,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
0,2017-12-31,王成基,3000,--,3000,二级市场买卖,王成基,董事,本人
1,2017-08-29,王成基,3000,8.64,3000,二级市场买卖,王成基,董事,本人
2,2011-05-12,张绍平,-400,26.36,1260,二级市场买卖,张绍平,董事,本人
3,2011-04-19,张绍平,2200,18.00,2200,二级市场买卖,张绍平,董事,本人
4,2010-10-29,张绍平,-340,32.67,1660,二级市场买卖,张绍平,董事,本人
5,2010-10-28,张绍平,-200,32.38,2000,二级市场买卖,张绍平,董事,本人
6,2010-04-19,张绍平,2200,18.08,2200,二级市场买卖,张绍平,董事,本人
