,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
88,珠海,2,真的挺好看的 之前看的时候看到哭死 忘了评论 现在看完如果声音还记得 两部电影比起来 真的很让人心疼 我一边看一边哭 看完之后那一瞬间就像在电影里当中,1110940668,心 动 姐,4.0,1
89,南宁,2,还可以，比较有感触,1110903623,周老师,4.0,2
90,保山,,minor民工,1110899223,dFK465730339,4.5,1
91,临泉县,,希望以后都不要有校园暴力的，太难受了。,1110881785,L溧惗,5.0,1
92,重庆,2,很现实，很有教育意义,1110887019,jry918146919,5.0,2
93,西安,,女主颜值耐看，女二也很美,1110881362,小草莓鼻,4.5,4
94,扎兰屯市,,挺好看的，支持,1110881163,别把拖鞋放这,4.5,1
95,遵化,,😋🤪🤩😔,1110862330,huoyingqi,5.0,2
96,吉林,,挺感人的，哭了,1110873752,shK768684802,5.0,2
97,包头,,看完之后心情格外沉重，希望我们都活在光亮中。,1110870699,佳穆啊,4.0,1
98,娄底,2,仙人掌做不了花，没法让人捧在手心里,1110863469,🍒,3.5,1
99,贵阳,1,和好看的一部电影,1110842029,青果别恋,5.0,2
100,郑州,,来不来嘛嘛意思就是太好吃了,1110852119,哈哈嘻嘻啪啪啪,4.5,2
101,玉树,,希望每一个人都能被世界温柔以待,1110824757,神仙姐姐kingsum,4.5,2
102,泌阳,,还行，比我想的好很多,1110824680,bAz748989590,3.5,1
103,宁海,2,完完全全体现校园暴力的伤害有多么的大,1110841877,Nuyoah,5.0,2
104,泰州,,非常好看，推荐,1110759892,庄严啊庄严,5.0,2
105,绍兴,,好看非常非常好看,1110780956,旸谷晨曦,5.0,2
106,定西,,"很棒的电影
",1110776920,格格巫的秘密花园,4.5,1
107,深圳,,5分全部给章诺楠...其他人就算了，剧情emmm...太..,1110749688,粥晨,2.5,1
108,苏州,,大烂片hhgg,1110740698,hqM800308879,1.5,2
109,盐城,,可以 好看好看,1110747896,带我喝奶茶我嫁你,4.5,2
110,成都,1,不好看不好看,1110722804,啊呀呀啦啦啦,0.5,2
111,鹰潭,,好看，就是好看，不接受反驳,1110736765,星控灵,5.0,2
112,长春,,真的挺好看的(｡･ω･｡)ﾉ♡,1110714488,upA232581477,4.0,3
113,成都,,好看。。。。,1110714257,bJC602976991,5.0,4
114,郑州,,很压抑，值得关注的题材，演员演技都在线,1110723612,易亓亓,4.5,2
115,长沙,,真的把我带进去了,1110724172,璐畔生光,4.5,2
116,武汉,2,就是那种想哭吧但是哭不出来，眼泪留不下来，差一个点,1110721467,poison。,3.5,1
117,徐州,,不错，校园暴力，,1110709244,柠檬不萌freedom,3.5,1
118,广州,2,一下不一样哦……不能因为,1110721350,腻_suo,4.5,1
119,威海,2,看了之后真的很有体会 哎～,1110715669,小酒窝啊哈、,5.0,2
120,包头,,要对自己的孩子负责任！,1110684611,yOU300067969,5.0,2
121,昆明,,可以，很赞👍🏻,1110706181,rNL307060157,5.0,2
122,合肥,2,哭的要命😰 ,1110701616,X周💕,4.0,1
123,苏州,,挺好的挺好的,1110672987,元小元！,4.5,3
124,西安,,好就对了没啥说的,1110692517,韩非子的韩,4.5,2
125,吉林,,超级无敌好看！！！强推！！！哭死我了都，太感人了！,1039934456,buG281705482,5.0,1
126,北京,2,嗯哼 谢谢大家的支持,1110672369,熊靖瑶,4.5,2
127,齐齐哈尔,1,好看非常不错,1110685471,大晨g丶,5.0,2
128,青岛,2,可以看但没必要,1056970018,潇水璃子,2.0,2
129,文山,,看完哭成狗挺真实的,1110672241,竹橘yghmtd,5.0,2
130,成都,2,挺有意义的一部电影,1110682551,戏精小MOUSE,5.0,2
131,重庆,,挺好看  有泪点愿被暴力的人勇敢,1110672157,焦急等餐人,5.0,2
132,库尔勒,,很不错哦！！,1110685010,Mlbxxn,4.5,1
133,成都,1,可以。好看，非常不错,1110681290,冲出圈的野猪,4.5,2
134,郑州,,非常好，值得推荐，料足味道鲜美。,1110678546,曹沇杺,5.0,2
135,成都,,还不错吧 很好哭,1110630879,井樱葵,3.5,1
136,太原,,一般般吧，就那样,1110675966,NBr143755235,3.5,2
137,武汉,2,瞎眼 不好看,1041671804,,2.5,2
138,博白县,,还不错的哈哈,1110679185,akP325544928,4.5,1
139,成都,,一般得很啊～,1110652642,小井499,2.5,1
140,无为市,,也不错好好好,1110663875,nxm916625927,5.0,2
141,南昌,,演员演技炸裂，特别喜欢顾森湘。,1110664612,I茶丸软卷I,5.0,2
142,宜春,,电影很不错。,1110661283,yaowen哈,4.5,1
143,北海,,好看看可能啊,1110646235,WaD408262108,4.5,1
144,长沙,,很不错很不错。,1110655936,tig452873623,5.0,2
145,武汉,,情节感人情节感人，电影？,1110656376,Dcr516928977,2.5,3
146,曹妃甸,,还可以，不错,1110651864,love彩蛋,4.5,1
147,贵阳,,很现实 也很催泪的电影,1110651443,bling小星星。,5.0,2
148,安吉,2,hen hao,1110651058,很可爱的呐。,4.5,3
149,临沂,,好 很好非常好,1110647490,Tfk481623143,4.5,1
150,永川,2,整片看下来只有可惜和感动,1110650075,……84749,5.0,1
151,成都,1,好看，感人。。。。。,1040585118,不需要任何名字,4.0,1
152,包头,,很感人  满员很棒,1110645355,啵啵虎和馨怡子,5.0,1
153,成都,,看了之后很有感触，不错的一部电影,1110645161,cHR519628205,4.5,1
154,延边,,还不错哦哈哈哈,1110640733,YJg342049220,5.0,1
155,湘潭,2,还不错吧， ,1110627037,黄啊yi,5.0,2
156,武威,,非常的不错，值得观看,1110637449,Zh小虎子,4.5,1
157,深圳,,确实是悲伤逆流成河了，,1110637390,杨言成,5.0,1
158,西宁,,是我喜欢的电视,1110631429,拉风尕女人九娘5,4.5,3
159,南京,,🉑🉑🉑🉑🉑,1110628978,gXt969182205,4.5,3
160,安庆,,看完觉得还不错,1110614163,CFE342787107,5.0,1
161,成都,,还行      ,1110626216,茶栀girl,4.5,3
162,焦作,,看着不错噢。,1110623748,qing天道酬勤,5.0,1
163,睢宁,2,烂请不要包庇,1041962167,姬里玛利亚,0.5,3
164,新乡,2,看完都不敢让孩子上学了,1110596792,UJC976750727,4.5,2
165,沈阳,,很好看很好看,1110618380,DEi690685199,5.0,2
166,咸宁,,虽然是郭矮子的~但不妨碍演员厉害,1110616849,Dark默默,4.5,1
167,昆明,,抵制校园霸凌的好片,1110618150,FpY119515999,5.0,3
168,漯河,,还算可以的。,1110612980,Pux857191210,0.0,1
169,西安,,好看 挺好看,1110616442,nYy416664710,5.0,2
170,上虞,2,还可以 环境也很好,1110589883,xWc931633837,5.0,1
171,醴陵,,看哭了  值得看,1110615223,庸人自扰cxq,3.5,1
172,无锡,,好看的电影啊,1110606813,甜仔饿了呀,5.0,2
173,重庆,,和老公一起看的，当时给我看哭了,1110582974,要做他的猫,4.5,2
174,泉州,,校园霸凌，从故事整体上来说，内容连贯，有理有据，情节安排跌宕起伏，处处爆戳泪点，剧中的高潮在于女主遭受的校园暴力，女主的反抗，和顾森湘的死，轻忧伤，也轻文艺，但这部戏是会触动你内心情感的一部,1110610289,lPF305703878,5.0,1
175,贵阳,,看完感觉内心很难受 那种无助 让人心疼,1110606515,可可TAOY,5.0,3
176,佛山,,还不错  好看,1110607492,rem822620772,4.5,2
177,武汉,,很好👍👍👍,1110602481,夏季未深,5.0,1
178,西安,,很很喜欢 看了两遍,1110602454,i好饿好饿yo,5.0,1
179,唐山,,如果没有温暖怀抱，那就穿件厚厚外套,1110577819,FFC969135972,5.0,1
180,常德,1,校园暴力引人深思,1110597779,与月亮晚睡,5.0,2
181,无锡,,挺好的好看呀,1110579558,YSY应,5.0,2
182,柳州,,挺好看的。。。,1110592708,H嬅H,3.5,2
183,合肥,,超级好看的的呀,1110594532,vQb529942626,4.5,2
184,文山,1,还不错 挺感人的,1110579124,梦与蓝鲸,3.5,1
185,永川,,超级好看，，,1110580925,Curtain易,5.0,2
186,湖州,1,好看，不错。,1110580390,IHr571888728,5.0,1
187,富阳,,戳中泪点。。。。,1110576453,丫丫吖吖吖丫,3.5,2
188,通辽,,我哭了  哈哈,1110576412,QOt556201423,4.5,1
189,赣州,,好看的电影啊,1110576156,MuggleYU,5.0,1
190,武汉,,额咯咯咯哦咯楼诺,1110561237,肥宅快乐先生,4.5,2
191,乌鲁木齐,1,没的说 牛皮,1110572566,KyQ547730087,5.0,1
192,赣州,,这部剧还不错，当时在电影院看哭的停不下来😂,1110558159,樱花浅,5.0,1
193,永川,,今生今世你会发现你的幸福生活是你的幸福生活的,1110570402,yueyuejiushiwo,5.0,1
194,商洛,2,看完我整个人都不好了，很难受，电影很压抑。希望更多的人能关注抑郁症和校园暴力，不要有更多的学生和普通人受到伤害,1110571515,酸菜鱼~,4.0,1
195,广州,,好，挺感动的,1110544890,dbI785754625,4.5,2
196,西宁,2,真的好悲伤😭,1110562996,hu375910462,4.5,1
197,宜兴,,好看不错 推荐,1110566606,韩乾Qian,5.0,2
198,大连,2,很好的的电影  比较喜欢,1110550159,Maria小小马,5.0,2
199,青岛,,555太好看了,1110560774,Zzcb.,5.0,2
200,九江,,很感人的故事,1110559692,谁遮了谁的半,4.5,1
201,哈尔滨,,垃圾，看完就黄了,1110557673,DUO552997220,0.5,2
202,南京,,还可以吧。。。。。,1110552264,可抱.,3.5,2
203,南京,,很好看的，不错，推荐推荐,1110552152,三少爷加油,5.0,1
204,衡阳县,2,很好   加油,1110525857,最前,4.5,1
205,长汀,,很好看啊，介意大家都看看,1110546621,kGz495573154,5.0,1
206,丽水,1,好看的，还不错，,1110545106,果小果玲小玲,5.0,1
207,扬州,2,三个人一起去看的，到看哭了，虽然哭的点不一样。要跳海那边我哭了，虽然我没有共鸣，但是我看投入进去了，渲染能力挺强的。电影最后放一些采访普通人的校园暴力经历我觉得挺好的，点题了。,1110523540,废熙子💫,5.0,2
208,苏州,,人言可畏！真的太可怕了,1104870823,可可乐乐吖,4.5,3
209,泰州,2,不错挺好的。,1110527478,Swag小茜,4.5,1
210,哈尔滨,,可以看了有点窝心，难受,1110472930,Anne晓,4.0,2
211,包头,2,整体不错  ,1110524147,M吃货8888,5.0,2
212,郑州,,可以可以的了,1110515096,美食家渣,4.5,2
213,马鞍山,,一般吧吧吧吧,1110504084,满愿不空,3.5,1
214,诸暨,2,超级好看的呀,1110508373,xHN724526596,5.0,2
215,日照,2,电影好看！！,1110511063,jNt176896367,5.0,1
216,万州,1,挺好看，的和老婆一起去看的挺完美,1110501749,李兴271,5.0,2
217,青岛,2,与小说有出入，但也十分精彩,1110499900,爱犯二的吃货姑娘,5.0,2
218,江门,2,好心疼易遥a💔,1110500356,雪陌爱惨了凯凯,5.0,1
219,成都,,杜绝校园暴力,1110494765,权18羽19,3.5,1
220,唐山,,一部值得三刷的电影,1110491801,小萌同学1771,5.0,2
221,延安,2,还可以，挺搞笑的,1110488411,PzZ0714,4.5,2
222,锡林郭勒,,还可以 可以看 但不是非看不可的那种,1110454906,晓晓晓迷你,3.0,2
223,九寨沟,,非常喜欢哦，,1110454896,jVz922766972,5.0,2
224,惠阳,,还不错，好看的,1110461755,nhQ295771061,4.5,2
225,南昌,,非常感人☺️☺️,1110459954,mJv961274508,5.0,2
226,高碑店,,非常不错的片子，很推荐看,1110456496,qaj537147423,5.0,1
227,华容,,时隔多年 还是印象深刻,1110444819,乔依依一,4.5,2
228,北京,,书粉 感觉拍得还阔以,1110382292,XDAIAN,4.5,2
229,信阳,,好看，推荐！,1110442809,DHs665011445,0.0,2
230,武汉,,就离谱。。。,1110445380,鬼束樱子,2.5,2
231,赣州,2,哭死在电影院,1110427022,小袁想睡觉。,5.0,1
232,杭州,,很好看，应该多关心小孩子的心理问题,1110434210,mWV182226899,4.0,1
233,武汉,,秘密岚木有意义用,1110382034,二卷MSN,4.5,3
234,东莞,,去年看过一次，今年又看一下,1110432462,osT416627003,5.0,3
235,苏州,,还不错的呦～,1110420899,Wendy1358968,4.0,2
236,上海,1,很好很强大。。。,1110403626,pm1784,5.0,2
237,上海,,好哭到爆，人的内心果然都是不同的,1110411119,JJI312236193,5.0,2
238,福州,2,好看￣ ￣)σ,1110409687,马珂雨1234,5.0,1
239,盐城,2,很好的电影，就是看的很难受。校园暴力舆论真的是很恶劣的品质，保护好孩子吧！,1110399455,LiuID,4.5,1
240,江门,2,很感动很真实,1110398335,Coco,5.0,1
241,兰州,2,非常棒！！！！,1110395663,OJj13909420871,0.0,1
242,咸宁,2,很有感触！！！！,1110386926,晓姓氏,5.0,2
243,武汉,,看的我老泪纵横，可能是跟我小时候的经历有的像吧，很同情她！！,1110386789,pbr331238157,4.5,2
244,西安,1,看哭了的。。,1110368362,太阳小兔63,4.0,3
245,深圳,,"看哭了反正
",1110388403,BNi532764552,5.0,2
246,上海,1,好看，推荐去看,1110346697,笑出了声啊,5.0,2
247,江门,,女主演技好，,1110386227,MGk631863640,3.5,1
248,兰州,1,很好看，很感动，棒棒的,1110383343,黄泉悲悯路,5.0,2
249,中卫,,喜欢看，不错,1110381301,后来没有后来啊,3.5,2
250,九江,,电影很不错(*๓´╰╯`๓)♡,1110372464,阿狸ZM,5.0,2
251,宿州,,一般般 很无聊,1110363480,eJm999621578,2.5,1
252,北京,1,很有感触 我的童年基本就是那么过来的，不过没有女主那么坚强，校园暴力  真的是可以摧毁一个人的青春 ,1040002656,拾酒。,4.5,2
253,锦州,,挺好看的！！！！！,1110334514,nFz386726092,5.0,3
254,随州,2,好看，演员演技都特别好,1110352069,xx19890424,4.5,1
255,温州,2,好，感觉挺好看的,1110345772,blueaaaa,4.5,1
256,长春,,哈哈哈哈哈(ಡωಡ)hiahiahia,1110342827,PtJ395983262,5.0,2
257,桂平,,好看还可以！,1110333265,oTB682166133,5.0,1
258,襄阳,,还可以还可以,1110341939,可爱菲gg,4.0,1
259,郑州,,hao hao kan,1110341902,MwA146491551,4.0,1
260,广州,,郭敬明小说改编，女主演技不错，很适合这个角色，2020感受到了流言蜚语是真的能杀死人，愿每一个人都可以善良一点。,1110343298,太阳的狍子wa,4.0,2
261,咸阳,,这个电影看得我 喝多了  看得我一直掉眼泪,1110342348,山茶power,4.0,2
262,湛江,,好评不错不错了,1110333122,Dys323358097,5.0,2
263,松原,,我是觉得挺好看的,1110314990,Jimmy金铭,5.0,1
264,成都,,说好的还打不打不对不对对吧大粑粑,1110338679,WwE587497279,5.0,2
265,莆田,,好看，希望校园暴力离我们每个人远一些,1110330978,白水煮粥53770,5.0,2
266,清徐,,确实挺悲伤的～,1110330870,ALS爱丽,4.0,2
267,杭州,,不记得了……,1110328704,尽欢Rr,5.0,1
268,武汉,2,改编太多了 一般般,1110328113,viria,3.0,2
269,莆田,2,有共鸣，真的希望那些伤害我们校园欺霸的人有恶报,1110309481,Scorpio,4.5,4
270,达州,,一切美好回忆起来都是,1110324766,我是小可爱136425,3.5,2
271,呼伦贝尔,2,好看，挺好的,1110324246,他不可以没有我,5.0,1
272,呼伦贝尔,2,好看，挺好的,1110324247,他不可以没有我,5.0,1
273,辉县,,不错      ,1110316695,BBk433031274,5.0,1
274,贵港,,非常好的一部电影，讲述了少女的内心情感，感人肺腑。,1110284462,zx183567696,5.0,2
275,忻州,,校园暴力不只是网络小说，电视电影里的情节，它可能就发生在我们每个人的身边。拒绝校园暴力，努力为还在长大的孩子营造健康安全的环境。,1110317456,dQV299449347,5.0,2
276,临海,2,好看，非常好看,1110311997,W19920829,4.5,2
277,辽阳,2,我们在这里的每份东西我是,1110284446,o大丫头o,5.0,1
278,济南,,一般般吧还行,1110313221,CZC520652525,2.5,1
279,安阳,,校园暴力不只是身体上的伤害，霸凌更是人生不可磨灭的痛苦记忆,1110306885,双口王可,4.5,3
280,临汾,2,挺好的，我和老公谈恋爱时的第一部电影,1110311098,A个王子,5.0,4
281,合肥,1,挺好看的吗……,1110311059,ENP719556277,4.5,2
282,哈尔滨,,果然是悲伤逆流成河,1110301025,TDW787179475,4.5,2
283,肥西县,,还好吧哈哈哈哈哈,1110303960,VhZ956942017,3.0,1
284,毕节,2,剧情十分精彩,1110304221,郭思念,5.0,1
285,成都,,情节扣的很严谨，我觉得还是可以看看,1110277894,ETp881388019,4.5,1
286,淮南,,哭成了狗……,1110277639,u鱼饼泡泡u,4.0,2
287,郑州,,好看，好看～,1110291190,贝儿菲,5.0,2
288,长沙,2,讲校园霸凌的,1110254494,羊吴鹿尘,4.5,3
289,广州,2,好悲伤啊啊啊,1110286231,piLriS_06,5.0,1
290,三门,,超级好看的电影,1110274419,AaP414351047,4.5,1
291,苍南,,感人至深哦(´-ω-`),1110271471,pJW235454156,5.0,1
292,新乡,1,垃圾   11,1110269788,老胡454,0.5,1
293,高碑店,,经历相同.很有感触,1110268351,dPM800213977,5.0,1
294,淮北,,一般还不错吧,1110263353,只善说谎.,3.5,3
295,平凉,1,"生物的本能，是趋利避害，人们看见糟糕的东西都想要躲远，只有看见美好的东西，才想要靠近。——《悲伤逆流成河》

原是抱着看青春校园片的态度，中途又认为是家庭教育主题，没想到的是，电影的主题比我想象中的要沉重得多。

电影里的女主易遥，由于母亲的职业不小心被交叉感染到了妇科疾病，被死对头唐小米发现之后遍布全校，女主从此过上了每日提心吊胆的经受校园霸凌的日子。后来好不容易有一次受到顾森西的鼓励学习反击，结果却引起了齐铭的误会，后来也因为一个误会害得无辜的顾森湘堕楼身亡，易遥因此遭到众人的唾弃，产生了自尽的念头。",1110259424,若羽若余,4.5,2
296,郑州,2,很深刻 挺好看的,1110239235,奶油黄桃味,4.5,2
297,宜宾,,好的👌行要的,1110240045,樊漾,5.0,3
298,洛阳,2,杜绝校园暴力..一句话可以拯救一个人也可以毁了一个人..,1110241727,cici266.,4.5,3
299,北京,,哭的好惨啊，很不错的电影。,1110237027,倚栏听风s,5.0,2
300,深圳,2,悲伤逆流成河,1110230137,Bxf207667857,4.5,2
301,慈溪,2,还不错，有泪点,1110226833,布衣晴雪2007,3.5,2
302,余姚,,两个人一起看挺合适的,1110226620,Dr一徐先生,3.5,2
303,商城县,,挺好看的电影,1110223192,米修提米撒拉嘿呦,4.5,2
304,乌鲁木齐,,一般般吧哈哈,1110202278,心动uuan,4.0,3
305,沈阳,,年轻的生命就这样陨落，加强宣传，反对校园暴力,1110191125,ailu1982BIN,5.0,2
306,深圳,2,感受不出一句,1110210891,榴莲523,5.0,2
307,沈阳,2,有些台词剧情尴尬,1110197953,文文wink,3.0,1
308,乐平,,🌟…………,1110194905,IzJ680612045,4.5,2
309,昆山,,好看，感受妙极了,1110190572,彩色手链,5.0,1
310,台州,,情节处理的很不错，很好看,1110181661,Cja991100841,4.5,2
311,长沙,2,好吧的样子真是很好,1110148523,Blame怪i,5.0,2
312,东莞,,好看的嘿嘿嘿,1110158002,EJv660738099,4.5,2
313,张家港,,好看。。。。,1110155337,浅浅遇卜,4.5,1
314,株洲,1,很好看的电影,1110153015,HanLINGxian0,5.0,2
315,广州,,很好看，。。。。,1110138154,QHR935042465,4.5,2
316,普宁,,对你的爱一发不可收拾(˘❥˘)ᐝᐝᐝ,1110143916,Addition8,5.0,3
317,石家庄,,黑龙江圣诞快乐起来都,1110130576,店长说：,5.0,1
318,兰陵,,题材还不错 ,1110121476,李贰拾肆,4.0,2
319,杭州,,看了两遍 哭了两遍!,1110124065,myy打110,5.0,2
320,东莞,,亥！心疼易瑶,1110123057,GAZ602951083,4.0,2
321,西安,,gloomy哈德,1110089982,美食家，001,4.0,2
322,慈溪,,看完之后超级抑郁呀，一点也不开心(ﾉД`),1110113732,SjD405336708,4.5,3
323,沭阳,2,不错，当时看着感触很多,1110111175,xpoppy,4.5,1
324,哈密,1,以前我也被人欺负过，那时候小，害怕，但是我还是会勇敢站出来对欺负我的人说不。,1110100907,雪宝君思密达,4.0,1
325,贵阳,,悲伤逆流成河,1110080280,Xvr897237507,5.0,2
326,徐州,2,虽然那么多人喷郭敬明，但是这部电影真的不错,1110084826,y1215q,4.5,3
327,四平,,站在你背后的鬼(#ﾟﾛﾟ)≪看后面看后面!! (-_(;ﾟﾛﾟ)嘿嘿嘿,1110073330,李兴驰0611,5.0,1
328,襄阳,,还可以，挺好看,1110062153,rdQ871000743,5.0,2
329,连云港,,很不错哦哦哦哦哦,1110060182,椰蓉布丁Mandy,5.0,1
