,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
38,鞍山,1,挺好看的，老婆大人很喜欢,1110089407,JCs897438170,4.5,2
39,包头,,和闺蜜看的，记忆中好像还挺好看的。,1110078831,阿婧阿婧阿婧,4.0,1
40,广州,1,還可以，挺好噠………,1110052042,lovely輝尐,2.5,2
41,南京,,龙哥真帅，还不错,1109996430,波哥有点小文艺,4.0,2
42,大连,,就图啦啦啦啦,1109994478,大萝卜呃,4.0,2
43,句容,,觉得还不错额,1109988368,QIz392312362,4.5,1
44,呼和浩特,,汤忐忑的时候,1109972158,暴走花生米,5.0,3
45,芜湖,1,效果一般，冲着华仔去看的。,1109981245,shuchuanwen,4.0,1
46,惠阳,1,好看，值得去看,1109960104,xXE132832112,5.0,1
47,常州,2,影片非常好看。,1109896553,我是亞亞超亽。,5.0,2
48,深圳,2,画质清晰，情节非常有感染力,1109867724,宁巧1314,5.0,1
49,瑞安,1,还不错，，，,1109867643,迂旅,5.0,2
50,深圳,1,超级好看 等待下一部,1109837455,HCo979418160,5.0,1
51,襄阳,,我们的生活方式,1109820686,Kxc186900559,5.0,3
52,九江,2,喜欢刘德华！！！,1109777464,苏婉婉。,4.5,1
53,佛山,2,还不错，挺真实的,1109771836,JTV595918706,4.0,1
54,上海,2,累死我了！！！,1109737718,kUJ937430316,4.5,2
55,包头,2,不错环境好，便宜，,1109730658,Se乔儿,5.0,1
56,上海,1,好看值得推荐,1109693972,eaD715629701,5.0,2
57,揭阳,,不错。挺好看的。,1109682413,OzV437646134,5.0,2
58,满洲里,1,警察被绑上炸弹要炸了的那段绝了，期待出2,1109678136,房東張.,5.0,4
59,淮安,,推荐观影，场面非常震撼,1109678044,KC周周,5.0,1
60,深圳,,好看，非常值得看,1109615736,Syd沈友棣,5.0,3
61,辽源,2,还不错，挺好的,1109627787,a芷懿,3.5,2
62,北京,1,华仔老了，电影不错,1109619629,polar,4.5,1
63,深圳,,好看，很感动,1109600453,XjX299368123,5.0,2
64,合肥,,十分好看！华哥演技棒棒哒！,1109452116,囩中漫步,5.0,1
65,重庆,,ting gan r,1109444767,rkx168434768,3.5,1
66,深圳,,还是很好看的,1109436877,Ifi251268977,5.0,1
67,沈阳,2,🥬🥬🥬,1109411515,大脑袋Emily,4.5,3
68,咸阳,2,精彩绝伦好看,1109406266,mRE960844558,4.0,1
69,武汉,1,这个还不错，好久了都觉得好看,1109377354,relax_th,4.5,1
70,随州,2,。^_^^_^^_^^_^,1109359324,CSF9041775,4.5,1
71,天津,2,挺好看的不错,1109359121,姚大伟.,4.5,2
72,北京,1,剧情不错，影院环境也很好,1109354304,bvz805052323,5.0,1
73,海口,,好看       ,1109348862,玮玮1126,4.5,4
74,佛山,2,很好看！！！！,1109348082,miyako7,5.0,2
75,广州,,情节还可以，不会无聊,1109328922,_qq7vn1366807098,4.5,1
76,晋中,1,和朋友一起去看的，看了一半回家了，很可惜,1109319146,沛770,0.0,1
77,铜仁,,环境舒适干净，地方不远也集中,1109307113,bpD933114333,4.5,1
78,固始县,,消磨时间，打发时间,1109299706,LPA839310522,2.5,1
79,都江堰,2,"好看，不错哦
",1109288662,我叫何小玲,4.5,1
80,中山,,不好看看看看,1109287625,wujn001,4.0,1
81,义乌,,最喜欢刘德华了，好有范,1109258308,FqD590371592,4.0,1
82,北京,1,挺好的。。。,1109237087,Vor552134062,4.5,3
83,泰兴,1,一般般吧我觉得,1109194163,MMI1633,3.5,1
84,温州,2,挺好的，看的热血沸腾,1109104948,布谷良人,5.0,2
85,江门,,"好看，都是大明星上阵，真心觉得不错
",1109114424,Emmath,5.0,1
86,深圳,,非常好的商品，我很喜欢，很不错呢！,1109107884,咕咕嘎嘎咔咔哒哒,4.5,2
87,大同,1,情节感人，人物刻画鲜明。,1109070937,阿文1331,4.5,1
88,南通,,特别好看哦！,1109021329,sjx940601,5.0,1
89,青岛,,不错，支持下华仔吧。毕竟老年人了,1108999358,老李子一家,4.0,2
90,深圳,,不错，非常好,1108988167,Cmj。。。,5.0,1
91,中山,,天啦噜拒绝了刻苦特特乐途巨大看了套路了噜噜噜套路了,1108894219,RtC908908957,3.0,2
92,呼和浩特,1,不错，强烈推荐,1108854922,dongyu3014,3.5,2
93,大同,1,还不错的一部电影,1108750650,Rie399297819,4.5,2
94,从化,,好好看看有没有,1108488742,uoV562438112,5.0,1
95,深圳,,"好看棒极了
",1108466057,lucky陈璐,4.5,1
96,贵阳,,为了完成评价。,1108418762,yanyan8869,4.5,2
97,阳江,,五个字评价 好,1108428614,C玲珑啊,5.0,1
98,上海,,去过很多次了,1108428423,夏染微涼,5.0,1
99,惠阳,,好看的好看的非常好看的,1108420268,转身给你来个灌篮,5.0,2
100,上海,,好想再看一遍,1108420227,XNR469454010,4.5,2
101,随州,,很好看，值得观看,1108414056,张思文zsw.,5.0,3
102,新余,,还行吧还行吧,1108397060,刘乐夕,3.0,2
103,淄博,1,还好还好吧！,1108372247,AVy671646005,3.5,2
104,吉安,2,一般般了！额呵,1108359582,逸君520,3.0,1
105,益阳,,还行。。。。,1108346349,Odz825232935,5.0,1
106,大连,2,好看好看好看,1108312978,最后的美人鱼,4.5,1
107,昆山,,"看了很久了
",1108317364,ouo637594327,5.0,3
108,佳木斯,,这部电影还算可以吧    ,1108255188,衅然雪tiffany,3.5,1
109,南通,1,还可以，不错,1108143926,nimin88888,4.5,1
110,广安,,喜欢刘德华，支持,1108116054,M、小七,5.0,2
111,武汉,,还可以吧一般,1108104862,枯叶蝶shine,4.5,3
112,玉溪,,Very good！,1108052136,飞龙在天龘,3.5,3
113,北京,1,电影挺好看的,1108034572,噢抱歉,5.0,1
114,杭州,1,比较称重了点,1107999980,熊猫最爱,4.0,1
115,深圳,,好看好看，内容很精彩,1108002594,foS588165374,5.0,2
116,吴江,,很不错，好看,1107996177,lsj1314520,5.0,4
117,广州,1,好，非常喜欢,1107973455,夜色zhT,4.5,1
118,南京,2,不错的记不得了,1107949558,Zls245516765,5.0,1
119,丽江,,好看的呢、非常,1107908717,沐雪容止,4.0,2
120,张家口,,be不太舒服,1107906027,Elftaill,5.0,2
121,巴中,,影片剧情还可以,1107893469,tHR896264302,3.5,3
122,广州,,还可以的 推荐一下,1107860596,wo8469362,4.5,3
123,南宁,,很好看的电影,1107832176,小飞侠987,5.0,1
124,长春,,真心便宜。电影很好看,1107821369,dujiarong123,5.0,2
125,上海,1,👍👍👍,1107777774,Ywy451055096,5.0,3
126,深圳,1,非常好看的电影,1107762522,ViG71066922,4.5,1
127,西安,,还不错，可以🉑,1107732201,小仓室,4.5,2
128,泉州,1,视觉上的冲击不错的电影,1107706399,枫叶DENG,4.5,1
129,呼和浩特,,紧张，刺激。,1107665574,Polar，Bear,4.5,3
130,上海,,挺刺激的，好片,1107641594,shuicheng125,5.0,3
131,广州,,好看。      ,1107629227,天2425003587,5.0,2
132,昆明,1,情节紧张激烈,1107596984,P城零距离,4.0,1
133,昆明,1,刘师傅的电影看了很多，都很感人！,1107590578,KM驾考教练,3.5,2
134,宁海,1,还行，值得推荐。,1107604320,peterxuyao,5.0,1
135,深圳,2,带小孩去看的,1107589398,Maggie00886,4.5,3
136,北京,,记不清楚剧情了，看完白看,1107585527,crazyann,4.5,1
137,金华,2,好看极了，推荐,1107582347,陌上花开缓缓归y,4.5,1
138,常州,,好看呀期待二,1107439698,XFj607923838,4.5,2
139,上海,1,毫米波路，嗯ヽ(○^㉨^)ﾉ♪,1107428242,zuX347145071,4.5,2
140,宁波,,看帅哥来的哦,1107389615,yww436848764,4.5,3
141,建湖,2,积极向上乐观开朗活泼可爱活泼好动活泼,1107333451,吃货N多,4.0,1
142,福州,,好看非常满意,1107238955,痴心绝对O,4.5,2
143,宿迁,1,非常不错。！,1107154181,dkg937062950,5.0,2
144,淄博,1,很不错(*๓´╰╯`๓)♡,1107092949,zgw1235567,4.5,4
145,武汉,,很棒的电影哦,1107164863,LJB471925409,5.0,2
146,武汉,,反正这是跟前女友一起看的最后一场电影,1107082951,qoa711212389,5.0,3
147,呼和浩特,,惊险刺激，扣人心弦。,1107046645,肆佰桑,5.0,2
148,贵阳,2,很好看，不错,1107035124,宝贝小寒,5.0,2
149,随州,,感觉口碑会两极分化非常严重，因为这确实不是一个纯娱乐的电影，但是我非常喜欢。,1106844929,蒋干1986,4.5,1
150,青岛,,非常好看的电影,1106845016,傻不拉几的臭老公,4.5,2
151,莆田,1,很好看。不错,1106650773,Boy饭团,4.0,3
152,海口,2,一百分的不错,1106601434,LBa877972727,4.5,1
153,抚顺,1,挺好看到推荐观看,1106362947,d6419639,5.0,2
154,深圳,,精彩刺激好看,1106291844,chensheng150618,5.0,2
155,常州,,剧情一般，还可以,1106162540,乌龟不小,3.0,2
156,清远,1,很好，不错，,1106057264,坭头车,0.0,1
157,深圳,1,华仔，挺棒的,1105936173,UWz892392890,4.5,1
158,北京,,他说话💬说话💬说话,1105956008,feiyang111222,4.5,4
159,重庆,2,不错哟！来哟,1105926818,zxl527190970,5.0,1
160,驻马店,,看着还不错哦,1105872761,丿喵喵咪呀,5.0,1
161,东莞,1,为英雄们至敬！,1105901861,w无极,4.5,1
162,荆州,2,影院空间不错，座位舒服，效果挺好，干净整洁！推荐！,1105829596,扬起嘴角de俊俊,5.0,2
163,南宁,1,lo lo lo,1105843414,Ms余先生,5.0,1
164,东莞,,不错😊。。。。,1105820169,Rosabal,5.0,1
165,深圳,,非常棒，Good,1105827654,nAC632096578,4.5,1
166,长沙,,冲刘德华七分,1105827007,易济民,3.5,1
167,丹阳,2,好看，期待下一部,1105813879,xiaoyangwen,5.0,3
168,咸阳,1,还可以的吧，,1105697813,安奇奇来团购,4.5,1
169,海安,1,刘德华的电影！！！！,1105693880,cuiyiquan1314,5.0,1
170,南通,,不错不错👌,1105662601,CnO600193888,4.5,2
171,海口,,真好看，，，,1105640607,Kvs523685207,4.5,1
172,北京,,***，不写影评不行是吗？一直给老子显示小红点。,1105634828,zsz185158968,0.5,1
173,中山,2,超级好看，喜欢,1105640010,tPW562324739,5.0,1
174,杭州,1,"可以来面试吗？[勾引][勾引][勾引]

👉🏽 餐厅地址：西湖区文三路553号中小企业大厦一楼老娘舅餐厅

👉🏽 兼职的话，需要长期稳定的，19/小时，每月上限100个小时

👉🏽 全职招产区岗位和服务区岗位，薪资待遇，面试详细聊

👉🏽 全职（未到退休年龄的）必须交社保和公积，月休基本4天等等福利，面试详谈",1105575965,杨璇宇0913,5.0,2
175,佛山,2,很厉害很不错的电影,1105575954,Avivi7788,5.0,2
176,东莞,,不错，还可以,1105589624,liyuanyue1989,4.5,2
177,柳州,2,很感人，刘德华的电影还是值回票价的,1105553898,lanbaby121,4.5,1
178,武汉,,特别特别恐怖,1105559929,缺乏维他命,4.5,2
179,连云港,,行挺好看的喜欢看,1105557070,YRA675997090,4.5,1
180,武汉,,还不错！推荐,1105508523,雪儿0127,4.5,1
181,沅江,2,很错的电影，,1105486334,小赛923,5.0,2
182,韶关,1,最喜欢华仔的电影,1105466495,岳普兵,5.0,1
183,盐城,1,还可以的呢。。,1105420350,七月king,3.5,1
184,黔南,,不错的 值得一看,1105425789,WOE495383617,4.0,1
185,深圳,,修己，以清心为要。涉世，以慎言为先,1105400298,草莓大锅饭,4.0,1
186,临海,1,哦配卡额呢，，,1105383447,娇娇姐姐呢真好看,4.5,2
187,哈尔滨,,不错的影片，评价的有点晚了,1105355740,LXby0407,4.5,2
188,盘锦,,还不错   ,1105322343,Samantha2777,4.5,2
189,黄石,,不错👍👍👍,1105320447,iQs166687940,5.0,1
190,柳州,,很喜欢刘德华的电影,1105278211,pac611444440,5.0,1
191,安阳,,剧情跌宕起伏,1105273143,暴躁老连,5.0,1
192,舟山,2,🉑️🉑️,1105261303,Boice_Lynn,3.0,2
193,西宁,,挺好的啊！？,1105244937,dTz118909047,5.0,2
194,惠州,1,不错不错，完美,1105222990,百香果牛逼,5.0,1
195,天津,,比较惊险，也励志,1105168976,mingdaowy,4.0,2
196,济源,1,怎么说呢，感觉唉  说不出来  我觉得炸弹不能炸,1105162544,旦旦小无敌,4.0,1
197,澄迈县,,不错，挺好看的,1105145114,linshiye92,5.0,1
198,苏州,1,千行代码，BUG何处藏。 ,1105120102,大腰子哥,4.5,3
199,绍兴,,这个毛线，去去,1105078666,JNl278655950,0.5,1
200,合肥,1,刘德华挺好的,1105041042,神小锐,4.5,1
201,莆田,1,不错，不错，可以去看哦⊙∀⊙！,1104973435,赤练V龙魂,4.5,2
202,泰州,2,haihaoba,1104924708,jtm881660706,4.5,1
203,赣州,2,不错的国产电影,1104952936,QkO335424924,5.0,1
204,上海,,刘德华我的最爱,1104946009,awF185314849,5.0,2
205,三明,2,"好看
。很刺激，",1104933526,伊人涵素,4.5,1
206,贵阳,,喜欢刘德华不是一两天了，都是看着演员表去的，不错,1104897373,梦瑶亦凡,4.5,4
207,汕头,,惊心动魄的剧情 看得很紧张,1104902146,cara小睫毛,4.5,1
208,上海,,蛮好看的，推荐使用！,1104854673,seedling选,5.0,1
209,成都,2,好看，赞赞赞,1104856264,NrM778090219,4.5,1
210,利川,,非常好棒棒棒,1104842265,林中增慕寒,4.5,1
211,重庆,,特别好看，华仔一如既往的帅气！,1104855034,番茄OH,4.5,1
212,深圳,,好看    ,1104840345,小撒老师,5.0,3
213,珠海,,😀😀😀😀😀,1104852619,LeungHiuDan1208,4.5,1
214,兰州,,看完比较久了，内容有点记不得了,1104851791,Avp472566965,4.0,1
215,天津,,很不错的，推荐去看。,1104741930,kyD278814997,5.0,2
216,仙桃,,很有特点，值得一看,1104820196,LHF990809,4.5,1
217,广州,1,还是不错的。,1104812903,青妖024,4.5,1
218,成都,,值得推荐，非常满意。,1104734818,鄭双志,5.0,2
219,北京,,演技可以的电影也不错,1104726691,哈呼呼阿,5.0,1
220,惠州,,你的人生轨迹就是这样,1104693254,美美美团长LYB,4.5,1
221,昆明,1,典型港式电影，故事清淡，但特效可以，而且整体也吸引人投入。可以一看。,1104652980,gmr无限微笑,3.0,4
222,广州,,不错，挺感人的,1104597545,Kas38389587,5.0,2
223,深圳,,好看，好看看,1104593985,Babyyzq2010,4.5,1
224,成都,,好看的很哦。,1104574747,lRy215661832,5.0,1
225,永康,,挺好看的电影,1104569745,一粒大大,5.0,3
226,贵阳,2,不错不错不错哦！,1104514723,天堂的鸟1206,5.0,1
227,株洲,2,电影真的很好看,1104470334,梦雨1844,4.5,1
228,温州,,好看一级棒呢,1104457291,CZB344141558,4.5,2
229,惠安,,不错，好看，满意,1104444981,洪zhh,5.0,1
230,唐山,2,不错，德华很帅,1104338843,晴方好1993,3.5,1
231,广州,,妮维雅我慢慢哇哇哇,1104321192,eIU423378318,5.0,1
232,北京,,不错挺好看的,1104315771,tvm223362832,4.5,1
233,深圳,,不错，情节紧凑，跌宕起伏。,1104315703,zZy光不仅在烛上,4.0,1
234,石柱,,还行╮(￣▽￣)╭,1104316243,UWf946668068,4.5,2
235,常州,1,拆拆弹专家。,1104297940,番茄爱惜红柿,5.0,1
236,惠州,,很值得推荐哦,1104261370,gfb114279321,5.0,1
237,珠海,,不错，今年第一场电影,1104200955,哎呦不要飘,5.0,2
238,长沙,,很好看的一部国产剧,1104202491,邵阳派哥,4.5,2
239,成都,,好看，感人，,1104166629,陈ccy2016,4.5,1
240,上海,1,很好的片子真的,1104144171,赵亚婷225700,4.5,2
241,余姚,,挺不错的电影！,1104104637,HfA128035686,4.5,3
242,南京,2,号开始上课的时候就,1104109325,Xyi94459043,5.0,1
243,桐乡,2,好看的精彩的,1104098930,sZh459275860,4.5,2
244,呼和浩特,1,单身狗的电影列表,1104098647,KRh637696236,5.0,2
245,柳州,1,不错的电影，很好看,1104069102,莫莫莫莫莫莫莫然,4.5,3
246,襄阳,,"很好，挺好看的
",1104024522,lhj409105046,5.0,1
247,东莞,,很好，很感动,1103997307,CuC648295118,4.5,1
248,西安,2,超级好看！强烈推荐！,1103941453,乖乖小蝌蚪,5.0,5
249,广州,1,强烈推荐，看了不后悔，不看后悔一辈子,1103828504,zhaizhengyang,5.0,1
250,昆山,,还不错吧！！,1103731425,yac74792174,4.5,2
251,台州,2,场面挺壮观，,1103712250,枫伊心,3.5,1
252,大连,1,非常好，非常满意,1103689792,大熊1982,5.0,1
253,乐清,,"擅长:素颜改造 发型设计 关于头发这点事约我就完美了
简介:nice金老师毕业于专业的美发学院,擅长脸型风格设计,分析风格美学,根据你的脸型设计出最合适你的发型设计概念。喜欢我的作品 就点赞评论转发 收藏吧
左右沙龙💇‍♀️nice金老师
📍上班時間09:00-21:30 
📍发型设计素颜改造
📍请提前一天预约我们
🇨🇳左右沙龙宁康店
📍坐标：乐清市宁康东路13-15号
Ps：店后面有停🏎场 方便停车",1103618762,JLS1997,5.0,2
254,南宁,,非常喜欢，推荐,129991735,风雨中687,4.0,3
255,淮安,,非常精彩、值得二刷,1103362299,zhoubin3852,4.5,2
256,常州,1,强烈推荐。 ,1103330463,黄小宝啊L,5.0,2
257,苏州,,还行不错的体验,1103253347,cnwgg2008,4.5,1
258,江门,1,很不错，值得,1103187967,lion林林,5.0,1
259,宜昌,,嗯，很满意。,1103136517,Jir997614777,4.0,1
260,武汉,,I love you all the time ,1103112785,TTP506889607,5.0,1
261,上海,,不错，挺好看的,1103007489,ti2015,5.0,1
262,成都,2,可以的，很好看,1102915331,本特利的漂亮姨母,3.5,1
263,牡丹江,,挺好的，不错的,1102931943,sid408996917,5.0,1
264,莆田,,感动 为冲锋陷阵的英雄点赞,1102725238,爱非崽崽,5.0,2
265,盘锦,,还行，挺感人的，特别是小警察远离人群自爆的时候,1102711088,雨魔z,4.5,1
266,大连,2,刘德华还是那么的帅。,1102684975,Kpv725069493,4.5,3
267,珠海,1,很好看，值得再看一次,1102683632,HuaHua鸭,5.0,2
268,重庆,1,可以，不错！,1102675694,Kiss841,5.0,1
269,台州,,挺好看的！😀,1102647167,A韩迪,5.0,2
270,南宁,2,写六个字才可以发,1102647065,OmZ378351071,5.0,2
271,慈溪,2,精彩绝伦 情节感人,1102639924,红舞鞋997,5.0,1
272,永州,,好看，不错的电影,1102641217,NjF134588180,5.0,1
273,温州,2,看的激情澎湃，好看,1102616707,RIJ993072618,4.5,1
274,巴中,,可以的电源 嘿嘿,1102539778,LVA235860270,5.0,2
275,贵港,1,(｡◝‿◜｡),1102537682,程0925,5.0,1
276,呼和浩特,2,好看，喜欢的,1102512686,Qxp666522363,4.5,2
277,西安,1,体验很好。。。。,1102509902,vip惠康,3.5,1
278,宁波,1,电影很不错。,1102451056,BRB246426173,4.0,2
279,烟台,,还行吧，一如既往的港产警匪片,1102447618,LLw657316308,3.5,2
280,深圳,,还可以吧，，，，满意！！！,1102433017,cNy70488809,4.5,1
281,郑州,2,还可以吧 。！,1102431149,lGs274263501,4.5,3
282,宁波,,电影看起来不错,1102371766,jgy1225,4.5,1
283,大连,,非常满意的一次观影,1102357058,开发区198298,4.0,1
284,酒泉,,可惜我相貌平平只路过了他的青春,1102345739,嗯呐骨头,5.0,2
285,广州,,很好看，挺刺激的，支持刘德华,1102341768,kjE839744459,4.5,2
286,宁波,,挺感动，加油,1102324663,tBk505764756,4.5,2
287,郑州,,比《银河护卫队2》好看,1102249292,ydH248272295,5.0,3
288,南京,1,挺好的非常好,1102256848,蒋晓戈,5.0,1
289,无锡,2,警察无畏，生活的负重早有人在承担了,1102235745,P.D.D873,4.0,2
290,深圳,1,很好看很好看,1102237010,cwg我为大家,5.0,2
291,武汉,1,快要记不住了,1102216155,阿九i的账号,4.5,3
292,长乐,1,惊心胆战！！！,1102208641,DZL15188000012,4.5,3
293,开平,,很好看呢 谢谢,1102209046,乱来爱吃饭,5.0,2
294,漳州,,真心不错，好看。,1102187510,WJ00007,5.0,1
295,顺德,1,好看好看，很好看,1102165288,犀利仔仔,5.0,1
296,杭州,2,一般般，没有特别出彩的地方,1102147974,泰迪熊266,2.5,3
297,杭州,2,还不错。。。,1102134101,羊啊羊锕羊,4.5,1
298,成都,2,不是很好看！,1102108357,姗儿可可,4.0,3
299,凯里,,👍👍👍👍,1102100399,qcM674515742,4.0,2
300,溧水区,,非常好看，好刺激,1102081499,syk526626024,5.0,1
301,吴江,,非常不错的影片,1102073567,暮色连城J,5.0,3
302,西安,2,好！！！！！,1102072339,婷婷9673,5.0,2
303,合肥,,华仔，不讨厌不喜欢,1102026767,我也叫什么佛系,5.0,1
304,建湖,2,👌👌👌,1102044722,童大美g,5.0,2
305,扬州,2,一般。    ,1102043606,小丸子yuqing,2.5,1
306,重庆,,好看真的好看,1102033630,Shan炮＊,5.0,3
307,包头,1,好看   没毛病,1102028473,shicai119,5.0,1
308,南京,1,我在外面吃饭,1102023251,石头城520,4.5,2
309,海安,,一般般，抓不住人,1101999065,顾晋铭123,3.5,1
310,合肥,2,超好看。。。。。,1101983983,sEg878686313,5.0,2
311,武汉,2,"喜欢国产剧、支持！
",1101983972,Miss.紫灵,5.0,1
312,广州,1,很好看。不错,1101970270,yeweiming1994,5.0,2
313,贵阳,,一开始的感觉还可以 但是到中间就觉得剧情很一般了 ,1101963284,zPv573443894,3.5,3
314,东莞,,好看 刺激！,1101952320,婷晖晖,5.0,2
315,广州,,很感人啊挺震撼的。,1052210300,马超的草莓熊,4.5,2
316,佛山,1,演技，好看，精彩,1101827710,魔童降世44,4.5,2
317,义乌,,可以可以可以,1101902872,爱如空气08,4.5,1
318,盐城,2,为祖国的特效加油💪,1101925107,AC的筱馋猫,5.0,1
319,常州,,"
电影很好看
",1101914961,VXL780345365,4.5,2
320,富阳,,好看！！！！,1101868541,W闻大大,5.0,4
321,毕节,2,。。。。。可以,1101872156,学渣星i,4.5,2
322,北京,,"非常好看哦
",1101880532,寂如流年589,5.0,1
323,浦江,2,哈哈哈哈哈可以,1101869408,这儿有个楼悦,3.5,3
324,台山,,我看还行啊！,1101858134,Fmm435504829,4.5,2
325,长春,1,好的好的好的,1101841407,托好多帆,5.0,2
326,遵义,,"还可以的，
",1101837267,ALR951445373,5.0,1
327,广州,1,不错好好看。下次继续购买去看,1101799911,许敏智,5.0,1
328,如皋,1,额大人的挺多的烫头发他,1101812512,zhuangtao1996,5.0,1
329,腾冲,1,很好看，动作很到位。,1101804431,一般班,5.0,1
330,深圳,,很不错电影很好看,1101787561,StrandedFish,4.5,1
331,深圳,,好看的吧 可以,1101787399,ohmyMr,5.0,1
332,新洲区,,还是可以得哈哈哈,1101785210,妖精柒柒dandan,3.5,3
333,上海,,还行。。。。,1101777598,丸石不恭,3.5,2
334,从化,1,很好很好很好,1101720122,是珂楠吧,5.0,4
335,中山,2,哎呀，太好看了，演技很棒，警察真的是值得尊敬的职业,1101754002,暖暖的风2014,4.5,2
336,滨海,1,还不错，大片,1101748342,zrd大东,4.5,2
337,瑞安,2,还不错可以的,1101716819,Franca0425,5.0,1
338,青岛,,很好看很喜欢,1101686334,izS869653211,4.5,4
339,枣阳,1,"还可以吧
！！！！",120676929,爱科比的娃,4.5,1
340,广州,1,一般吧，就这样吧，没那么好看,1101672948,yVl667540414,4.0,2
341,江阴,,不错，很好看！,1101603278,muyimumu00,5.0,1
342,贵阳,1,从小看到大！就是喜欢你！片子其实是8分，给九分是爱你！为什么不是十分！因为你有真正十分的电影！Andy再接再厉！心中永远的老大！,1101587484,asdt4566377,4.5,1
343,东莞,,挺好的呀！，,1101596821,木木夕的美好时光,4.5,2
344,广州,,不错。。。。。,1101582323,小可爱怡詩,4.5,2
345,邯郸,,好好，，，，，,1101574664,X天外飞仙X,5.0,2
346,深圳,,感觉非常好！,1101536980,寂夜星语,5.0,1
347,武汉,1,好看，很好看，非常好看,1101556281,Aweiwh,4.5,2
348,南通,2,非常好看哦，,1101528879,周艳229,5.0,3
349,北京,2,华哥威武，特别好看,1101544179,浅紫微,4.5,1
350,南宁,2,兔兔兔子太阳穴兔兔,1101542283,咿咿呀呀乐乐,5.0,1
351,珠海,1,嗯嗯嗯嗯呢，不错的。哎啥哈哈,1101510935,都继续很过分,5.0,1
352,天津,,一般，看起来有点老套的情节。,1101526848,Tony的不平凡,5.0,1
353,温州,,环境好，座椅舒服，是我最喜欢去的影院,1101486928,IHO276424999,5.0,2
354,景德镇,,很好看哦！下次再光顾！,1101504014,KuQ408967611,5.0,1
355,中山,,"好好好好好
",1101465807,killson,5.0,2
356,深圳,1,期待新电影发布,1101474313,zhao永广,5.0,2
357,南京,1,真的是一个很好的,1101472431,ucy475916526,4.5,2
358,沈阳,,好好！！！！！,1101450756,小马41579,5.0,2
359,惠阳,1,极力推荐，好看,1101437338,JAY白纸,5.0,1
360,武汉,,h co la,1101415758,kjh625159620,4.0,1
361,青岛,,感觉不错哦哦,1101426145,VuH303787804,5.0,1
362,长沙,1,我陪我朋友rosy5 697649,1101375793,发泽小齐,3.0,1
363,临沭,,喜欢，特别棒，看了两次了,1101372093,hetiantian12.,5.0,1
