,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
29,郑州,2,"不太喜欢有点烂片
",1111154611,Wmyqxtwmy,1.5,3
30,武汉,,就很普通的一步电影，一般般,1111070315,HS1015,4.0,3
31,慈溪,2,挺感人的……,1111141112,wjn1256367002,5.0,2
32,滁州,,没啥感觉一般般,1111111843,MC沸羊羊,2.5,2
33,白银,,还不错啊帅哥美女,1111135658,小太阳心安,5.0,3
34,贵阳,1,😁😁😁😁,1111135595,大师兄太逗,4.5,2
35,杭州,,emmmmm,1111136157,YnC454173383,3.0,3
36,石家庄,,还行吧，平淡,1111136075,甜不腻111,3.5,2
37,诸暨,1,我个人觉得很好看,1111128490,Alwayswait。,5.0,3
38,张家港,2,这电影不好看  不值得,1111127655,Zwartekraai,0.5,3
39,大同,1,还可以吧，恋爱中的女人可以看一看，,1109119375,人生如梦,4.0,1
40,郓城,,好看，很不错,1111122710,WGb591654875,5.0,2
41,漳州,1,蛮励志，蛮奇幻,1111116375,杨.XL,3.0,2
42,呼和浩特,,喜欢黄景瑜关晓彤,1111110549,Ting666赵又廷,5.0,2
43,柳州,2,主要来看脸的，男的帅气，女的漂亮，情节没有什么特别的，老梗～总的来说还是不错的,1111103619,ueP879275055,4.0,4
44,肇庆,2,其实 这个世界上 如果能对胖胖的人 少一点偏见 多一份鼓励关心 这个世界会变得更加温暖 你依然是你 无论你高矮胖瘦 我也记得你,1111062694,alxy,4.5,3
45,通化,,不好看 比想象难看,1111078834,柔情似水你莹姐,4.0,1
46,成都,,有趣，可爱，是青春片,1111104012,sIy364034908,4.5,2
47,杭州,,用点心啊啊啊啊,1111095674,Rma799544639,2.5,2
48,日照,,挺感人的，很好看,1111087147,a公子啊,4.0,3
49,北京,,很好看，电影不错,1111081327,shanshan胡萝卜,5.0,1
50,西宁,,还不错，推荐,1111079697,Ahy868365411,3.5,2
51,绥化,,挺好看，两位主演演技不错,1111064308,WXo216276319,4.5,2
52,昆山,2,好看，不过结局太仓促，还想继续看呢就结束了,1111055123,清,5.0,1
53,芜湖,,就那样。。。。,1110944818,女神经玲宝,2.5,2
54,长沙,2,月半爱丽丝～,1111014415,贝壳里的山药,5.0,4
55,北京,,每个爱情都是胖子的潜力股啊,1111030254,twA386309355,3.0,4
56,吕梁,1,不好看………,1110999334,Zro782273039,2.5,2
57,天津,,还好吧！！！！,1111015299,xIV114732512,4.0,4
58,南京,2,黄景瑜帅死了 关晓彤的胖胖造型好可爱,1111027826,可是我想睡觉了-,5.0,4
59,琼海,,跟个💩一样，，，，,1111028259,AQy404989091,0.5,2
60,成都,,   挺好的,1110944524,顾柒瑾,4.5,2
61,淮北,,感觉不错！！,1111022508,发条灯,3.5,2
62,唐山,,也就那样嗯的,1111022407,LISHICHANG李,4.0,2
63,沈阳,,真是太好看了,1111022080,小手冰凉496,5.0,3
64,十堰,,好看得电视，希望以后越来越好,1111016885,她说L安,4.0,2
65,合肥,,还不错，主要是看美女的,1111017166,MGf878699590,5.0,2
66,怀化,2,这部电影在哪里可以看的啊,1111016214,A😘亲爱的💏,0.0,2
67,苏州,,还可以了吧。,1111009851,阿巴巴11,5.0,2
68,广州,1,这部电影讲述的故事情节让我十分喜欢，也太好看了吧！两位主人公的演技十分在线，剧情很是幽默，让我捧腹大笑，同时也很有泪点，让大家再一次相信美好的爱情，感情中最重要的还是做自己，不要丢失本心,1109095770,快半拍,5.0,4
69,鞍山,2,12月拜托了，我只要暴富和甜甜的恋爱,1110973827,边一八,5.0,3
70,广州,1,很一般的剧情,1110976457,南燕北巢,2.5,5
71,重庆,2,"高矮胖瘦内在外在最重要的是心灵
一份幸运里添加奇幻魔术有趣设定
又想去鼓浪屿待上一段时间沉淀下 ​",1110974279,樂樂vv,2.5,3
72,通化,1,好看，环境也不错。,1110958194,ks尜豪,5.0,4
73,五常市,2,啊哎不错，男神,1110966534,Gin🐬,5.0,2
74,太原,,把控哦哦哦打了卡,1110963672,eoD730176716,5.0,2
75,重庆,,非常好看甜甜的,1110962738,gly317780682,5.0,2
76,晋中,,一般般，不会二刷,1110964446,WOQ637431174,5.0,2
77,沈阳,,挺好的轻松爱情片，有逻辑bug但可以忽略，愉悦身心可以,1110953690,Aqsjhwlzekya,4.5,2
78,安阳,,好看。感动。,1110955098,ClV796099892,5.0,1
79,赤峰,,挺好看的，晓彤吖,1110946774,囗厺734,5.0,1
80,咸阳,,还行吧，一般好看,1110928473,GodLucian,2.5,2
81,南宁,,冲黄景瑜来的，整体还可以啊,1110932121,rNz947211237,3.5,2
82,宜兴,,感觉一般般，,1110917401,VpP514612116,3.0,3
83,锡林郭勒,,挺好看的。。,1110893952,kelly静待,4.0,2
84,北京,2,全是刷的，烂片,1109038247,KOX558725261,0.5,2
85,淮北,,差点睡着不过有的挺不错,1110894673,PnP643469977,2.0,2
86,呼和浩特,,看一半和男朋友吵架了，我走了，我也不鸡豆,1110894568,吃完这顿就减肥ff,4.5,2
87,哈尔滨,2,黄景瑜是真的帅,1110888581,萧莳桤,5.0,1
88,大庆,,一般吧感觉不太好看,1110885075,Ong897933440,3.5,2
89,莱芜,,感动 很棒！,1110876726,AxH213177807,5.0,2
90,钦州,1,非常完美。  ,1110865173,DUO342426357,5.0,3
91,南京,,好看，喜欢晓彤，支持,1110868862,咿呀嘿哎,5.0,2
92,乌鲁木齐,1,不错，挺好看，,1110853924,jKj390855839,5.0,2
93,辽阳,,月半爱丽丝，月夜越美丽。,1110852745,DIQ187368771,5.0,3
94,徐州,2,还好吧剧情还行,1110815670,QEI358134199,2.5,2
95,龙游,,这部电影，很好看,1110847028,不语清歌,5.0,3
96,百色,,还可以还可以,1110840620,你也想见长岛雪8,3.5,2
97,西宁,,反正不知道为什么，就感觉不是我喜欢的类型。,1110844354,KXK393454973,2.5,2
98,江津,,额。。看睡着了,1110839078,drd305745054,2.5,1
99,哈尔滨,,和喜欢的人一起看的,1109293917,SOP218633868,4.0,2
100,肇庆,1,太好看了哈哈哈,1110819557,GEM863,4.0,5
101,茂名,,每个人都或多或少有缺点，如果能正视它，接受它，那相信终有一天会找到最好的自己。影片就讲述这样一个故事，不完美的“我”也能找到属于“我”的闪光点。,1109055407,初见有兮,3.0,3
102,潍坊,1,"关晓彤演技一绝，简直不要太好看！
期待关晓彤下一个作品！",1109064475,微微一笑lxp,5.0,3
103,延边,,还好把   ,1110794670,LeeYaxuan05,3.5,3
104,东莞,2,感人，值得看,1110780969,mymali,5.0,4
105,上海,,比较lj，纯无聊看,1110783285,zeT704421173,2.0,3
106,天津,,关晓彤演技不错，总体棒棒哒,1110784012,_alipay667763374,4.5,2
107,昌吉,,还可以吧，一般,1110766287,QFc211778448,4.0,2
108,商丘,2,垃圾  不好看,1110772298,yyl123456y,1.5,2
109,福州,,low要不是对象要看谁看这种电影,1110746622,xmianj,2.0,2
110,周口,2,看了半场，感觉有点夸张吧,1110760380,Poisonouskkk,2.5,1
111,南京,,老套的剧情。。。,1110751999,DnN324961147,2.5,2
112,无锡,,好看，不错，挺好的,1110751862,仙女凳,5.0,2
113,三河,,总体来说还是不错的,1110747784,顾之你倾白,4.0,2
114,保山,,幸福其实很简单不用总去迎合众人,1110747772,纳兰食堂,5.0,5
115,长沙,,挺好的太爱了真心话,1110741791,哈哈22444,5.0,2
116,扬州,1,影片讲得一个女孩由胖到瘦，再由瘦到胖，发在在女孩身上的故事，关晓彤演技不错。,1110730157,汪同忠,3.5,3
117,扬州,1,影片讲得一个女孩由胖到瘦，再由瘦到胖，发在在女孩身上的故事，关晓彤演技不错。,1110742065,汪同忠,3.5,3
118,襄阳,,大爱关晓彤，非常不错的电影，值得观看，演技在线，这个十月底，月半爱丽丝,1109070725,南城河边。,5.0,3
119,宿州,,一般一般吧，不是很喜欢,1110633882,eqx180066950,3.0,2
120,北京,,好好好好好hao,1110734188,ZJc731857584,5.0,2
121,海口,,感觉还挺好的,1110724655,iQG959216526,3.5,3
122,重庆,1,关晓彤把少女演的非常像，喜欢这部电影~,1109055604,布鲁星,5.0,5
123,扬州,2,还可以有点小感人,1110720934,慧儿爱团购,5.0,3
124,上海,,还可以吧  不错,1110717671,吃神。轰趴,3.5,2
125,石家庄,2,没看成，弃了,1110710425,马老师的小可爱,5.0,2
126,深圳,1,很棒 看完第二天就分手了,1110710372,,5.0,2
127,东莞,,不是期待中的爱情片,1110710056,uRs415525503,3.5,2
128,武汉,1,非常好看，精彩,1110703890,uny271070724,4.5,2
129,潍坊,,环境好服务态度好,1110705766,Sek532787108,5.0,2
130,登封,,好看还是自己的事情吗宝宝们的花花公子一样啊,1110684669,tbL782378207,5.0,2
131,成都,,偏少女心的一部电影，关晓彤的颜还是很高的,1110690145,吃吃吃七七吃吃啊,4.0,2
132,南部县,,感觉还可以吧(*￣m￣),1110703089,KGF853520547,2.5,2
133,南京,,还不错，可看,1110690099,DKC742140475,3.5,3
134,沈阳,,挺好的  生气去的 ,1110702020,CYt404433323,5.0,2
135,兰州,,特别好看，感动,1110700633,魏晨老婆19860222,5.0,2
136,青田,,为了老公黄景瑜去看的,1110696538,TiAmo_zj.,3.5,2
137,石家庄,,这部电影太可了，充分展现了哲学上的否定之否定规律，好看,1109077892,SKK816844898,5.0,4
138,哈尔滨,,特别喜欢这。,1110692215,Ntt815975488,0.0,2
139,平顶山,,好看很喜欢这个电影,1110694257,cdP683016792,5.0,2
140,吴江,,我觉得一般般,1110689622,hjl，嗯！,2.5,2
141,太原,,剧情一般，没有期待感,1110633127,两个彤彤彤,2.5,2
142,西安,2,挺好看哈哈哈,1110686945,懒懒兔🐰,5.0,1
143,沈阳,1,好镲j韩国vvv,1110687265,DRw829617592,5.0,1
144,上饶,,挺好看的呢。,1110686263,晨光咋现,4.5,2
145,柳州,,套路太老了。,1110685171,wz8812,3.0,4
146,济宁,,。・゜・(ノД`)・゜・。,1110672082,知足常乐_.,3.5,2
147,淄博,2,挺好看，很励志,1110568992,炼狱死神,5.0,2
148,连云港,,挺好看，喜欢黄景瑜,1110678706,顾及谁gr,5.0,2
149,六安,,"还好
感觉挺搞笑的",1110630970,lcP43323199,4.5,3
150,嵩明县,2,牛，好看好看,1110680417,是馨予啊,5.0,2
151,上海,2,好看的，还可以,1110679180,mGx987780958,4.5,2
152,贵阳,1,一般般吧没啥子意思,1110654617,你看那海很蓝,1.5,2
153,郑州,,一般    ,1110652507,DEAR、～,2.5,2
154,瑞安,,还不错   ,1110670075,xxxxxxxl1,4.0,3
155,海口,,还行吧！！！！,1110568747,松前早咲,3.5,2
156,武汉,2, 不是很好看,1110664703,抑心　crofy189,3.0,2
157,新乡,,看睡着了。1,1110664549,ZBX866,4.0,2
158,辉县,,还可_ฅ۶•ﻌ•♡,1110630398,qbR706090894,4.5,2
159,哈尔滨,,还可以！！！！！,1110659649,kwF745949562,3.5,3
160,呼和浩特,1,一个人在家就,1110659552,蒙根巴雅尔,5.0,2
161,南通,1, nice。,1110656853,Follshe,4.5,2
162,湛江,2,喜欢关晓彤，爱了爱了,1110635839,b4d16acf-97d279,5.0,1
163,大同,,不错 很好看,1110636822,Eoi759460453,5.0,2
164,成都,,还可以。。。,1110656616,cVH313189009,5.0,2
165,滁州,,还行，没看完,1110656451,yayue悦,3.5,2
166,大庆,,最爱你的人  一直站在你背后,1110655334,嘘～别闹了，嗯,4.5,2
167,深圳,1,好无聊，剧情无感,1110650910,pigzxjkp,1.5,2
168,杭州,,一般般吧，还可以,1110656091,tWa900136425,2.5,2
169,洛阳,2,和四岁一起看的电影,1110653131,喵,5.0,2
170,广州,,剧情有点勉强😂,1110645613,MR.JoeW,3.0,3
171,梁山,2,好看，很搞笑，也很感人,1110641793,蓝雨mit3457,5.0,2
172,佛山,2,还行……一般,1110619485,火红玫瑰009,4.5,3
173,东莞,,很喜欢啊。，,1110619479,小豆豆ddhc,5.0,3
174,成都,,非常好看，值得去看的,1110634629,kVs347506208,5.0,4
175,哈尔滨,1,属实有点无聊,1110617636,Eternal疯,3.0,4
176,天津,,挺不错的，挺喜欢,1110634163,EEU755060648,5.0,1
177,成都,,一般般 小成本,1110624504,qzz289851445,2.5,1
178,藁城,,菊头蝠问我问我,1110617100,jiaxinlei55,5.0,4
179,固安县,1,看的我困的不行,1110623840,Leisir丶,2.5,2
180,成都,2,还可以，推荐,1110624242,L南桉,4.5,2
181,乌兰浩特市,,还可以吧唧唧,1110623042,dxE620092208,4.5,2
182,西安,,不行嗯。。。。。,1110615825,Tia189379118,2.5,2
183,萍乡,,还好啦不错棒,1110618069,Zbl亮亮,4.0,2
184,西宁,,挺好的 想减肥的人可以去尝试看看,1110611411,dwY897120088,4.5,3
185,朝阳,,非常好看的电影,1110611174,小郭童鞋o,5.0,3
186,长沙,,胖子的时候好真实啊哈哈,1110610585,小明een,5.0,2
187,聊城,,还行吧，一般般,1110611054,OhK636890809,2.5,3
188,沈阳,1,还不错 挺好的电影,1110610141,林遠夏summer,4.0,2
189,深圳,,还行 美美哒,1110596068,zHg596743776,5.0,3
190,商丘,,一般水平吧，官鸿这个人设太崩了,1110505796,Yuuuas,2.5,3
191,天津,2,还可以。……,1110605330,ld419060095,5.0,2
192,保定,,还行吧，凑合着看。,1110604550,ixV658726294,3.0,2
193,扬州,,可以 还不错,1110605100,IQE539595788,4.5,2
194,禹州,,看着还可以。,1110599894,好情人！664,5.0,2
195,禹州,,看着还可以。,1110599894,好情人！664,5.0,2
196,日照,,挺喜欢里面的主要的,1110602074,MGh314349125,5.0,2
197,聊城,1,很好，，，，,1110599433,大西瓜23,5.0,2
198,曲阜,2,一般般，剧情有点奇怪,1110597734,四岁的三七,3.0,2
199,哈尔滨,,还可以，去晚了 没看多久结束了，总体不错吧,1110569971,lUw934813458,3.5,2
200,西安,,喜欢，轻松中有感动～,1110597254,helen,5.0,5
201,宁波,2,期待🐳 期待期待,1106876650,蕾辰de麻麻,4.0,2
202,阿城区,,是现在下架了吗？电影院看不了了吗,1110591796,1女,0.0,1
203,绍兴,2,不错，喜欢💕,1110579192,ySM511980796,5.0,1
204,南郑区,,好看好看，想拥有韩冰,1110586452,鲸鱼和战战,5.0,2
205,铜梁,,好看，特别好看,1110535989,pNy737934780,5.0,2
206,乌鲁木齐,2,还可以吧，比较轻松愉悦。,1110584607,醉爱江湖2014,3.5,3
207,天津,,为了黄景瑜才去看的 还不错哦 很好看,1110584142,SEM553120090,5.0,2
208,大同,1,挺好看。推荐吧,1110584054,lwj刘文杰110,4.5,2
209,林州,,很不错 挺好看的,1110578783,Cc郭公子,5.0,3
210,东营,,就那样吧……,1110580641,sEI581314406,2.5,4
211,烟台,2,还可以吧啊啊啊,1110583002,gkI585363538,3.0,3
212,武汉,1,好看好看，非常好看。,1110576516,longning19960425,5.0,2
213,蒙城,2,挺好的！！！,1110580115,刘耀文儿,5.0,2
214,新郑,2,看完不敢吃东西了,1110572532,绝对赤城,5.0,3
215,哈尔滨,1,不错 推荐看看,1110573073,誓谁,5.0,3
216,泗阳,,绝对，66666,1110572098,航叔‘,5.0,2
217,威海,1,还不错，就是情节有点啥。。,1110565789,汏叔,4.5,2
218,西安,,总体来说还行,1110572074,aEL346375092,3.5,2
219,哈尔滨,,🐸🐸🐸🐸,1110566763,XgV775832913,5.0,2
220,薛城,1,好，太好了，,1110571015,已盒为柜,5.0,2
221,邵阳,,还行吧...,1110563414,Rc苏先生,5.0,2
222,沈阳,,好看，不错不错，,1110559855,xyn385919368,5.0,2
223,保定,2,为什么我们这电影院没有啊,1110562016,🌼,0.0,2
224,兰陵,,好看的很啊。,1110559370,小泽玛利军,4.5,3
225,昆明,,不错 很可以哦,1110546656,半生名字LUHan,5.0,2
226,佛山,,创意无限，超出想象！,1110520655,Wpo335135742,5.0,5
227,北京,,还好，打发时间,1110542389,ednazhao,4.0,3
228,邯郸,,还行吧    热巴妆画的很好,1110537527,gu【奈奈】,4.0,2
229,苏州,,就还好吧，后面有点到瞌睡,1110520507,wno816509921,3.5,2
230,锡林郭勒,,小女生看的电影,1110534788,春野与狗zz,2.5,1
231,黑河,2,呜呜呜呜中间那段给我哭没了,1110525006,甜 点熊',5.0,2
232,长治,,好看啊冲冲冲,1110534091,依陌爱吃,5.0,2
233,丹东,,挺逗的，不应该说很感人,1110529555,浪漫99998,4.5,3
234,张家口,2,还行！！！！,1110446638,yos441512091,4.5,2
235,孝义,,挺好看的。。。,1110446616,Wpx245531284,5.0,3
236,西安,,感觉还好吧，有点让人不知所措，珍惜眼前人,1110529276,会抽烟的兔子王,3.5,3
237,沈阳,2,挺有意思的，就是题材不新颖 ，开局就猜到剧情了,1110528337,Fav765080893,3.0,2
238,太原,1,挺好看的，就是有点不满足,1110516232,猴子正在进攻服务器,5.0,2
239,晋中,,炒鸡炒鸡好看,1110528181,SydneyChigga,5.0,2
240,漳州,,小燕子我想问一下,1110522859,OOx917089158,4.5,2
241,成都,,特效无敌~好,1110522785,Thc673308655,5.0,2
242,上海,1,好看。  一,1110524404,千古秀,4.5,2
243,西安,,好看，太搞笑了,1110503658,偏执36670,3.5,2
244,天津,,挺好看的，就是看到后面的时候，我前面有人撒狗粮就没太注意看后面,1110517979,顾辞wzh,5.0,2
245,呼和浩特,1,不错不错，挺好看,1110496595,浩毛儿,5.0,2
246,呼和浩特,,看的都快睡着了，太无趣了,1110513192,思颖9053,2.5,2
247,石家庄,,特别喜欢热巴,1110496326,pvR401549452,4.5,3
248,西安,2,很有童话色彩，立意很好，不错子,1110506796,👩👨,5.0,1
249,呼和浩特,,剧情看了之后大概都能猜到下一幕会发现什么,1110506466,URg945312627,4.0,2
250,阜新,,特别特别特别好看,1110489506,仙女宝贝冰冰,5.0,2
251,西安,1,还行吧。。。,1110501891,bmj766862785,3.5,2
252,杭州,2,好看，不错哦，开始笑点，结尾泪点,1110501839,I就是喜欢肖战,5.0,2
253,太原,,特别好看，强烈推荐,1110498975,『馨月』,5.0,2
254,天津,,好看真好哈哈,1110500352,RDH308726099,5.0,1
255,保定,,还凑合，有点烧脑，,1110497735,osE298771922,4.5,2
256,沈阳,,哈哈八点钟了吗,1110498472,cBK562126984,5.0,2
257,哈尔滨,,本曾经胖的女孩儿看哭了,1110497527,oOX839131197,4.5,2
258,晋中,,没啥说的 就那样吧,1110501024,德玛西亚之吃,0.5,3
259,兰州,,电影不错，很有喜剧感 ,1110501022,PXj326050206,5.0,3
260,海门,2,很棒，很好看看,1110499123,胡铭珈,5.0,1
261,天津,,好看太好看了吧,1110495468,mIo597616605,5.0,2
262,朔州,,国产奇幻，将就看呗,1110491921,陈亚民90,3.5,3
263,石家庄,1,还行，不错。。,1110493657,晨雨灬,5.0,1
264,宁波,,还好吧 一般般,1110492603,致命.136,3.5,2
265,孝感,1,唯美意境不错😊,1110487693,wuyi5111,3.5,3
266,苏州,,算是关晓彤的颜值路人粉（好吧，主要是看腿），好奇看了这部电影，感觉还可以诶，跟黄景瑜演的都不错。,1109086984,aPp373394695,4.0,2
267,营口,,✺◟(∗ᴛ ʏ ᴛ∗)◞✺,1110481907,传说中的二狗哥,3.5,2
268,宜兴,,不错 值得tui j,1110477685,莫言zxc,5.0,2
269,黔江区,2,一般般吧。。。,1110460594,涉,3.0,1
270,南昌,1,没看完，实在是没法看下去,1110382763,空气有毒2038,1.5,2
271,北京,,挺好看的，搞笑,1110474027,TWz484716237,4.0,2
272,新密,1,这一星是给男主角的，因为他帅，故事情节真的一言难尽,1110469332,PEw853494808,0.5,2
273,沈阳,1,一般般吧，无聊的人可以看,1110454236,小谦Forever,3.5,2
274,沈阳,2,有点意料之外的意料之中  不能报太高期望,1110463158,爱火锅的派大星,3.5,2
275,济南,,非常好看，有仙气。,1110463061,chufan817,5.0,3
276,自贡,2,冲着演员去的，的确很一般,1110461243,nlf27251349,3.0,2
277,南阳,2,一般吧。。。,1110459619,兔耳天线,5.0,2
278,深圳,2,很无聊的一部剧,1110458826,R54229,0.5,1
279,长春,,一般。。。。,1110440244,晚安s.,3.0,2
280,蚌埠,,好看，剧情很新颖,1110427724,sin170390139,5.0,2
281,济南,,可以的，人都是有虚荣心的，不过还是要面对现实,1110450313,tqI811012635,3.5,2
282,济宁,,很好看。    ,1110449293,OWU181547558,4.5,2
283,盘锦,2,好看，很久的主题了，但也很不错,1110452054,TgE186472562,4.5,3
284,南昌,,一般般，不是很好看,1110451256,竹子花开了123,2.5,2
285,新余,,还不错啊   ,1110444746,小栗子i！,4.0,2
286,湘潭,1,不错 值得推荐,1110442876,看不见的狼牙,5.0,3
287,哈尔滨,,我觉还可以。,1110445691,wAR431972835,3.5,2
288,成都,,很励志很不错,1110441947,哎哟麟妹妹,5.0,3
289,苏州,2,好看！男女主也超养眼,1110427484,富璇1011,5.0,2
290,襄阳,2,难看 中途走了 实在看不下去 ,1110382192,小张allb,1.5,2
291,张家口,,还行吧，不太惊艳,1110428074,养你的猪丶,3.5,2
292,深圳,,很一般8⃣️,1110435403,VFF971360692,2.5,2
293,中山,1,一般般，没太大的惊喜,1110436207,aPm940429825,3.5,2
294,内江,,还好呀，挺不错的,1110422240,郁闷的老石头,5.0,2
295,鹤岗,,还行吧，和老婆一起看。,1110407248,rMC827634988,4.5,2
296,威海,1,适合和情侣一起来看,1110422216,往事随风都随风Q,3.0,4
297,海阳,,感觉还可以吧,1110426666,粘人精怡怡,3.0,2
298,睢宁,,还可以的，挺好看,1110431348,快乐的启航,4.0,2
299,金乡,,虽然但是，不大好看……,1110425865,斋藤久,1.5,2
300,朝阳,,还凑合吧  ,1110426340,一个阳啊啊,3.0,2
301,广饶,,和女朋友一起看的，很好看很给力，,1110424230,奇彡,5.0,1
302,天津,,垃圾电影，没有什么看点，关晓彤没什么演技,1110397925,APRE1120,0.5,3
303,南京,,很好看呢，剧情很感人,1110420224,Ast猫影,4.5,2
304,大邑,,饿鬼怪大叔俯拾皆是,1110418749,噗嗤大叔5,4.5,2
305,沈阳,,挺好看的 个对象去的,1110406553,dxy.L,5.0,2
306,沈阳,,电影很好看，不容错过,1110400796,GNM868750176,5.0,2
307,东莞,2,一般，不是很好,1110401209,盈亓,3.0,2
308,广州,,好看非常好看,1110400241,桃花爱吃肉,5.0,2
309,苏州,,很一般吧，，,1110384237,洋葱ISBN,1.5,2
310,郑州,,还行吧，挺好看,1110395611,laQ426028009,4.0,1
311,珠海,,挺好看的，也挺感人的。,1110395507,candy352003,4.5,2
312,昭通,,这部剧我等了好久，嗯……看了预告，让我们明白了很多道理，很值得一看,1110377478,吻风,5.0,1
313,齐河,,非常不错的啦,1110395382,jwO850407322,5.0,2
314,淮南,2,垃圾电影不好看,1110395188,a庸俗a,0.5,2
315,长春,2,很喜欢，超好看,1110377327,瑶儿~,5.0,2
316,宜昌,1,还行吧，小孩子想去看,1110395104,lanshire19,3.5,3
317,定州,,感觉还可以吧，结尾有点不怎么好,1110394015,onk491351128,5.0,2
318,石家庄,2,男二真帅！！！,1110387533,不加糖OvOo,5.0,2
319,新乡,,烂片 真的烂,1110387119,CbE799203245,2.0,2
320,临漳,,没有期待中的那么好看,1110385124,LILV0512,3.5,2
321,郑州,2,好看，不错！,1110381141,ANY360961142,5.0,2
322,南阳,,乱七八遭！！,1110378206,IAy396114959,2.5,3
323,长垣市,1,挺好的👌哈哈,1110375548,蟲灬子,5.0,1
324,沈阳,1,很好看挺喜欢的,1110346320,刘松雨.,5.0,2
325,西安,2,比较狗血，全程的剧情完全能猜到，宛如流水账一般。,1110353703,Goynn.,2.5,2
326,南京,1,很好看！推荐,1110372301,AzM灬aT,5.0,2
327,阜阳,,还可以呢，，,1110340967,umK630833464,3.5,2
328,新昌,1,还可以，挺好的,1110363528,陈默芸芸,3.5,2
329,郑州,2,不得不说，没啥看的…,1110355139,咖A咖,2.5,3
330,南京,1,一般般，主题比较好吧，不要忘记身边深爱你的人！,1110351386,jp785864812,3.5,2
331,南宁,,一般 央视都点名批评了 你们觉得呢,1110349296,PHg306046702,4.0,2
332,南昌,2,一般般吧，有点尴尬,1110249751,温柔配野风a,4.0,4
333,鹿邑,,一般般吧，不是多好看。,1110349101,fEf924143382,2.0,2
334,大庆,,没什么意思挺无聊,1110344761,宝贝「」,1.5,2
335,兰州,,演技尬出屏幕,1110341755,BpV374029731,0.5,2
336,呼和浩特,,10分👍🏻,1110343394,WynSbd,5.0,2
337,延边,2,难看死了，很难看,1110342429,uKI208381490,0.5,2
338,盐城,,好看么么么么哒,1110342418,盐城小杰,5.0,3
339,唐山,1,一般般，笑点不高，全程都没啥意思,1110314816,唐山的阿杜,2.5,2
340,吴江,2,没有期待的那么好看.,1110339068,小胡想长高-,3.0,1
341,濮阳,1,"可以很好
，",1110337035,XXX钻石王佬伍,3.5,1
342,杞县,1,没有去看，所以不知道好看不好看！,1110335073,不忘初心Yujl,0.5,1
343,芜湖,,还好吧！！！,1110249504,K安稳小啊瑶,4.0,2
344,崇州,1,不怎么样，歧视胖子的感觉,1110314316,活在当下,1.5,1
345,丽江,2,一般……提过,1110322541,Proven～,5.0,3
346,鄂尔多斯,,人物剧情挺好玩儿的……,1110326007,whY176750655,4.5,2
347,北京,,主要是跟我心爱的人一起看的,1110284519,浪计划,5.0,2
348,南京,,不要看啊，超烂的,1110249215,HinataYongie,0.5,3
349,深圳,,马马虎虎，一般,1110318194,pFN279707293,4.0,3
