,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
37,东台,2,挺好看的!!,1111219219,小de柠檬,5.0,2
38,上海,,还行，好好好好,1111237135,hPE726255932,3.5,2
39,浏阳,1,来自跟小仙女的第一部电影,1111245743,守护甜心,5.0,1
40,厦门,,好看(｡･ω･｡)ﾉ♡，演技不错,1111245727,oeb723427882,4.5,2
41,防城港,,非常好，很nice,1111225752,宝宝不准哭喔,4.5,1
42,郑州,2,挺刺激的！演员演技也好，看着很不错！,1111225750,哎哟喂0805,4.5,3
43,义乌,1,前面及格 后面看的睡着了,1111247649,CCSXG,2.0,3
44,营口,,非常好看，太帅了,1111248006,粉光猪,5.0,2
45,桂林,1,冲着老王给4分,1111245656,无恙清风,2.0,2
46,常州,,非常好看，建议看看,1111245640,左耳有点背,4.5,3
47,南宁,1,什么鬼？要不是吴彦祖我才懒得看。,1111247567,大宾sb,0.5,3
48,昆明,,很不错，阿祖收手吧，外面全是王千源和成龙😂,1111226726,Vulure,5.0,2
49,武汉,2,一般般 不太好看 ,1111228565,小皮筋持有者S,2.5,3
50,烟台,,情节感人，，,1111245593,lBp613666710,5.0,2
51,兰州,,喜欢警匪题材的电影,1111240890,蘇子墨,4.0,2
52,广州,,挺好的  希望国内的电影越来越好  加油💪,1111245575,CoolHAO毛毛,5.0,3
53,泗洪,,不是太好，都是已置身在演,1111240880,qCe957614514,3.0,2
54,义乌,,完美融合到现在才,1111245567,罗开豹,5.0,3
55,滁州,,挺好的，愿光明常在,1111242983,奥卡姆昂纳,4.5,2
56,岑溪,1,吴彦祖真系酷,1111240846,只是孤独男孩,5.0,4
57,莆田,,剧情一般般吧，吴彦祖演坏人很到位,1111247454,JC20140601,4.5,4
58,长春,,很好看的电影,1111242879,Vcf777837470,5.0,2
59,重庆,1,好看哈哈哈哈,1111237037,你的益达满叻,4.5,4
60,固始县,1,还可以吴彦祖的造型，真是太颠覆了。,1111247389,红尘嚣嚣一剑开,4.5,3
61,福州,2,很好看，吴彦祖演技太完美了，帅,1111245467,_sina08908900934,5.0,2
62,深圳,,好看真的啊啊啊啊啊啊啊,1111241622,_sina35506832958,5.0,2
63,章丘区,,好看的啊啊啊啊哈哈哈哈,1111242801,梨花满地不开门.,5.0,2
64,邢台,2,不错，很不错！,1111242800,宝贝不哭2145,5.0,4
65,广州,,总体来说还不错,1111237003,Carsonzjc,4.0,4
66,海口,,烂片，演员没问题，导演拍摄不行，剧情一般,1111228497,SrP410040758,1.5,2
67,石家庄,1,hao kan,1111219145,都什么流流,5.0,3
68,大足区,,还是可以好看,1111242766,NKQ984160611,4.0,3
69,乌鲁木齐,,特别好看，吴彦祖太帅了,1111247251,GwP314707678,5.0,2
70,广州,2,挺好看的。。,1111241579,°me,5.0,1
71,汕头,2,演员和演技，装扮都比较符合剧情，但是剧情就比较普通，,1111247249,Burning,4.0,2
72,宁德,,不错！！！！,1111226636,爱在梦游。,4.5,2
73,北海,1,挺好看的！！,1111242758,小流氓🙂 🙃 唐伯虎,5.0,3
74,汉中,2,依然是我最爱的男人，无论什么角色，听他的声音都觉得好性感,1111241554,小胡子！👻,5.0,2
75,西宁,,阿祖哥真的帅,1111241521,绯村剑心0017xks,5.0,2
76,库尔勒,2,冲着吴彦祖给的分,1111245337,.,2.5,2
77,南宁,,好像没怎么看,1111240652,Gwn797273684,5.0,2
78,昆明,1,还不错！！！！！,1111247163,无念佛,4.5,2
79,普宁,1,帅 ，深有感触，人民的力量，发生的地方在江西，,1111240609,,5.0,2
80,乌鲁木齐,2,还可以吧，，。,1111247128,爱吃榴莲的菇凉,4.5,2
81,重庆,2,好看，吴彦祖是真的帅！演技在线,1111218958,白不加黑,4.5,2
82,萍乡,1,太冷了，直得瑟,1111245283,Gin^,0.0,2
83,广州,1,垃圾垃圾垃圾，正佳的保安更垃圾,1111247101,壹一,0.5,2
84,十堰,2,结局太仓促了,1111228443,露露饿了👺,3.5,2
85,武汉,,感觉还行吧。,1111225582,wjj913180199,5.0,2
86,上海,,好看！不错！,1111247087,eMF826684418,4.5,3
87,南通,,还可以吧，小朋友说好看,1111218945,旧梦失词Yu,5.0,2
88,嘉峪关,,好看好看好看，棒！,1111242584,hexi0627,5.0,3
89,宜昌,2,毫无波澜。。,1111241407,。,1.0,1
90,上海,1,一般般，本以为一定很紧张的，看了以后感觉一般,1111241399,伟伟,3.0,4
91,泉州,1,比起流量明星来，这才叫电影,1111241393,木容妮诗      大黑,4.5,2
92,中山,2,好看！刺激！故事情节够真实,1111241374,冰心婉月,5.0,2
93,海城,2,好看 演技在线 阿祖还是那么帅 女警居然是卫诗雅演的有惊到我,1111242476,金金金金,5.0,2
94,重庆,,非常好看,1111241347,后来183,5.0,2
95,重庆,1,前面还行，后面智商下线太快了,1111218902,CcHO_o,3.0,3
96,宜都,,很好看还不错,1111240462,明明儿.,5.0,2
97,佛山,1,好看，精彩，棒极了,1111241338,飞鹰,4.5,1
98,佛山,2,没太看懂，要睡着了,1111240458,。,3.5,1
99,杭州,1,王千源还是很好的演员，吴彦祖演暴徒确实有点狠。总体来说还是可以的。,1111225537,ネ申イω,4.0,2
100,东莞,1,刺激，熬夜看都值得,1111241315,😘 魔😘,5.0,2
101,广州,1,好看！！！！,1111242410,llc191840923,5.0,3
102,广州,1,还值得看，不算很称赞,1111242397,潘华东·招聘店长,5.0,2
103,潍坊,,haokan太好看了,1111239922,我爱李慧琳,5.0,1
104,武汉,1,不错。KKK,1111241257,chenghao8699,5.0,1
105,揭阳,1,冲吴彦祖来的，不是他演的话，1分,1111245098,🚸 HHSouthཻ,5.0,2
106,信宜,,挺好看的，没了。,1111242355,繁花坠地成殇,5.0,4
107,晋中,1,非常棒！值得一看,1111240388,xiao李666a,5.0,2
108,西宁,1,奔着吴彦祖去的，还可以值得看一下,1111218863,何宏伟david,3.5,2
109,北京,1,这个电影，所有的抢劫镜头，情节都没有任何合理性。导演的智商是硬伤。6分是给两位主演演员的。,1111239843,edwin,3.0,3
110,抚顺,1,电影整体还是不错的，算是一部合格的警匪片，唯一美中不足的就是逻辑差点。其他都挺好。,1111245038,奔跑的红烧肉662,4.5,3
111,常州,,很好！！很精彩！,1111240328,zxz1987220,5.0,3
112,龙游,2,感觉还行，反正有人是看睡着了,1111219056,Sara🍉,4.0,3
113,长沙,1,太垃圾了   实在看不下去了   提前离开,1111137943,戴文,0.5,1
114,乌鲁木齐,,还行吧我觉得这电影,1111239790,章章章章章章先森,5.0,3
115,南京,1,自2000年以来，这是我觉得我看过最好看的一部电影。,1111242224,ekoms on,5.0,3
116,兰州,,不错！值得一看,1111238983,CWr176022792,4.0,1
117,北京,1,精彩得很 看的很舒服,1111225480,空,5.0,1
118,广元,1,挺好的。。。。。,1111241128,不见人间灯火,4.5,3
119,日照,2,不错，好评，我很喜欢,1111239737,瑞康水产,5.0,1
120,深圳,1,值得看的电影，反应九十年代jc蜀黍的不容易啊！,1111238970,城儿,4.5,1
121,上海,,好看，推荐。,1111225470,一个小小奇迹,5.0,2
122,北京,2,感觉没意思！,1111242169,娅小楠0525,3.0,1
123,惠州,1,吴彦祖真的帅/storage/emulated/0/Android/data/com.baidu.input_mi/cache/image_cache/be8d54506b9116672e72c15a3dfc6a2f7afe02ed47031072b4e481767d6d33ea.0,1111239692,姚,5.0,2
124,佛山,2,好看！正反面两个男主角都演绎的淋漓尽致。为他们点赞👍,1111238903,梅姐,5.0,1
125,运城,,值得一看、不错,1111241063,大王蕊蕊,5.0,2
126,武汉,,好看 还不错 我以前在影院里看的警匪片不太好看 这个超出预期,1111242139,白羊妹妹w,5.0,3
127,肥东县,1,也不是喜剧，也不真实，艺术作品电影的成分比较多，没有感动…,1111239674,铭坤,4.0,2
128,重庆,1,与现实不符合，警察很多时候啥子事情不管,1111240194,Y,2.5,2
129,东莞,1,很喜欢警匪片，但看着看着睡着了，为什么呢,1111240091,龙英鹏,1.5,2
130,霸州,1,很刺激   值得观看,1111239644,晚秋,5.0,1
131,宿州,,非常好看，赞👍,1111239631,左耳～，,5.0,2
132,深圳,,"针不戳喜欢看
",1111240153,Large勇,4.5,1
133,天台,1,这是一部没有小鲜肉的电影。 对我们过来的人来说 影片真实反映九十年代初的 布景和当时人的心里感触。很少夸张手法。 是一部值得看的电影。 ………………为导演和演员点赞👍,1111238854,CFT401602119,4.5,4
134,昆山,1,啊祖快投降吧，外面全是成龙！,1111239605,遇见青山,4.5,2
135,大连,1,"挺好得！！
",1111225418,wxsd1314678,4.5,3
136,嵊州,1,还可以！！！,1111239575,我叫甲乙丙丁,5.0,3
137,常州,,吴彦祖太帅了,1111242050,aQt999973876,4.5,3
138,邳州,,看吴彦祖的。,1111242047,Eli486679156,4.0,4
139,苏州,1,你还欠我一个笑话！,1111239549,今晚打老虎,5.0,3
140,大连,1,nic额！！,1111225409,你说皮，我就皮,5.0,3
141,全椒,,我一定会咬着你不放,1111218762,瑞,0.0,1
142,西宁,1,枪战环节一点也不刺激 垃圾片子,1111238771,生好,0.5,2
143,抚松,2,超级好看啊。,1111238763,Y,5.0,1
144,长沙,1,蛮好看的，喜欢,1111219002,A请叫我小超哥,0.0,2
145,佛山,1,好看是好看  就是吴彦祖片中形象有点接受不了！！！！！,1111239537,Kevin Liu,5.0,3
146,毕节,1,演什么像什么吴彦祖,1111239510,এ゛牧鱼ꦿོ࿐,5.0,2
147,嵩明县,,暴徒阿祖不错！,1111239498,委拉斯贵,3.5,2
148,佛山,1,"紧张刺激！
",1111187993,潇洒一帅男,5.0,2
149,包头,,蛮不错    ,1111137922,小南丁y,5.0,2
150,天津,,环境舒适 影片实力深刻,1111228241,chillboy0,5.0,2
151,佛山,2,lj骗钱呵呵呵,1111235885,￼,0.5,2
152,河源,1,可以，，，！,1111234949,江湖河海流,4.0,3
153,大竹,1,不错不错值得观看,1111236894,川,4.5,2
154,长治,,刚上映的时候有人和我说不好看，我就没去看，幸亏看了，真不错，我那个说不好看的朋友他的视网膜不用了，谁想要，我给他,1111234967,tsm342709123,5.0,2
155,深圳,2,好看，很真实的样样子子,1111236890,小多多,5.0,2
156,广州,2,难看的很呀。,1111238665,Summer,0.5,2
157,六安,,挺好看的喜欢,1111226364,傻瓜的一生快乐,4.0,1
158,广州,1,不好看，太假了！,1111225351,兵临城下,0.0,2
159,兰州,1,看到最后没明白写了什么,1111226353,老北鼻,1.0,2
160,广州,2,不知道演什么,1111236873,Cassie小鱼,5.0,1
161,清镇,2,超级喜欢   演得太棒了,1111234925,C🦢,5.0,2
162,银川,1,唉妈呀，给我看的快睡着了,1111235801,感谢经历,0.5,1
163,宜昌,,".....
",1111238635,Juice_Hxx,5.0,1
164,兰州,2,传统警匪片模式，老鹰不穿裤衩就掉下来的笑话，枪战到最后的肉搏，情节紧凑且看点料足，喜欢！,1111234919,芳芳芳,5.0,3
165,重庆,1,彦祖依然是那么帅,1111228202,村口大叔乂,5.0,2
166,郑州,,电影很精彩，不错,1111238624,天上星2020,5.0,4
167,长沙,,挺好看的👍👍,1111234908,MBU131033274,4.5,2
168,泸州,1,很OK真的真的,1111234872,张先生,5.0,1
169,南京,,看完就一个感受， 岁月不饶人啊，之前吴彦祖这么帅，怎么越变越丑了😤😤😤😤。   ,1111238590,花开得很宁静hy,5.0,2
170,广州,1,很好看 。看到后排的男的有点身临其境。踢了我坐的凳子4次。我也身临其境的回过头警告了他一次“想打爆他的头”,1111234855,彬,5.0,2
171,西安,,演技超级无敌棒，绝对双男主,1111225309,Agx764053743,4.5,2
172,绵阳,2,一般般熬。。。,1111187958,专业疤痕修复👄巩小米,4.0,3
173,重庆,2,吴彦祖和王千源的打戏太帅了！！！,1111187957,哦豁良,5.0,3
174,广州,1,垃圾电影，剧情发展不合逻辑,1111187955,哥哥,0.5,2
175,重庆,2,好看哟 哈哈哈 ,1111234812,M,5.0,2
176,佛山,,可以和大家思考,1111228156,Uhz217121942,5.0,2
177,孝感,2,好看 很喜欢,1111228155,归,5.0,2
178,宜宾,2,很好啊，好看,1111236730,chy6855581,4.5,2
179,滨州,,非常好，完美,1111239199,周智杰,5.0,1
180,义乌,2,好看！挺不错的一部警匪片。几处情感的爆发也不尬，甚至还挺有感染力的。剧情虽然不新颖，但节奏好逻辑合理没啥毛病。演技在线的主角真的太让人舒服了！,1111218555,UHe583066107,4.5,5
181,乌鲁木齐,2,扣一分，因为阿祖太帅了，作为反派，完全让人恨不起来，不是我三观扭曲，是电影的选角真的很重要，但凡换个人演，也不至于出现这种效果，有种喧宾夺主的意思。,1111238484,Abraxas,4.5,2
182,上海,,好看 剧情虽然很普通 但是演员的演技实在太有看头了 很久很久没看电影了 没失望 非常棒的电影 ,1111235607,connieli1983,4.5,4
183,昆明,,电影挺好看，环境很好,1111235603,EoG941571240,5.0,1
184,溧阳,1,好看，就2个人,1111234740,章杨,5.0,1
185,睢宁,1,剧情很好看！,1111234737,ʚ舒克ɞ,5.0,1
186,珠海,1,过于平淡了哦,1111218615,🌿酒,4.0,2
187,安庆,2,有亮点但是。。b味儿有点浓,1111226249,一尾鱼,3.0,1
188,广州,1,只记住一个四仁月饼,1111238414,明辉。Mingo,3.0,1
189,邵阳,2,挺好看的，不啰嗦,1111218607,德美整形小英子18692965521,5.0,2
190,东莞,1,不错的电影，你我双方都没有开挂,1111228123,尘心,4.5,2
191,顺德,1,很棒，一部故事简单而又过瘾的电影。一个好的猎人往往会有耐心和锲而不舍的精神。,1111235553,Leo·Wu,4.5,4
192,崇左,,一般吧，没什么特点,1111226237,你说有木有呢,4.5,2
193,沁阳,,后边有点晕！！！！,1111238390,xEh968075338,4.0,3
194,泸州,1,确实biu特佛,1111225237,C.,5.0,2
195,西宁,1,不错，很不错,1111234697,Lsk411277041,5.0,2
196,南阳,2,这是第二次看了！,1111225229,路金雅,5.0,2
197,东莞,1,给我讲个笑话，我给你五星,1111239044,🦄 🦄 🦄,4.0,2
198,赣州,1,这也能叫电影？？？哦，这是中国电影,1111236544,空趴哇,0.5,2
199,重庆,,整体剧情还是差一点，除了两个主角其他人几乎没有戏份,1111236522,闲逸小任,4.5,2
200,佛山,1,非常劲爆，好看。,1111236507,福哥,5.0,2
201,吕梁,1,不错，值得一看,1111234619,QiaoWJ.Z,4.0,2
202,杭州,,彦祖最帅，好看,1111225203,ayR633605165,5.0,2
203,北京,2,故事是一般的情节，但是王千源和吴彦祖的演技，一直都很在线，也是奔着两位主演去看的。演技真的很好，王千源演出了警察的冷静和敏锐。特别是最后的两位对战，很真实也很精彩，真的很棒，王千源是票房保证。,1111234597,王玉焕,5.0,1
204,西宁,1,电影不错，就是影院不行，假4D的座椅，不按节奏，乱摇,1111236451,刘文生,5.0,1
205,九江,,好看，值得一看哦,1111234584,邓韦娜,5.0,3
206,都江堰,,支队警察每次说的话，还可以入耳。,1111218539,程美伦,0.5,1
207,马鞍山,1,吴彦祖那个帅批！老子好爱他！！！,1111228035,苔苔以苔以苔苔,5.0,1
208,佛山,1,超烂，真心不好看现在的港片不敢恭维,1111238216,佛山丰达车行-徐生（15918116759）,0.5,3
209,上海,1,真好看！我爱看！,1111187886,🍸 拾🍸,5.0,2
210,阜新,,吴彦祖！！！,1111238200,很有可能是艺术家,5.0,2
211,平顶山,,这个电影，跟别的，破案的电影还不太一样，这个电影主要讲了公安局是怎样破案的，以及197几年那个年代的混乱,1111234518,『全村&希望』,4.0,2
212,武汉,,不错，推荐观看,1111236335,Good小希,5.0,1
213,苏州,1,我觉得还可以 但是有个人看的都睡着了,1111236334,lNGYM 🔝 姚晨浩,5.0,1
214,奉化,1,健康睡眠 大自然床垫,1111238134,大自然床垫,5.0,2
215,北京,2,非常回票吴彦祖和王千源都是好演员。非常棒的作品,1111205848,阿恒,5.0,4
216,武汉,1,整体来说还不错！,1111238128,强强0369,3.5,2
217,重庆,2,不是太好看，主角选角没对，演的队长太冷漠，前部分感觉很冷血，一点也不关心人民群众的生命。这么大的劫案，除了结尾，前，中，完全是一点不着急，感觉演的公安只是在完成自己的工作，一点也不急，也很冷血。不符合现代正面的公安形象,1111235319,qi6664555mm,3.0,1
218,株洲,1,阿祖收手吧！,1111238124,三圆,5.0,3
219,绵竹,1,全程无尿点，，吴彦祖真的帅,1111234451,sovheart,4.5,2
220,苏州,,完美，很好看,1111236257,pMr218708995,5.0,3
221,廊坊,,很不错的影片～,1111226115,123chuanhang,3.5,1
222,贵阳,,很好看呀，剧情很精彩，演技很棒,1111233769,zm0247,4.5,2
223,上饶,1,剧情一般，吴彦祖演技真的是越来越好了＾０＾~,1111236252,黄大巍15507931122,4.0,3
224,昆明,1,感觉剧情太挤 感觉还可以详细些 阿祖最后的演技的确很经典,1111233752,3000,4.0,1
225,攀枝花,1,剧情俗套，三星都是有吴彦祖才打的，第一次买阿萨姆奶茶10块一瓶的，比机场还贵一半,1111187855,Y.X.K406,3.0,2
226,达州,,贼激动，我已经抢劫了农航了哈哈,1111233745,TRA$H,5.0,1
227,诸暨,,不错滴，吴彦祖～,1111235242,金開訫,5.0,2
228,北京,,电影好看，吴彦祖还是那么帅,1111210979,DPB841552950,4.5,1
229,东莞,1,值得一看，冲着电影名去看的，原来里面内容也好看。,1111233718,修改昵称1029,5.0,2
230,百色,,挺好看。就是镜头晃头晕,1111238023,imS290411526,4.5,4
231,西安,1,除暴安良！守护祥和盛世！,1111226085,王海涛,5.0,3
232,射阳,,挺好看，都来看吧,1111234354,rGx312297459,5.0,2
233,深圳,1,《除暴》这部电影我是在抖音看到首映片段，因为首映片段是张隼（吴彦祖）最后被绳之以法的镜头，所以一直想去看。今天去看了，说内心话，这部剧选的题材跟演员都是很可以的，吴彦祖把一个泯灭人性的歹徒演的淋漓尽致，王千源执着正义的警察形象也塑造的不错，但是为什么我只给六分呢？接下来就吐槽一下，以下皆是个人观点，第一是整部剧的故事线，如果这个定义犯罪电影的话，请给观众一点悬念。如果定义暴力电影，有些械斗镜头请拍的干净直观一点，整部电影故事线就中规中矩的按着剧情走，其实可以有点其他创意，隐藏故事线有是有，我看到了，不是体会到的，从电影里看的到那不叫隐藏，要观众去代入电影才想到的叫隐藏故事线，槽点太多写不完了毕,1111218460,刘江鹏,3.0,1
234,南京,2,挺不错的，很多铺垫后面都能大概猜到，意外的地方是吴彦祖演的那个劫匪 拍照片都是他兄弟和他老婆拍的，这个细节说明他非常谨慎,1111236167,布贰,5.0,2
235,郑州,2,看的有些情节让人动容,1111236148,Xiao亚杰,4.0,2
236,南通,,非常好看，非常好看,1111234313,沈肥羊pig,5.0,2
237,郑州,,好看 演的不错,1111210953,TsL120760701,5.0,3
238,南通,,还行可以。。。,1111210949,贱溅剑,3.5,1
239,都江堰,1,精彩，可以。,1111187830,LYJ=LHJ,0.0,3
240,乌鲁木齐,,一般般 颜值撑起来的,1111233613,杰克王啊,5.0,4
241,保定,2,影片中间有一段声音断断续续 好像划了一样 其他都很好,1111236109,要动心了呢,5.0,2
242,贵阳,1,剧情连贯不拖沓，70后完全能看懂，90后估计得脑补，值得一看！,1111232955,老郑,4.0,3
243,南安,,不错，值得一看,1111235133,HVN886111379,5.0,2
244,岳阳,,好看，吴彦祖王千源很帅,1111226047,周zy529,5.0,2
245,呼和浩特,1,挺好看，赞赞赞,1111236053,奥斯卡 小孟,5.0,1
246,嘉善,1,还可以，下次再来,1111233547,风雨同行,0.0,1
247,新密,,牛奶🥛🥛牛奶了嗷铁子们,1111235086,孩子他爹570,5.0,2
248,沈阳,1,中国电影能拍成这样，不容易！努力！,1111233498,7.c,5.0,2
249,重庆,,很不错的一部片子,1111210902,让距离渲染一片天,5.0,1
250,临汾,,很棒的一部电影,1111234182,三郎的命,5.0,1
251,安康,2,虎头蛇尾 哎,1111231964,fjysyj,4.0,2
252,肇庆,,不错，挺好看的，值得一看。,1111234156,S.小灰灰.S,5.0,2
253,常州,,高智商犯罪，看的很爽,1111231948,夏夏的凡凡,5.0,3
254,瑞昌,2,把警察拍得很**，坏蛋比警察更牛逼，有点走题,1111225028,卖房子的曹姐姐,3.5,3
255,汉中,1,就是剧情整体不够细  老戏骨演技还是非常棒的  很男人  男人应该看的东西  好评,1111205997,神经蛙,4.0,2
256,武汉,2,好烂，全剧就只有阿祖看得上，这一分就是给阿祖的帅气，剧情都能猜到没意思,1111230997,Lemon167,0.5,1
257,佛山,1,换环境差！冷！椅子隔的远！谈恋爱都不方便！差评,1111218384,玖始于二,0.5,2
258,武汉,1,不错，拍的有味道,1111225014,随风远飘,5.0,4
259,广州,2,很好看，非常好看，我喜欢,1111230982,呱～,5.0,2
260,广州,,真实还原90年代，非常值得看,1111205979,谢承轩714,4.0,4
261,昆明,2,挺好看的推荐,1111233390,P.8-03-04,5.0,1
262,惠东,2,"超帅！
剧情连贯",1111232772,小娟412412,5.0,2
263,武汉,1,好看呐喊助威,1111233385,小石头88V5,5.0,1
264,永济,,两个硬汉的对局吧。,1111230971,莱茵蓝IKb,5.0,2
265,梅州,2,"非常nice
",1111230970,兔子警官🧸,5.0,3
266,西安,1,还不错，挺好,1111234090,十一蜀黍.,5.0,2
267,济南,1,建议男性同胞没有腹肌的不要带对象去，,1111205968,T 小艺,5.0,2
268,湘西,1,很精彩   很好看,1111205965,尐壞壞,4.0,2
269,鄱阳,2,老鹰好帅！！,1111231868,_-ZSq.,5.0,3
270,西安,,都挺好的！！！,1111231853,达人63,5.0,2
271,广州,,特别好看，支持,1111232725,忘忧1007,5.0,3
272,成都,,还行，今年第一部电影吧,1111187763,DTC554798973,5.0,2
273,商丘,,"很现实的电影，反应了那个时代的真实情况，也比较真实。
",1111137800,seU848881589,4.5,1
274,襄阳,2,这个电影好看,1111230905,kuailezijun,5.0,1
275,长沙,1,好看，帅爆了我的祖祖，剧情很棒，比我想象中的更有想象力，一次又一次的让祖祖逃掉了,1111233296,戀語,5.0,2
276,大庆,1,好看 ！！推荐,1111232659,老k_,5.0,3
277,武汉,,"一般吧电影
",1111232658,静,0.5,1
278,三亚,1,"没看,电影院态度极其不好 自带的小吃饮料不让进。",1111231784,凱,0.0,1
279,昆明,1,阿祖 快手收吧！,1111232650,韓の雨,3.5,1
280,东莞,1,爆赞，演技炸裂,1111233232,南初,5.0,2
281,中山,1,彦祖演什么像什么真的好，赞！,1111232648,Jawn Ha,5.0,2
282,重庆,1,没看过瘾。。。。。,1111230832,Zzz....港,5.0,1
283,上海,,很好看，值得推荐,1111229920,UkH717339688,5.0,2
284,重庆,1,感觉特别是打斗的场面是真的精彩，简直就是无与伦比啊，必须给好评啊👍 👍 👍 ,1111210811,basketball,5.0,2
285,武汉,1,一般看的瞌睡,1111232596,朝野,4.0,2
286,赣州,1,打斗场面很精彩。,1111229896,bossluo945,4.0,2
287,乌海,1,浪费时间，拍的太烂了 ,1111230792,顺和,0.0,2
288,连云港,,不错挺好看的,1111218315,ENh602451210,0.0,1
289,洛阳,1,人物的刻画还是很到位的，但没有之前看完别人影评想想中那么紧张 刺激 ，有几分平淡,1111232575,蚂蚁哎呦呦,4.0,2
290,滕州,,吴彦祖老了还是这么喜欢演反派,1111233160,UvD9可可巫,5.0,2
291,成都,1,好看 喜欢吴彦祖抽烟的样子,1111233159,贰_公子,5.0,2
292,南京,2,剧情就很普通，演员演技挺不错的，其他就没有出彩点了。,1111218301,PASSSSS,2.5,2
293,兰溪,2,除了打架浴巾不会掉，真帅,1111230748,不是大佬,4.5,2
294,长沙,1,吴彦祖和王千源的演技都不错。一定咬死你不放，死磕到底,1111230747,雷通,4.0,3
295,孝昌县,1,看完挺不错的,1111206916,五加四丶,5.0,3
296,滁州,1,很好的题材，效果也不错，别出心裁独具匠心的剧情,1111230732,潘某,4.5,2
297,诸暨,,感觉里面少了点什么，,1111210759,九洲妖君,4.5,3
298,杭州,1,真不错！！！！,1111210735,大聪明,5.0,2
299,郑州,,好的很，很不错,1111231604,Jasenhu,5.0,2
300,绵竹,1,"演技在线，吴彦祖扮丑还是帅，特别是最后拉下车枪决的时候那一段表演确实不错。还有最后一场打斗虽然从动作电影的角度来看有点拉跨但是好歹真实。(其实好几次我都觉得彦祖要用邪能了o>_<o)片子总体我给7分，主要剧情比较""平淡""人物没有成长空间，每个角色性格一开始基本就定死了，后期结尾太快了。但是能看出来系列铺垫挺多的，几个重要台词首尾。但是作为公安工作一员，我给当年为公安工作付出的前辈多加两分，当年的形势确实太严峻了，暴力案件太多了，没有他们的付出谈何除暴安良。",1111233048,豹饮豹食seals,4.5,3
301,鹤岗,2,"❤️喜欢
刺激
感动
",1111231586,@         7.6🧐,5.0,1
302,吴川,1,非常棒！！！,1111231585,钩机出租13825338175,5.0,2
303,铜梁,1,哪个年代不错,1111230669,山东小许,0.0,1
