,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
40,深圳,,还行吧！也就只能还行吧！,1111214032,幽美GP,4.0,2
41,杭州,1,挺好的很满意,1111197085,娱乐总监西门,5.0,1
42,武汉,2,挺好看的，有哭有笑,1111211310,枳上柠檬,5.0,2
43,乌鲁木齐,,还可以，啦啦啦,1111204784,醒了就微笑yy,3.5,3
44,郑州,2,太好看了！喜欢巴克,1111208163,冰怡宝宝,5.0,3
45,兰州,,h h h h,1111201994,Njh102531437,5.0,4
46,许昌,1,好看，就是结局有点悲,1111204324,Rock185,4.5,5
47,沈阳,,原来就看过预告，分镜做的很好,1111201628,vxe712624099,4.0,3
48,青岛,,挺好看的，建议,1111178655,Da龙2013,4.5,2
49,诸城,,无数次为巴克动容，情节细腻感人，诙谐幽默，适合多个年龄段观众观看,1111202511,kuM423220834,4.5,2
50,长沙,,好看，但感觉看完了觉得是动画片,1111199425,ecD542015709,4.5,2
51,无锡,1,还不错的值得一看,1111202131,bCw341047793,4.5,1
52,内江,,还可以，挺好的,1111171975,YzG731064134,5.0,2
53,武汉,1,凡v好吧褂vv,1111194819,汪小凡o,4.5,2
54,包头,,不错，好看。,1111156723,oON214761238,4.5,2
55,武汉,,还不错，看的很感动,1111195594,妖妖喲,3.5,2
56,南京,,很好看，很感人,1111192683,狗崽崽0120,4.5,1
57,包头,2,还可以😄( ˃̶̤́ ꒳ ˂̶̤̀ ),1111192608,形影布梨,5.0,4
58,北京,,👍👍👍,1111192527,mMn277838369,5.0,2
59,长春,2,嗯，挺好的…,1111195175,包妹儿、,4.5,3
60,沈阳,2,电影看的不错,1111192362,唯爱翊,5.0,2
61,抚顺,,很不错的一部影片，耐人寻味，发人深省，给观者很多的思考感悟。,1111192296,以何诠释缄默哀伤,5.0,3
62,南通,,情节流畅，故事必真，环境优炎，赏心悦目，,1111183921,SYi710288722,3.5,3
63,临夏,2,好看的很耶。,1111184980,123hehehre,4.5,2
64,长沙,2,非常不错。。。。,1111184817,N7-0,5.0,1
65,合肥,1,很棒…………,1111183652,yb08128,4.5,2
66,重庆,1,可以，不错的感觉,1111171407,灵魂火锅,5.0,2
67,嘉峪关,1,非常感人的一部动物为主角题材的电影，剧情非常励志,1111156335,再见时光,5.0,2
68,惠州,2,超级好看,1111184348,第一最好不相遇。,4.5,2
69,呼和浩特,,非常好值得一看,1111182353,uHwZ907010093,4.5,2
70,青岛,2,找到自我，不过，巴克跟我家的狗子太像啦,1111176912,Te  Fuir,5.0,1
71,莆田,,好看，快去感受一下吧,1111151967,Mc有故事的男人,4.5,3
72,成都,,影片好看，值得推荐。,1111177022,_qqhcx1404646799,5.0,3
73,深圳,1,野性的呼唤写了一只叫巴克的美国南方贵族家的狗，被贩卖狗只的人带到了前往北方的阿拉斯加，牠本身可以抵抗住美食的诱惑，但狗的本性还是战胜了诱惑。他被派送信件的狗队领导选中了，并慢慢适应北方的生活，完成了准时送达信件，给偏僻地区的人们送去温暖和爱心（值得一提的是他们之前并没准时送到过）这也令领导给予了他十分的信任。但幸福并没有持续太久，狗对便被出售了，被一个自私自利，又无知的男人买来送留声机等家具（坏人登场）……最后巴克终于遇到了懂他，爱他的主人，找到了属于他的家。野性的呼唤可以说是非常的好看，主角不是人类，而是一只不断经历蜕变的狗狗，他拥有了野性，但没有忘记对善良的人们友好,1111153600,й-Й-фYWH,5.0,1
74,乌鲁木齐,,很好看，值得一看,1111174509,ste756177888,5.0,2
75,西安,1,跟一个朋友一起看的，好看好看！,1111172629,I  NeeD   YoU,4.5,1
76,东莞,2,虽尾段有点不带实际，其他还是很不错的，有很大的冲动想养只，😁不过做什么最重要的还是要有责任心才是对任何事物最大的尊重，加油吧 干饭人，奥利给~,1111152701,钻石女孩,4.0,1
77,拉萨,,等了半年多，终于看到了。,1111167778,lang老狼,4.5,2
78,深圳,2,太好看太感人了,1111170078,依米,0.0,2
79,沈阳,,好看喜欢😘,1111142912,Fatimasaid,5.0,3
80,通化,1,不错，值得一看,1111163680,eKo497971400,4.5,2
81,广州,,还不错孩子喜欢,1111167161,吃素不吃素y,4.5,2
82,长春,1,很好看 值得来,1111164456,WYJaaaaaa,5.0,3
83,武汉,2,真的好看 主,1111149327,知音奶绿,5.0,1
84,合肥,,不错，这个巴克虽然很调皮，但是很有主见。我很喜欢这部电影，巴克是只有智慧又有爱心的狗。这部电影很有意义。对了，爆米花挺甜的甜到心里了，还有一杯温暖的奶茶整个场景又温馨又不冷。不错的体验。,1111160762,cRy356177735,5.0,2
85,重庆,,环境不错不错,1111159452,叫我无为先生,4.5,2
86,深圳,,"意义很深
很是值得一看",1111159305,CYFcyf199012,4.5,2
87,上海,,很好的一部作品,1111162120,sOm513968462,4.5,2
88,中山,2,拍得很大气的一部动物片，人和动物的感情令人动容,1111157400,小G热爱,4.0,3
89,东莞,1,比人还好看的🐶,1111153490,石龙明日花,4.0,3
90,义乌,1,不错哦哦哦。,1111145846,XO团,4.5,2
91,合肥,,好看？！！！！,1111121724,哥哥舒服呢,5.0,2
92,天津,2,喜欢狗狗，值得一看,1111145137,专宠一生715,4.0,2
93,杭州,2,没什么大的感觉。,1111145083,cpc4122843812218,2.5,3
94,威县,,人比较少   包了个场,1111141787,vqL705287177,4.0,2
95,南京,2,一个人总归要找到属于自己的地方，只是这过程必定是漫长且辛酸的。感谢每一个阶段的自己，也感谢陪你一起走过一段路的那些人。,1111140875,哄哄,4.0,2
96,成都,,不错哈……哈哈,1111131043,qty512829515,4.5,3
97,深圳,,还不错😄。,1111093876,向往春天的暖阳,5.0,2
98,重庆,,好看，可以去看看,1111141132,Zuu554163187,4.5,2
99,句容,2,我半个月前看完了  我以为是之前的电影 没想到刚上映 看的还是超清的  好看,1111140170,曼慢来,5.0,3
100,南宁,,不错滴！！！,1111070221,疯狂的兔叽咿呀,4.5,3
101,呼和浩特,,值得一看，故事情节很喜欢,1111129668,CUO599978378,5.0,3
102,深圳,,很感人，很逼真，整个剧情老少皆宜,1111132818,blS354719494,4.5,1
103,泰安,,完美，孩子喜欢,1111132554,伟铭141319,5.0,2
104,辽阳,,很好看，让人热血沸腾！,1111130371,wAG123233599,4.5,2
105,苏州,1,人人视频上早就有了啊。电影院怎么现在才上映。早看过了，内容很感人。,1111132433,顽森光光,5.0,2
106,呼和浩特,1,挺好看的嗯嗯,1111114478,丢,5.0,3
107,天津,2,挺好看的，比较不错,1111129224,yqy8789,5.0,2
108,北京,1,好看的电影，对原著做了恰当的修改，避免了敏感的印第安人话题，特效很好，北美大陆，阿拉斯加，育空地区的壮美风光，值得收藏以后重温，很喜欢动物题材电影。,1111114433,雪山到海边,5.0,2
109,齐齐哈尔,,演员非常不错,1111129083,xRC151899119,4.5,2
110,武汉,,可以带小孩去看看,1111111376,Daisy雪,4.5,4
111,武汉,,建模一直爽，一直建模一直爽,1111124558,树中豆芽,4.5,2
112,赤峰,,一般般……，以前看过类似的一个电影！就是把电影名忘了！还是狗狗的电影！,1111127107,SBb727159440,2.5,3
113,昆明,2,给姨妈和妈妈看的，很好看,1111102608,毛虫821,3.5,1
114,昌吉,1,好看 值得一看,1111123090,祖克712,4.5,2
115,合肥,2,( ꈍЗꈍ)╭➰💕给你小心心؏؏☝ᖗ乛◡乛ᖘ☝؏؏完美,1111123049,冷咖啡～,5.0,2
116,郑州,,相对于原著简化并且美化了巴克，生活远比电影复杂且残酷，希望看过电影的老铁们生活幸福。,1111117852,LOL逆戟,4.5,3
117,洛阳,,和八公比起来还是有很大进步空间的,1111116680,qOC393170874,4.0,2
118,韶关,,太狗咯🙃🙃,1111091687,eeN338349759,3.5,2
119,北京,,看了抖音过来看的有点失望，3D电影精彩的镜头太少，看完没什么感觉,1111097415,OeQ412634935,4.0,2
120,杭州,1,不亏电影票钱了 巨好看(｡･ω･｡)ﾉ♡特效感人 ,1111092463,pmd817321590,5.0,3
121,咸阳,,好好看十分推荐,1111107808,winter4528,5.0,1
122,海口,1,看着都看不懂的区别,1111084917,wangkanghai,5.0,2
123,常州,2,从温室走向荒野,1111106908,yuanhang_78,4.5,3
124,赤峰,,太好看了 建议去看,1111108232,Mr_hgjl,5.0,2
125,上海,2,买票买错地址了，没看成，不知道好不好，如果买错了可以退款或改签别的影院就好了，希望影院可以改一改规矩，这样会更方便,1111104789,轩轩（海宝）,0.5,3
126,济宁,1,一人一狗一木舟，两生两友两相惜。,1111062747,Zack Lee,4.0,2
127,大连,,"非常值得看的电影，尤其如果你喜欢狗狗，巴克太可爱了，不过说实话，如果是在法官家的状态有点熊，比二哈更拆家，不过在历尽困苦后他的聪明坚毅果决都被激发出来了，从雪撬犬领头狗到狼王，了不起的巴克在各种经历历练中变得既聪明又强壮，它值得它获得的一切。
最有趣的是巴克的一些微表情，时而骄傲，时而胆怯，时而呆萌，时而勇猛，可谓表情十分丰富了！一定注意细品。
所以温室里长不出大树！适当吃点苦的孩子更上进。",1111103697,NqN874623997,5.0,2
128,泰兴,,"不错，椅子挺，👍
",1111091044,何凯HK918,5.0,2
129,合肥,,总体还可以吧,1111105114,赵先森sv,2.5,2
130,深圳,,挺好看的，视觉效果也不错,1111103187,Chj885584,4.5,2
131,广州,2,赞，太赞！导演真是牛！,1111098880,Zhan,5.0,4
132,武汉,2,很感人的电影，值得看！,1111101048,莹莹一点也不乖,5.0,2
133,成都,,太美了，场景特效故事都很棒，值得一看，被感动的稀里哗啦。。。,1111084339,ofq632887430,5.0,2
134,邯郸,1,很久没有看到这种题材的电影了！跟很久没有看到这么优秀的电影了！虽然说的是自然的呼唤与回归，更阐述了烦躁世界中，人类更需要心灵的洗涤！,1111096629,肃雍和鸣,5.0,3
135,郑州,,好看啊，很精彩。有远大理想的狗狗。,1111062429,阿雪还是辣个兔兔,4.5,4
136,西安,,很赞，超出预期，值得一看,1111094826,ITp300840602,4.5,3
137,十堰,,有些剧情过度的不够自然,1111096342,鲤鱼哒哒,4.0,2
138,深圳,2,很有意义，虽然狗狗不一定真实，但是把人类的情感狗狗的情感表现的很通明。差点看哭。找到自我。,1111099144,莫莫,5.0,1
139,深圳,,没有期待的好看,1111099081,大蝌蚪,3.0,2
140,洛阳,,好看的，很好看,1111098186,eFI820760726,5.0,2
141,西安,,一般，影院大厅味大的很,1111089801,CGi633277706,0.5,1
142,松原,,很感人，值得一看。！,1111090201,EVA440908018,5.0,2
143,兰州,2,作为我最喜欢的中篇小说，对这部同名电影期望值很高。总体不错，场面宏大，制作精良，虚拟出的巴克十分逼真。但也有美中不足。跟原作相比，棍棒的那段经历太过简约，不足以完成巴克从舒适生活向野蛮人生的转变。老人和朋友打赌的那个精彩片段被砍掉了，少了一个高潮部分。原作老人被杀也改成被巴克救了，虽然多了一丝温暖，但那是巴克野性和文明的最后一丝纽带，不应该被改编。不太理解导演为什么总想自作聪明的改编原作，目前我看过的电影，除了《肖申克的救赎》，都差强人意。呼唤忠实原作的电影！,1111087867,暗夜的光,4.0,1
144,大同,,好看😁不错,1111090076,xLL326115054,5.0,1
145,哈尔滨,2,剧情很好，很喜欢,1111078184,🌻   北有凉城。,5.0,3
146,北京,2,太好看了，动物形象逼真，人性化，看后回味无穷,1111089234,笨丫头,5.0,1
147,乌鲁木齐,,可以不错，值得一看,1111088141,QjY205603473,5.0,2
148,西安,1,以前就看过，很受触动，以狗狗的自我找寻为主线。。搞笑又温馨。。有趣又有意义。。,1111083810,风雪星月夜,4.5,2
149,西安,2,OK很好看的一部电影,1111085451,eqB13709225309,4.5,2
150,即墨,2,好看极了，好评,1111080981,YPz491089567,5.0,2
151,兰州,1,场面壮观，拉雪橇场面大而优美,1111082655,pt.,4.5,1
152,长春,2,令人心宽神怡的北欧森林风光，表面写狗的经历，实则探讨的是人追求自由与天性，画面美，狗狗丰富的表情，引人入胜，不愧为佳作，推荐。,1111051968,燕子,4.5,2
153,上海,,特别好看的一部剧 内容情节以及表现力 绝了,1111077746,linda19851212,5.0,2
154,杭州,2,挺好看的，有一些人生哲理。,1111075540,依依,5.0,1
155,天津,,心情随着情节走,1111075504,元镕丹旭,5.0,3
156,呼和浩特,1,"好看，感人
",1111073481,孔雪0209,5.0,3
157,银川,,好看，有意义,1111029712,JpU665274210,5.0,2
158,昆明,1,还不错，这个电影,1111068984,猫小倪,5.0,2
159,太原,2,太好看了，真正展现了人性,1111068767,淡蓝色520星辰,4.5,2
160,襄阳,,人平均只需7分钟就可以入睡,1111073018,一只雨滴呢,4.0,2
161,襄阳,2,真的是太好看了，意犹未尽,1111059923,A公举,5.0,2
162,绍兴,1,非常不错，而且还是VIP的,1111063702,DGH842850297,4.5,2
163,重庆,1,我觉得很好、很不错，立意高远，情节吸引力强，看了200多部电影中唯一打满分的作品。,1111060934,微风之语,5.0,5
164,郑州,,🐶的人生赢家,1111059606,Ixw413336015,5.0,4
165,成都,1,我永远忘不了被它丢了的那块金子,1111060747,十三,0.0,1
166,南京,1,不论好不好看，这都是我儿时最爱的小人书,1111039766,李欣,4.5,2
167,深圳,,非常不错  巴克,1111061223,RaB781594592,5.0,2
168,广州,1,狼狗满分😳 ,1111058521,X&J,5.0,2
169,嘉兴,1,好看。。。。,1111039677,hughjiaxing,5.0,2
170,保定,,真的超级超级好看,1111029296,Vhb190047651,5.0,1
171,西安,,还不错，蛮好看的,1111061103,MR.fengzan,4.5,3
172,呼和浩特,1,极 地 冒 险,1111059156,show吕晨,4.0,3
173,拉萨,1,克莱里季斯咯,1111050896,嗦哥哥,4.0,2
174,太原,2,真的很感人，希望再无伤害，爱护珍惜身边所有遇到的朋友，成为彼此生命的一部分也是莫大的缘分,1111056120,四不像,5.0,2
175,深圳,2,  最感人的一句是：曾经要经历多少痛苦才能变成成现在这样。很有共鸣，每个人都不容易，变成现在这样可能有好也有不尽如意，但这都是时间与经历给我们烙下的痕迹，这是属于我们自己的人生，希望大家最终都能找到自己的归宿。,1111054102,Lenka,5.0,2
176,汕头,,好好好好看~,1111052176,不服气的小肌霸,4.5,2
177,西宁,,很好看，带孩子一起看的，虽然他有点听不懂原音，但整个电影节奏很好，主要都在环境和狗狗的表现，挺吸引孩子的。,1110999992,VMu978297004,4.0,2
178,武汉,2,超级好看，无论是从剧情，还是想表达的东西，都是超级棒，画面也是超级超级美，满分作品。,1111047728,祗此一眼惊艳一生,5.0,3
179,大连,1,整体来说还可以，但是结局有点雷人。,1111035318,風中竹韵,4.0,2
180,温州,,8.5分。这货不是野性的呼唤，是忠犬巴克的故事。电影大部分非常好看，是最近看的电影里最优秀的外国片。摄影很出色，大荧幕上影片的色彩，描绘出了一部淘金时代的风情画。故事讲述的非常风趣，有吸引力，叙事节奏也非常紧凑，剧情很温馨很不错，就跟《雾都孤儿 》差不多。但BUG也很多：整个故事对“巴克”成长的描写，缺乏基本的铺垫和介绍，遭遇的困难险境与同类对峙的桥段，也都是想当然的处理，所以并未有太多的曲折收获和共情共鸣，角色光环基本一路护送，也就不会引起太多的波澜，而且狼性那种遮遮掩掩的改编也让最后极地之王的实力直线下滑，不过倒是提醒我该去看看原著书了。,1109833027,iVy532741026,4.5,4
181,海安,,非常喜欢的一部片子,1111048516,空白53770,5.0,3
182,宜宾,2,好看，巴克是一只很懂人性的大狗狗，值得一看,1111046533,Vivian幸福 👸,5.0,2
183,武汉,2,"好看…挺不错的
",1111048367,兰因絮果,5.0,3
184,南京,,总体感觉还可以,1111034193,Kategreen01,4.0,2
185,沛县,,这个电影好看,1111044807,mVE193655027,5.0,3
186,唐山,,"完美好看啊
",1111046299,Zlf698453256,5.0,2
187,烟台,1,为什么烟台影院没看到这部电影，是下架了吗还是没上映,1111048036,GL,0.0,3
188,兰州,1,特别感人哭了,1111044555,仁慕,5.0,3
189,深圳,2,拍狗狗的电影很少有失败的,1111037799,李礼,4.5,6
190,哈尔滨,,还不错哦哦嗯,1111038756,天天,4.0,2
191,邢台,2,非常满意！！,1111040282,張小琪o,4.5,3
192,武汉,,"电影名字和小说一样，但故事情节完全不一样，主要是人和狗之前的情感和巴克从人类社会回归也野性即从忠顺的犬到有攻击性""狼""的转变和原著表达的思想内容一样，电影大打温情牌，里面的狗居然有和人类般的领悟能力，不少情节看的感觉很尬，比如狗拉开门把手，狗阻止主人喝酒，跳入冰窟里救人然后还能自己爬上来，危机时刻抢夺坏人的枪救下主人，让人看了感觉像是电影一条狗的使命的续集，但是里面的环境，原始的冰川森林，寒冷的北极圈，昼夜星辰的确很美，总之还是值得一看，但不能抱太大期望！",1111024245,TqK33734600,3.0,2
193,上海,,不错剧情很美，很好的电影,1111038450,神之撒加,5.0,2
194,宣城,,的时候就可以看到,1111015715,IBI169696167,4.5,3
195,杭州,1,很不错一部电影值得推荐，以物引人,1111037008,linbo0355,5.0,3
196,保定,2,总体感觉不错,1111037005,妒火,5.0,2
197,石家庄,2,这部片子真的很不错，只是宣传不够或者再上映的原因，不论情节，特效，人物演出，都是特别棒，9.2的评分还可以更高，是这两年为数不多的佳作。很多国产小生当道的烂片时代，应该和人家这个片子学学。,1111015522,dj61751489,5.0,1
198,苏州,,电影比小说平和和多了一份美感，但是看完电影因为画面感很强，看完之后依旧觉得很震撼。即便读完原著这么多年，再看一遍故事还是会觉得悲喜交加。电影很值得看，各个年龄段我觉得都可以看。,1111014444,Jwk573467522,5.0,2
199,青岛,1,10分是给杰克伦敦的，他的小说我初中看过，至今记忆犹新，把人类社会的弱肉强食通过自然界的动物表现出来。,1111006951,A博士阿ser,5.0,1
200,泸县,,不错不错，剧情很精彩,1111015036,摆渡,5.0,1
201,哈尔滨,,很好看的一部电影！很棒,1111006465,A钟克冰,4.5,1
202,长春,2, 孩子印象深刻 观后感很棒,1111021886,温柔小阿骞,4.0,2
203,武汉,,狗狗坡跟肉诶哦哦哦驻地,1110994674,MT买买买嗒,2.5,2
204,天津,,还不错，值得看,1111020220,桃桃的娘,4.5,4
205,襄阳,,很精彩，反应了人性   ,1110995622,黄苗53026,5.0,2
206,南京,,总体来说还不错,1111018050,liuliu2008008,4.5,3
207,宁海,,很不错的电影，很有寓意,1111016346,GYb412781629,4.5,4
208,偃师,2,好看，看得我也想养狗了，养个和我一样大的狗，看着真嗨,1111000380,A小敏感小疯子,5.0,2
209,抚顺,2,结局很美好，狗子一步步成长，抱得美狼归,1111009929,aEe184443440,5.0,2
210,青岛,,很棒的片子！！,1111000288,ySd546749157,4.5,2
211,平顶山,,不错，情节挺好的,1111012360,Mt51369458,5.0,2
212,忻州,,爱狗人士看，感觉是不错的,1111011322,管管管管GG,4.0,3
213,银川,,很好看的一部电影,1111010463,zgy有你陪伴,5.0,2
214,南宁,1,挺好看的，画面美～,1111010447,煎蛋558,4.0,2
215,广州,,自从看了巴克，对所有的狗狗都萌生了爱意,1110986693,lwF429701646,5.0,3
216,上海,2,巴克的成长让我惊讶，突然回头看看自己的人生才发现有很多东西也是被逼无奈的去成长，最后又坦然的面对一切。人的一生到底要经历多少我们从未提前预知，当你的心灵魂变得越来越好时才会这样说一句:噢，原来是这样子的啊。呵呵呵,1111003899,太极圈圈王玲玲,5.0,1
217,武汉,,可以的，还是爱情❤️,1110995092,一生热爱甜宝,5.0,2
218,伊犁,2,特别好看，好喜欢,1111005033,白兔891,5.0,2
219,南昌,1,特效不是很强大，但是效果很好,1111002213,dCY680901952,4.5,1
220,郴州,1,五号的票，我买的四号的，居然能出票，到电影院才知道，服务员让我们出去，然后老板娘看我们外地赶过去的，同意我们换看其它电影了。,1110998620,🐕自🔥由🌾,5.0,2
221,西安,1,细节刻画的很到位，能直击人心，爱了爱了,1110997150,Lag870562839,5.0,3
222,大庆,,个人感觉值得观看,1110997076,XxZ993655628,4.5,3
223,北京,2,感觉很棒，也想有个巴克,1110998183,zse89420362,5.0,2
224,南京,2,感人的电影🎬推荐,1110998056,琳,5.0,4
225,上海,,没有看介绍，冲着是冒险片和哈里森福特就去了，太好看了！不仅画面美不胜收，情节也感人至深！,1110979310,ed8098ff-5b9560,5.0,1
226,杭州,2,超级好！三年前别人给我推荐的，但是没机会看，今日一看，确实好！,1110978332,小太阳,5.0,1
227,太原,1,狗狗的自我治愈，自我发现，让我非常感动，一直哭，人也是一样，越到后面越突出自我的部分，很大的启发与触动。最大的感悟就是想立马买个狗狗，哈哈哈哈,1110987831,Miss Weird,5.0,2
228,杭州,,_(:з」∠)_,1110987106,KMm202288330,5.0,3
229,海口,1,这电影感觉还行，很有感情的味道,1110958866,心艺新港二楼44号小蒋13876318439,0.0,2
230,长沙,,拍的真好看，喜欢巴克！,1110984403,Lar238990588,4.5,4
231,南昌,,不好看，骗小孩子,1110981350,起点与奇点,1.0,3
232,娄底,1,唯一认认真真看完的电影.,1110982278,🥇黄四海啊.🙈,5.0,2
233,贵阳,,灰常不错，各种顶,1110938796,远方的国度96,5.0,2
234,哈尔滨,2,巴克从一只被拐卖的雪橇犬逆袭成为狼群之王真的是超级励志超级好看，虽然没看过杰克伦敦的小说，还是被巴克成功圈粉，明星狗的演技炸裂！远离人类，回归自然是巴克最正确的选择！强烈推荐！,1110983030,燕燕于飞,5.0,5
235,郑州,,不错，推荐去看一下,1110877785,JrV887725575,4.5,1
236,顺德,1,很好的电影，除了狼王做的有点莫名其妙,1110976241,xlzyq796,4.5,4
237,长春,2,好看 感人 ,1110958332,Alice,5.0,2
238,成都,,好喜欢巴克，真的好感人,1110964765,wAX391454012,5.0,2
239,沈阳,,很值得一看的电影，有开心有感动,1110966153,kRK481586973,5.0,3
240,南京,,好看 推荐！,1110962720,KaO268136749,5.0,3
241,中山,1,太好看了吧！赞👍 ,1110941659,Sun,5.0,3
242,上海,2,好看，真好看。,1110937587,于敏,5.0,2
243,深圳,2,很好看，一百分,1110954865,Jenny,5.0,2
244,北京,1,很好，我俩觉得很好，希望以后更好！,1110939396,A~ZB郭建伟,5.0,3
245,上海,2,没上映之前就很想看这部电影，今天一家人一起来看，很感人，适者生存无论在什么环境下遇到什么样的人或事，都要努力做自己，坚持自己的信念，对生活，未来充满希望。,1110956247,ʚ凤ɞ,5.0,3
246,天津,,不错，看着挺感动,1110937334,rMV715738253,4.5,3
247,吉林,2,超级好看！！,1110952485,托塔李天王.....,4.5,3
248,武汉,2,挺好看的😄,1110908830,漫漫漫吖,5.0,2
249,武汉,2,挺好看的，还不错，剧情也还可以。,1110939106,qy829。,4.5,3
250,西宁,2,温情中 带着感动,1110928654,Jennifer🐾,5.0,2
251,乌鲁木齐,2,要是有国语版hui更好,1110942788,欆欆,5.0,1
252,大同,,值得一去！！,1110942770,帅气男子不在家,5.0,3
253,齐齐哈尔,1,12月了ᴸⁱᶠᵉ ⁱˢ ᵈᵒʷⁿᵈᵒʷⁿᵘᵖᵘᵖᵘᵖᵘᵖᵘᵖᵘᵖᵘᵖ ˙˘˙,1110922494,杜光光会发光,5.0,2
254,保定,,强烈推荐，只是结局有点不太好接受,1110933762,醉、244,4.0,2
255,呼和浩特,2,足够打发时间，不够让人深刻,1110877139,崔棋越,3.0,1
256,永州,,棒棒哒！！！,1110934174,ugD785449593,5.0,2
257,珠海,2,场地屏幕有点小，最后排看不清字幕。但电影很ok,1110911697,小阮子_,4.5,2
258,常州,,虽然不是新片，但是不错，值得看！,1110929566,Jymoon1616,4.0,1
259,上海,,内容很精彩。,1110926310,ZaM343689406,5.0,2
260,珲春,1,好看有意思完美嘎嘎的,1110924836,zyF770996811,5.0,2
261,长沙,,好看的电影。,1110925178,carlyljw,4.5,2
262,台州,,不管是人还是狗都是一辈子在寻找自己的归宿！很感人的电影！,1110919047,moqiongxi001,5.0,2
263,荆门,2,"可以
好看的",1110918227,施慧萍,5.0,2
264,上海,,虽然和原著有些出入，但是主线还在，少去的是巴克世界里的不美好，但电影将美好留了下来。对了，其中还有不少活跃气氛的喜剧因素，好评哦！！！,1110915348,李泽贤,5.0,1
265,太原,,真的实在是太好看了 绝对是我今年看过的最好看的片子 很有深度也很狠狠好看很温馨 我感觉我学习到了很多东西！！真的不止8.6！！强烈推荐大家看啊！！！！,1110893750,池暮.,5.0,3
266,重庆,,一条超神的狗,1110903096,Ogn196930686,5.0,2
267,安康,1,还可以吧！！,1110910579,kimball1983,4.0,2
