,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
82,伊川,,好看，好笑又感动,1111139531,用心哟ZQ,5.0,1
83,鞍山,,环境优美，好看,1111114909,lovedou775,5.0,2
84,齐齐哈尔,,还行吧，最后哭的很严重,1111135531,爱吃芒果1,4.0,1
85,杭州,,少看这种吧，难受,1111135491,五毛无奈,5.0,2
86,南通,,到目前为止算是一部值得一直反复流恋的电影,1111114466,VAD990222160,4.5,2
87,西安,2,快乐悲伤最后还是内心的那个人,1111102918,活着只为折腾,4.5,1
88,南宁,,三年后，已分手,1111130142,你轻轻哼起,5.0,2
89,西安,,惺惺惜惺惺细细长长纯纯粹粹吃,1111127652,hobartlay,3.5,1
90,同安,,还可以吧，，,1111124901,潶亱誰婄涐哭,5.0,1
91,乌鲁木齐,,因为这个电影，跟前任复合了，又分手了,1111128051,mtw707383832,4.5,2
92,杭州,2, 一个人在一个陌生的城市里，第一次看电影，记得我旁边一对情侣哭的稀里哗啦！整个片子 无动于衷，泪点在最后他们放弃彼此那段选择！曾经深爱过 告别过去 重新开始 ！再见容易！开始很难,1111124655,苏小新。,4.5,2
93,西安,1,还不错 推荐,1111123569,L三岁llll,4.5,2
94,武汉,1,很感人，希望有下部,1111124448,旋旋780921,5.0,1
95,常州,,写出了我们大部分人的生活状态，很不错。,1111123453,Nlp0712nlp,5.0,2
96,中山,,我的小姐姐真的,1111122899,客家郭富城,5.0,1
97,长春,2,再见，一边聊,1111070009,慧慧仙女,5.0,2
98,长兴,,可以的，好看,1111126050,末世千寻,5.0,1
99,武汉,1,无所事事随时随地的,1111112020,段子手，，,5.0,2
100,遵义,1,好看好看的(｡･ω･｡)ﾉ♡,1111119865,阿甘200,5.0,1
101,霍邱,2,一般吧，比较火,1111117319,ARR297396933,2.5,1
102,晋城,,很好看，订票很方便,1111097660,oiq115107364,5.0,1
103,沈阳,,当时和男朋友一起看的，后来结了婚，现已是前任。,1111113433,KiwiMeina,3.5,1
104,北京,,非常热情好看,1111108462,oko661487948,5.0,1
105,昆明,,很好看  情感共鸣很到位,1111091459,ujk152171937,5.0,1
106,莆田,2,还行。。。。,1111104774,婷宝vin,3.0,1
107,郑州,,剧情很不错。,1111008745,idP670024937,5.0,1
108,大同,,哈哈哈哈，差点笑死,1111100988,泽哥的小团团,4.5,2
109,济源,1,可以，素的很经典,1111098112,lixuan821,5.0,1
110,藁城,,   秃头 天  ,1111090475,jkF695087053,4.5,2
111,天津,2,很喜欢啊这个电影,1111074254,k04o_,5.0,1
112,广州,2,不出意外的话我们这辈子不会再见面了,1111085695,薇薇💕💕,5.0,3
113,江门,,看完流泪😭伤感,1111008475,Tnu371088136,4.5,1
114,溧阳,2,🌹🌹🌹🌹,1111087219,oJB618088345,5.0,2
115,宜城,,好看，哈哈😄,1111081785,gsZ545579650,5.0,1
116,广元,,好看的！！！！,1111074129,臭屁鹿小晗,5.0,2
117,辽阳,2,很喜欢看嗯来来来,1111083583,乐儿3020,4.5,1
118,兰州,1,我能像你一样潇洒就好了,1111077745,authority,4.5,2
119,东莞,,不怎样，狗血,1111077631,Carrier丶ho,2.0,2
120,苏州,,还好，最后扮演齐天大圣哭了,1111064168,Timelover然,4.5,2
121,泰安,,好看。国产好剧,1111069087,rFW163322475,5.0,2
122,哈尔滨,2,还挺好看的 ,1111069038,果酱0505,5.0,2
123,淮安,,一般般，不大行，有点尴尬,1111059290,草莓姑姑，，,2.5,2
124,深圳,2,50-----,1111060387,lcy_彩莹,2.5,1
125,长沙,,还可以吧！！,1111035860,DhP951141151,5.0,2
126,太原,1,腻歪反过来怎么读？歪腻（我爱你）,1111039476,Restoreancientwe,5.0,2
127,十堰,,还不错，挺喜欢,1111056236,diD736625760,4.5,3
128,赣州,1,一般就这样了,1111054370,EyO189694963,3.5,1
129,洛阳,1,很好，和朋友或家人一起享受生活,1111034554,HLR922407034,5.0,1
130,成都,1,感谢你曾经来过,1111038952,城南花已开,4.5,2
131,阿克苏,2,好看....,1110999576,Su晨哥哥,5.0,1
132,重庆,,8分给郑凯那一对，其他太拉胯。,1111014701,HpY133858066,4.0,3
133,郑州,,一般般吧，，,1111036772,Ejc226687358,3.0,1
134,蚌埠,,还不错，还行吧,1111037223,叫我婷婷子,3.5,1
135,上海,,挺好看的电影,1111030699,翾英英,5.0,1
136,上海,,看哭看哭 好看,1111028398,Gg曼曼,4.5,1
137,昆明,1,太多的美好，太多的失去,1111006713,惜福984,4.5,1
138,泉州,,阿鑫😆😆😅🙃🙂,1111025803,zso325877930,5.0,3
139,青岛,,太感人了  ,1111023198,爱吃肉的小怪兽cn,5.0,2
140,朔州,,嗯 .挺好看的,1111018652,柒情qq,5.0,1
141,新乡,,好好    ,1111022013,RXJ魏晨,5.0,2
142,绵阳,,好看好看hao,1110995666,曾几何时01031103,5.0,2
143,哈尔滨,2,整体觉得有感动的点,1111018135,Tr.168,3.5,1
144,东莞,,感情中如果有一方先退步  或许会是不一样的结局,1111020090,L璇宝,5.0,2
145,沈阳,,挺搞笑的。。。,1111016361,hUp752184335,5.0,1
146,深圳,1,一般般，不是很好看,1110995524,Jt623,3.0,1
147,吉林,1,再也不看流量剧了,1110986971,yvd133683602,3.0,2
148,天津,2,听大家说很好看 就来了 还行吧 印证了那句 相爱的人不能在一起 总有一些遗憾的 ,1111010522,ZoeLi99,4.0,2
149,永川,,一般般看了前面的  所以才来看这部,1110986804,是啊宇,3.5,3
150,佳木斯,1,好看的，。！,1111009245,fjb777,4.5,1
151,成都,,跟风看的   ,1111002908,YHP721240228,3.5,3
152,徐州,1,和我老婆第一次见面看的这个电影！！现在结婚已经快3年了,1017192439,马云他哥,5.0,2
153,上海,,好好的在一起，好好的努力,1110968126,L鸽子i,4.5,1
154,西安,2,好看，很棒的电影,1110877980,oQX592921361,5.0,2
155,扎兰屯市,2,有的人只能陪你看花 有的人能让花只为你开,1110988350,Yovh.,5.0,1
156,长沙,1,还可以，歌好听,1110982487,ffwd1026,4.5,1
157,南宁,2,还好吧，可以啦,1110975518,PM1156743852,4.5,1
158,松原,2,这个我的天啊给我看哭的   太喜欢了,1110976170,-Yuuu.,4.5,1
159,四平,,嗯挺不错的了,1110966558,易燃Yee,5.0,2
160,南阳,2,为了艾福杰尼和韩庚,1110962820,Wang珊不是wang3,5.0,2
161,广州,,不错的，很喜欢,1110962750,Ees978187133,4.5,2
162,哈尔滨,1,非常好看。。,1110939740,liweicai521,5.0,1
163,杭州,,还行吧！时间太久了！,1110959083,xuejing007,3.0,2
164,深圳,,很好很好！！,1110952828,居然不是新用户！,5.0,1
165,咸宁,2,看😭了，唉……,1110956242,大嘴猴阿印,4.0,1
166,武汉,,很好看，很不错,1110953197,wks940957512,5.0,2
167,哈尔滨,,特好看.感人。,1110949876,W.MDD,5.0,1
168,重庆,2,可以退咯给就来咯恶魔无他是咯,1110928584,liyan1170183526,5.0,1
169,南宁,2,好看....,1110877247,Lee李瘦瘦,5.0,1
170,北京,,挺好看的很好,1110942355,Iay465801938,4.5,1
171,珠海,,非常非常好呀,1110936404,Lcx994511618,5.0,2
172,博罗县,,好看。。。。,1110936358,fang9915606,5.0,1
173,北京,,好看，喜欢看,1110931390,vgn592244942,5.0,1
174,济南,1,一般般般吧。,1110900971,方红涛,3.5,2
175,广州,,一般吧 有点老调重弹 ,1110923929,wulidacho,3.5,1
176,青州,,💞💞💞💞,1110901705,淄博_小枫,5.0,2
177,兰州,,好看太好看了,1110919642,Bwn541250339,5.0,2
178,宣城,,喝红酒加工费,1110919370,也无风雨也无晴12,4.5,2
179,珠海,,一般般 还好吧,1110878503,Barnett2,4.0,1
180,深圳,2,都很久的时候了，2020年才写评论,1110905051,热浪fairy,4.5,2
181,德州,,搞笑好看😊，力挺,1110872927,EDs793120698,4.0,2
182,海口,,hao kan,1110887585,像从前t,4.5,2
183,郑州,,还可以，中国电影越来越好,1110885577,nwo938305493,4.5,2
184,乌兰察布,,很好看，可惜，回不去了,1110887363,薛Max,5.0,1
185,连云港,1,很好看，值得一看,1110861599,jealei,4.5,1
186,宁远县,,分手应该体面，谁都不要说再见。,1110885184,oAY737603256,4.0,1
187,西安,2,后来的我们什么都有呢，就是再也没有了我们。,1110861354,pleasuring,4.5,2
188,北京,,一般吧也就，嗯,1110873834,c位.810,2.5,2
189,成都,,不知道又看到了谁的青春,1110875064,Vmu605957524,3.0,2
190,广州,,哭死了直接那天,1110874392,小利的坚强后盾,4.5,2
191,包头,,一个以为不会走，一个以为会挽留，就这样错过了。,1110874083,佳穆啊,4.0,1
192,太原,2,快来看吧！非常好看,1110869975,skf413570674,5.0,1
193,合肥,2,陪看电影的最后都是前任,1110866908,Yuki酱__,4.5,1
194,克拉玛依,1,系列电影，还不错,1110871025,Hi1379号监听员,4.0,1
195,昆山,,好看非常不错,1110864456,vKA480036654,5.0,2
196,南京,2,值得一看推荐,1110859474,ms230000,5.0,2
197,昆山,,凑合 没有感同身受,1110858389,w大雯熬,4.5,2
198,哈尔滨,,不错，很辣，，，,1110858172,JNV539033893,4.5,2
199,哈尔滨,2,好看 哭的稀里哗啦,1110845177,WWh393104110,4.5,1
200,北京,,   彩蛋？,134130508,bdT798922726,3.0,2
201,桂平,2,好看的，嗯嗯嗯,1110830588,qxI38穗,5.0,1
202,固原,,珍惜每一份来之不易的感情,1110820916,小情绪glx,4.5,2
203,上海,,可以可以 冲,1110819551,blP275095903,4.5,2
204,沈阳,2,就看上了，！我在给你发信息的时候你,1110809895,末陌momo,4.5,1
205,广州,,刚才给人的弱点,1110786535,Tba668705357,4.5,3
206,福鼎市,1,郑恺666，果然都是高手,1110803157,这个名有点冷,4.0,2
207,卫辉,1,喜欢韩庚原来，看的  还不错吧,1110796903,一起去蓝翔,3.5,2
208,郑州,,剧情很好，好,1110755810,zpH594656449,5.0,1
209,温州,1,齐天大圣 芒果,1110755443,阿纹sk,4.0,1
210,大连,1,很不错，引起了共鸣，差点就哭了,1110778098,斯文真男人346,4.5,2
211,长沙,,挺好看的，适合情侣去看,1110772800,W玉会,4.5,1
212,大同,1,非得值得一看,1110769827,bj白杰bj,5.0,1
213,青岛,2,很可以的，可以看看,1110765996,koZ951987087,4.5,1
214,济源,1,破坏性老婆母女,1110725757,kQL930417303,5.0,3
215,丰县,,非常感谢好看,1110763270,大华艺美医疗美容,5.0,1
216,河源,2,好看，很感人，我都看哭了！,1110747617,惠子,5.0,2
217,双城,,很感人 看的都哭了 很伤情,1110745278,船到桥头自然沉Rr,5.0,2
218,朔州,1,当时真好，现在过去几年了，发现应景了～其实是真好，只不过为了博眼球，给1分,1110722530,我吃吃吃吃吃吃货,0.5,1
219,北京,,看旁边的人都哭的稀里哗啦，我好奇他们在哭什么,1110722300,Pis513916526,4.5,1
220,长兴,,没有特别的好看 就这样看完了,1110714747,想念yjy,5.0,2
221,六安,2,挺好看的，😊😊,1110711490,xld1012,5.0,1
222,贵阳,,没有感受  哈哈,1110724772,iby357188973,5.0,1
223,泗阳,1,还可以   ,1110728099,时光不回来i,5.0,1
224,牡丹江,,搞不懂年轻人谈恋爱,1110720483,SDS703068150,3.5,2
225,漳州,,还行吧，给个好评,1110721473,UDZ745752798,3.0,1
226,昆明,,总体来说不错。有多少人是自己一个看的,1110720189,UdZ471663918,5.0,1
227,宁波,,的好的谢谢了,1110719471,GTF723763020,4.5,1
228,中山,,感觉还不错，,1110715945,南烟未名,4.5,2
229,杭州,2,银河null立马既然,1110713511,墨惜琳乡,4.5,1
230,昆明,,分手后一个人去看哭了,1110713454,PSw993524593,4.5,2
231,哈尔滨,,很不错的一部电影,1110695327,丁军长,5.0,1
232,吉林,1,特别好看的电影,1110707047,枫林小毅,4.5,2
233,灵宝,2,还可以吧。。,1098540845,我不知道，x,3.5,3
234,漯河,,很好~！！！！,1110700733,rvf362861114,5.0,2
235,北京,2,一般吧，加油,1110673972,A史昕,2.5,1
236,广州,,紧急着我的好了我也没,1110697978,zFE322489828,4.5,1
237,商丘,1,很好，可以，,1110697871,曹小强21,5.0,1
238,重庆,,有时间把报表,1110696664,佳妹儿7462,4.5,2
239,南京,,"好看的电影
",1110672968,kyki_1999,5.0,2
240,徐州,2,hai ke yi,1110697393,小小小小呢呢呢,4.5,1
241,北京,,和朋友一起看的！两个前任，现任都没有的人来看前任攻略，哈哈哈哈哈！！！！！！！！,1110672814,aLX242330083,3.5,1
242,启东,,好看的电影。,1110673653,L柏玲玲玲儿,5.0,1
243,乌海,1,还行吧哈哈哈,1110697083,杜英俊阁下,3.5,1
244,泰州,,还可以！！！！！,1110687950,主持翼,4.5,1
245,徐州,1,还可以吧 11,1110662381,xiao丸子726,3.5,1
246,闽侯县,,。值得一看的,1110689841,mJV832480802,3.5,1
247,成都,,浩浩汤汤电话好多,1110692126,GigiCool,5.0,1
248,贵阳,,感人肺腑！！！,1110689583,nCG703673936,4.5,2
249,泌阳,2,个人感觉不错，可以看,1110689072,i千晴姑娘,5.0,1
250,长春,2,前任三看过好几次了，每一次都哭的稀里哗啦的，值得推荐,1110676198,刘思雨...,5.0,2
251,合川,,这部电影很好,1110689019,mXo908521290,5.0,1
252,北京,,tfdddd,1110666698,aej378793614,4.5,1
253,延安,,挺好看的，喜欢郑恺,1110676146,Ewo123001632,5.0,3
254,葫芦岛,, 扣66838,1110676126,DkA561994463,4.5,2
255,深圳,,hai xing,1110681868,nLJ251524324,5.0,2
256,韶关,1,好看好看。。,1110685288,sunny55761592,5.0,1
257,岳阳,2,很好看 情节不错,1110683565,x19970305s,5.0,1
258,成都,2,还可以吧..,1110685145,戏精小MOUSE,3.5,2
259,咸宁,,略作，很有点作。一点屁事要作死分手，唉。,1110685035,xto652278032,4.0,2
260,成都,,还不错👍👍,1110681496,吃不胖的大膘哥,4.5,1
261,新余,,好的自己的生活方式,1110678857,impresisions,4.5,2
262,邹平,,挺好看的电影,1110683067,AvK132691680,5.0,1
263,乌鲁木齐,,和男朋友一起看的朋友们都分手了吧,1110680531,遥远的北方c,4.0,3
264,寿光,2,很好看，很搞笑,1110679971,miss彤宝贝,4.5,2
265,梁平,,很怀念曾经的时光,1110681179,WdE765186766,4.0,2
266,普洱,2,可以，还不错,1110677997,我和一一的梦,5.0,2
267,青岛,2,还阔以吧！、,1110681053,HEE394274744,4.0,2
268,南京,2,还不错，有点感触,1110678355,夢里花,4.5,2
269,惠州,,哭了，带的纸巾派上用场了,1110679367,isy271648351,5.0,1
270,乌海,2,挺好看的一部电影,1110666087,最爱哆小梦,5.0,2
271,北海,2,丿……是的不是你们口中了解了多少东西不好找,1110679012,超级细细粒j,5.0,2
272,长春,2,ke yi de,1110677130,vmd510989492,5.0,1
273,佛山,,很感动！！！！,1110666010,SqS954649074,5.0,2
274,达州,,可以不错，，,1110670758,pMv676825438,5.0,1
275,遵义,,挺不错的，我还想有后任4。,1110671735,QyO763531043,4.5,1
276,青田,,很好看！！！！,1110675231,aini0612,5.0,1
277,常州,,非常好看适合,1110669500,旭姐～,4.5,2
278,西安,2,可以的!!!,1110654345,三金金_,4.5,2
279,无锡,,看到哭了！！,1110658073,梵夏.,4.5,2
280,深圳,1,这下感受送给你,1110665520,Rxn238647631,5.0,1
281,沈阳,,好好好的，，,1110663751,赵大宝宝宝z,5.0,2
282,余姚,1,非常不错！值了,1110665395,Lee梅川酷紫,5.0,1
283,上海,,一个人什么都没意思哈哈哈哈哈,1110652143,疯癫1011,5.0,1
284,西安,2,感动哭了好看,1110636994,zx930913,5.0,2
285,永登县,1,都分手了，还写什么啊,1110663132,凡叔爱吃肉,5.0,1
286,濮阳,,可以哈 期待下一部,1110659356,m贾建涛,4.5,3
287,临安,,还行，不错的,1110655879,刀刀真当乖537,4.0,2
288,长沙,2,可以，挺好看的,1110635743,嘉妹儿er,4.5,2
289,东方,,一个人去看的，哭晕过去了,1110636775,FgK848420887,5.0,1
290,昆明,,一般般  某些部分略无聊,1110656510,二元本元,3.0,1
291,泰安,,少年们，骚动起来吧,1110627998,myZ462422604,3.5,1
292,荆州,,年轻人应该蛮喜欢看的,1110651870,罗成12345,4.5,2
293,宁波,,还可以吧，这部,1110651665,魏家祖宗,5.0,2
294,广州,,很好看，挺不错的,1110650672,LRB722849869,5.0,2
295,邵阳,,分手应该体面，谁都不要说再见,1110653088,oDi947527879,4.5,3
296,郑州,,国产电影越做越好,1110648880,vov292010936,4.0,3
297,惠州,2,挺不错的  现在还能想起部分场景,1110649755,Lilim22,5.0,1
298,惠阳,,比较贴合实际，拍的也还行,1110635379,brK347825755,4.0,1
299,韶关,,挺不错的，，，，,1110651179,WAF3650090,5.0,2
300,邹城,,挺好看还可以了,1110650213,EKS572536190,5.0,2
301,安阳,,2018年的电影让我现在评价……,1110645829,云朵妈咪。,5.0,1
302,蒙城,,再见也是最熟悉的陌生人。,1110649144,一枪男,4.5,2
303,咸宁,,觉得还可以吧！,1110644950,oAW826828228,4.5,1
304,成都,1,还是不错的。,1110598880,漫步人生708,5.0,2
305,抚顺,2,我们一起加油💪！你是个很,1110647055,啊啊啊，好饿,5.0,2
306,长春,2,还不错，挺好的,1110627449,情歌儿、,4.0,1
307,淮安,,片子还行吧。,1110627448,UrQ972031248,3.5,1
308,西安,,还可以，谈过朋友的都会被感动，惋惜,1110641992,Moe228130730,4.0,1
309,广州,2,点个赞，真不错,1110645245,Sym金王玉珏钰,5.0,2
310,大同,1,敢不敢v护宫福有几个,1110643744,雨520静,2.5,1
311,张家口,,看着都流泪了,1110642608,Ekh173071105,5.0,1
312,广州,1,不行。剧情拉垮,1110645012,小灰灰MM251,2.5,1
313,通化,,更方便房管局二哥改变计划,1110641530,碧水江汀在逃咸鱼,3.5,2
314,延边,,很好 你是否还记得那个人,1110627224,CqM538107993,5.0,2
315,湘阴,2,有的时候，转身就再也不见了。,1110642077,如烟387,5.0,1
316,杭州,2,扎心的电影总能带来共鸣,1110617804,DUO18205819429,4.5,1
317,贵阳,,就那吧，还行,1110638627,花钱大盗,3.0,1
318,绍兴,,再见陌生人🙄 🙄 🙄 ,1110619483,*^_^*缘來世泥*^_^*,5.0,1
319,呼和浩特,2,挺好的挺不错,1110637579,坏脾气刘公举,4.5,1
320,昆明,,喜欢演员  ,1110634470,kqF144307555,3.5,1
321,重庆,,拍的挺好的，个人喜欢完美结局,1110632786,CZJ性感侽燊,5.0,1
322,惠州,1,整部剧下来，还是可以的,1110598531,“饼哥666”,4.5,1
323,沈阳,2,四年，大学都毕业了,1110568221,清秋，,5.0,1
324,揭阳,1,前任只是前任,1110619316,黄西瓜黄先生,3.5,2
325,江油,2,很好笑却又真实的电影,1110614502,3344lxk,5.0,2
326,长沙,1,电影也要强制,1110629965,乐儿为止,4.0,1
327,厦门,,好看，很棒的一部电影！,1110631155,杨晨曦R,5.0,1
328,赤峰,1,不错，还好。,1110629562,李缨缇,5.0,2
329,丽水,,好看，感触挺深,1110626572,DtY399113041,5.0,1
330,广州,,好看，很感人,1110624417,FuF235629880,4.5,1
331,于都,2,总以为能走到最后的人却被默契错过,1110598244,懒的喜欢你.,4.0,2
332,西安,,还行吧，就那样,1110624263,AoG757694116,5.0,2
333,沈阳,2,我们的生活方式是什么,1110625227,panll00,5.0,1
334,河源,1,看后觉得还可以，值得一看,1110596974,简单的幸福5173,4.5,1
335,富阳,2,自己去看的电影,1110618987,Angie_ye,5.0,1
336,丽江,,不怎么样，可能是自己没前任，,1110596948,王二麻2,5.0,1
337,西安,,😁😁😁😉😉☺😊,1110609330,ezZ316539948,4.5,1
338,杭州,,喜欢喜欢，好看好看,1110623420,qYA273743297,5.0,1
339,南昌,2,……挺好的……,1110603667,小苏打M,3.5,2
340,大理,,很好！！！！,1110620713,VgE539469579,5.0,1
341,广州,2,小白＋小白=？——小白兔（two）,1110620628,Sss33_,4.0,2
342,上海,2,真好哭 错过了就是错过了,1110603592,你咋那么蠢,5.0,1
343,崇州,1,能笑笑就行了,1110620181,情知梦无益,3.0,2
344,广州,,一般般而已～,1110620174,桔树LU,2.5,1
345,郑州,1,一般般吧！，,1110616744,王子凌枢,4.5,2
346,东台,1,好看的电影！,1110616689,C13962046555,4.5,1
347,深圳,,人生总有许多不期而遇，每次遇见都是缘分的安排  可我们要在缘分里找到自己最合适才是最好的,1110615268,oLo530436085,5.0,1
348,赣榆,,太現实了！情侣之间要相互信任！少些猜忌！,1110567903,bmZ355200287,4.5,1
349,哈尔滨,,挺好的，感动,1110596417,zDc819988981,5.0,2
350,吕梁,,挺好的！不错！,1110610938,谢燕雄,5.0,2
351,三门峡,,让人印象深刻 很难忘的一个电影,1110505874,无语住,4.5,3
352,唐山,,很好看 片尾太感人 ,1110606775,你的笑容已不再,5.0,1
353,涟水,2,太好看了，看的我眼泪哗啦哗啦得,1110606727,lijinyin888,5.0,1
354,南平,1,没想到物是人非，以前看的是电影，现在看就是自己,1110606674,w4cg,5.0,1
355,南京,1,还行吧还可以,1110608214,jochu,4.0,4
356,沈阳,,非常喜欢 很满意,1110607542,hai0722421,4.0,2
357,昆明,,嗯 感觉看了也还好,1110606228,WFO102710730,5.0,2
358,武汉,,值回票价，非常好,1110602790,Kan307437017,5.0,2
359,沈阳,2,很好看的一部电影,1110606056,Swag阿宇,4.5,1
360,绍兴,2,特别好看了哦,1110601926,噢吃吧,5.0,1
361,钟祥,2,美美的不行了,1110582623,Iof672882529,5.0,1
362,贵阳,2,挺好看的啊。,1110604191,Enni87220,4.5,2
363,成都,,没有前任但是看了两遍的片子😂,1110600550,crystalyue93,3.5,1
364,通辽,1,"贼好看、还会再看
",1110599692,Ayg1993101,5.0,2
365,南京,2,挺好看的……,1110579687,ihF828444042,5.0,3
366,上海,,还不错的片子,1110597695,剪了发2008,4.0,1
367,临沂,1,非常好 不错,1110577575,vRQ41208062,5.0,1
