,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
69,新昌,1,我自我还是感觉蛮好看的,1111241123,小傻瓜糊涂涂,5.0,2
70,广州,,就挺搞笑的。适合小情侣约会。开开心心的。,1111240262,TTC919256301,5.0,2
71,德宏,2,没想到是个“女权”电影 给雷霆狂花疯狂打电话 男人都是大香蕉  全片都是奇奇怪怪的cp 嘎嘎好笑 值得二三四五刷  ,1111228314,条条,5.0,1
72,襄阳,2,超级好看,1111241089,陈柚稚,4.5,4
73,南京,2,雷霆狂花香蕉兄弟,1111240212,吴撩撩,5.0,2
74,沈阳,2,超级好看 太燃了,1111242147,乐筱妮,5.0,4
75,西宁,,从故事到画面都非常好呀,1111226431,rgz406239544,5.0,2
76,武汉,,意想不到的好看，人物表情和动作好沙雕好喜欢，剧情也很完整，立意很好，贴近生活又引人思考。原本来看的时候没报多大期望的，看了之后觉得来对了，很满意。,1111240144,牵引着,5.0,1
77,深圳,2,好看，搞笑，赞,1111241003,沈文娟,5.0,3
78,苏州,,"不怎么好看，没劲
",1111239586,uiop523200,3.0,2
79,上海,2,看起来很快乐。,1111240104,怡晓怡晓,4.0,4
80,海口,,很喜欢，搞笑,1111242043,fBa267695390,5.0,4
81,武汉,,挺欢快的一部电影，但是加入了一些成人元素，有些地方不适合小朋友,1111228267,lZD448307042,4.5,2
82,南宁,,不错的，可以看看,1111242033,mm101250,4.5,2
83,沈阳,,对这部电影真的是太喜欢了，文明的碰撞能让人思考到文明从不分高低贵贱，就像人一样，每个人都有自己的生活方式，我们不应该去强加给别人你的思考方式，还有爱情的思考，有你的明天才是最好的明天，女性的崛起，团结的力量，亲情的强大，，，这部电影真的是非常值得看的！！！,1111239456,ZWP💕,4.5,1
84,永川,2,好看的！！！很搞笑！带来好心情！！！,1111238688,念念的夏天,4.0,1
85,海口,1,好看 好笑 嘿嘿,1111236922,渣渣豪,5.0,3
86,苏州,,挺好看的。。,1111228229,XbN889286572,5.0,2
87,张家口,1,开场几分钟会感觉看不进去，但是后边会很搞笑，同时有很温暖,1111238685,嗯哼......,5.0,2
88,北京,1,很好笑。值得一看,1111226370,Xiangism,4.0,2
89,西安,,特效特别好看，很喜欢,1111239402,Amp302850113,5.0,3
90,晋中,2,喜欢奶奶的新发型比基尼和八块腹肌，赞/:strong ,1111239378,沐沐,5.0,2
91,烟台,,好看，赞赞赞,1111235807,黑夜Heart尼古丁,5.0,2
92,包头,2,特别搞笑，4D电影就是好看,1111218688,📿 冯 华🐚 🌈,5.0,2
93,沈阳,1,画面很美，搞笑很少，剧情偏爱情,1111239362,小白,0.5,2
94,乌鲁木齐,,3D眼睛还要自己去买,1111226341,噢一只蛋黄派.,3.5,2
95,海东,,孩子看很高兴,1111239357,XrI836726597,5.0,1
96,包头,1,极力推荐~~,1111239317,🐯,5.0,3
97,宁波,1,很好看的电影,1111225320,帆布鞋,5.0,2
98,广州,1,很好笑 哈哈哈哈哈哈😂x2 ,1111235722,皱纹佬👴,5.0,3
99,武汉,1,包场很舒服，哈哈,1111235714,明娃子~,5.0,1
100,吴江,2,画面超级好看，故事情节比1紧凑。好评！,1111228171,A 一心一意房产中介·陈培,5.0,1
101,大连,,非常好看！！,1111238539,七祁言,5.0,2
102,海口,1,我们一起看电影吧,1111239248,microadam,5.0,1
103,吉安,1,能比第一部好看的很少 疯狂原始人2算一个（第一步也好看！）👍🏻🐛,1111239239,Mason,5.0,2
104,深圳,1,我一直以为明天是一个地方，后来才明白，明天是一个人，那个人就是你～,1111238520,青灵,5.0,2
105,嘉善,1,补票1，2完美笑场,1111228144,桔子猫J,5.0,4
106,深圳,,好看很搞笑……,1111239216,bNz265420381,4.5,2
107,深圳,1,好看，环境也很美,1111225279,空白,5.0,1
108,莆田,1,疫情之后的第一次观影，果然没有让我失望，看之前还重温了一遍1，太棒了，不说了，the thunder sister 直接c位出道，feel the thunder！！！,1111238497,彬,5.0,1
109,玉林,,挺搞笑的，值得一看,1111228141,rNJ420523444,5.0,2
110,沈阳,,很好看 笑点很多不尴尬 剧情也很流畅 环球影业的电影质量一直很有保障,1111234744,Jasmin9841,5.0,3
111,景德镇,1,画的质感好，设计感强，视角冲激体验感棒，刺激而又温馨！,1111137885,Wangyuchen,4.0,2
112,永川,2,挺好看的，小朋友很喜欢,1111236631,芋头包子,5.0,1
113,博罗县,,治愈系动漫！很暖心❤️,1111218617,王西,5.0,2
114,石家庄,2,好看好看好看，还特别逗，笑死我了哈哈哈哈,1111235581,A. 杨大叶🌿 18603261172,5.0,2
115,南京,2,太搞笑啦～～～,1111236623,用户7777啊,4.5,4
116,富顺,1,看睡着了，没得那么好看,1111228120,小易,0.5,2
117,宁波,,我在电影院睡了一觉,1111235548,袁优龙,0.5,3
118,深圳,1,一般般，带囡朋友来最好,1111238395,📿,3.5,2
119,来宾,1,比第一部搞笑多了，情节很丰富,1111226234,星星点灯450,5.0,2
120,沁阳,,推荐看原声....,1111228109,xEh968075338,4.5,3
121,上海,1,"说说看这电影的感受 强忍着看到四分之三就走了 不客气的说是我今天十年看最烂的电影 没有主体思想 三D效果很模糊 感觉在侮辱智商 适合五岁以下小朋友看  太失望了！！！
",1111226216,timmy1016,0.5,3
122,邢台,2,特别好看，剧情丰富，画面精美,1111218564,毕向男,5.0,1
123,武汉,,虽然有点幼稚，但是还是满搞笑的,1111218563,a冈本女人,3.5,2
124,淮南,1,"二话不说，一个字，好看就完事了。
",1111235459,十二🌹,4.5,1
125,哈尔滨,2,太好玩了 很多梗互相呼应 很棒！,1111233967,💗,5.0,2
126,海口,2,还是1精典吧,1111233965,缘来是你,4.0,2
127,北京,2,一路笑到底，特别逗。很喜欢,1111228059,青柚,5.0,2
128,阿克苏,,哈哈太好看了,1111238255,古丽a806,5.0,2
129,肇庆,1,无第一好睇，睇到中期吃香蕉就睡着了,1111235421,傻文👣,2.0,3
130,北京,2,这电影太好看了！非常符合第一部的设定！！看完跟爽！！,1111218542,八秒记忆小裁缝,5.0,3
131,东港,1,比预想的要好看！,1111234578,丶向往...,5.0,2
132,金华,2,一个94年的老阿姨，一不小心买到了国语版，心都凉了,1111235406,🙅,3.0,2
133,上海,1,好看超赞，推荐！,1111238196,方得始终,5.0,2
134,东莞,2,比第一部还要好看搞笑，还是值得一看的！,1111218522,黎黎,5.0,4
135,赤峰,1,非常好看 点赞👍,1111233877,欢乐马,5.0,2
136,乌鲁木齐,2,差劲，看一半停电了，最可气的是，去买的全家桶保安不让拿进去，出来丢了，不见了！进去还专门问了放那不会丢吧！保安说不会，出来又说她们换班不知道是谁刚刚看的！推脱责任！下次再不想去了，不让带进去，那你里面卖的吃的为什么可以带到影院里？以前不让带水，现在吃的也不让带搞笑！,1111233875,🌺 .霞,0.5,2
137,重庆,,好看，小朋友可以看看,1111233872,懒惰爱睡的毛毛虫,5.0,2
138,东莞,,跟第一部衔接的很恰当，整体个人很喜欢,1111234523,啵啵啵1031,5.0,2
139,广州,,可以打0分吗？真的很烂，平时我都好少打评分的，不过实在是太烂，怕误人子弟，不知为什么会有人打9.0分的，不可思议，看着看着我都睡着了，想走，不过给了钱不想浪费又坚持了一会，后来实在受不了，里面的情节实在令人尴尬，又无聊，小孩子都不看啦，顶唔顺，最后中途走了，无眼睇，垃圾片,1111218510,Nma367709604,0.5,4
140,徐州,2,还可以 画面很温馨,1111187873,V,4.0,5
141,太原,1,太好看了，全程欢乐，非常喜欢，欢迎大伙来看看。,1111235320,盖世英雄小飞飞,5.0,3
142,乌鲁木齐,1,精彩极了，铁血狂花,1111233804,叶风,5.0,2
143,包头,2,不如第一部好看,1111235303,🌻🌻,4.0,2
144,菏泽,,不好看，太假了,1111235297,lZe123795744,1.5,2
145,天津,,真的好，推荐看,1111238095,ESR540598637,5.0,3
146,湛江,2,或许每个人都给自己定义了一堵围墙，一边是安定，一边是危险，不敢自己去翻，要么一直处在安全区，要么别人带你出去×🤗 ,1111234436,喵狮,5.0,3
147,南京,1,很好看，很喜欢，以前看了疯狂原始人1，期待着疯狂原始人2终于来了，要疯癫癫看了很喜欢,1111236262,翼,5.0,2
148,贵阳,,喜欢喜欢，好看,1111234422,zm0247,5.0,2
149,武汉,,太久没有看开心的电影了 … 大家好，我是沼泽水 … 💕💕💕,1111238071,朱诗仴,4.5,3
150,长沙,2,奈斯好看！！,1111233749,👂,5.0,3
151,廊坊,2,一般般。。。,1111234394,空白娃娃,4.0,1
152,南宁,2,看得想睡觉 太无聊了,1111226099,Christine,0.5,4
153,北京,,没有第一部好玩，而且不建议带年龄小的孩子看，尤其是后边有点同性的隐喻，对于小孩不太好！,1111233722,Ikk610568678,2.5,4
154,银川,,虽然是英文的，但是孩子看了还是很高兴,1111233699,BJQ200745864,4.5,2
155,天津,2,好看耶，又搞笑，又感动,1111236183,@白,5.0,1
156,天津,,非常好看，完美！,1111235210,橘二妮乀,5.0,2
157,大连,1,就是离家太远了,1111238006,XCY543154940,4.5,2
158,呼和浩特,,好看！好看！,1111225098,火辣朱,5.0,3
159,株洲,1,一个字 好！,1111234283,Children of GOD 🛐,5.0,2
160,利辛,,带女儿看的，温馨幽默，完美,1111233605,君子之心,5.0,1
161,昆明,1,很好看的系列。,1111226048,空先生183,4.0,2
162,南昌,1,包场看！很好,1111232940,JUN,5.0,3
163,上海,,非常搞笑适合放松去看,1111233568,娜娜1994922,5.0,3
164,哈尔滨,2,搞笑，有看点，特别推荐,1111235072,盛汇百    13946145710,5.0,2
165,重庆,,全程笑着过去，很不错,1111234183,jbS985323298,5.0,3
166,哈尔滨,2,非常治愈，好评！,1111235041,🎏,5.0,2
167,张家口,1,，不吹不黑，非常好看,1111231982,街边的黑暗势力,5.0,2
168,台州,,喜欢😘瓜哥，超级喜欢😘瓜哥，哈哈哈哈我如果有个这么好的爸爸就好了😄,1111234166,tingting32601,4.5,2
169,深圳,1,超好看 情节满分 画风也很棒啊啊啊 比第一部更出彩,1111235020,NIGHT.,5.0,2
170,绥化,2,影片幽默风趣，老少皆宜,1111235015,momo,5.0,1
171,陆丰,2,不适合拍拖约会的电影,1111231951,A- ゛小娟子,0.5,2
172,石家庄,,好看有意思哦！！,1111234150,妙妙呀哈哈哈哈,5.0,2
173,常州,,很有趣，特别搞笑,1111230999,夏夏的凡凡,5.0,3
174,郑州,2,影片值得观赏,1111210886,爱总会消失,5.0,1
175,深圳,2,内容搞笑，不是那种强行搞笑的，是很自然的，不知道是不是我想多，感觉有时候在内涵什么，哈哈哈,1111218385,Vina.,5.0,2
176,长春,2,好看，很有意思,1111187787,松子.,4.0,1
177,綦江,2,超级好看，很搞笑，我觉得还是很值的,1111234123,第四个影子。,5.0,2
178,新化,1,好看，电影院蛮好,1111232794,男儿当自强,0.0,1
179,沈阳,1,很好看，值得看一看,1111233392,小五哥,5.0,4
180,深圳,,全靠结尾的音乐和画面撑起了整部剧。前面剧情也不怎么好，笑点尴尬，画面惊悚。,1111234101,袁袁noww,1.5,1
181,常州,,好看的呀，喜欢,1111232778,赤木沉樟,4.5,1
182,合肥,,不错的一部动画片，全剧故事新颖独特，画面唯美。不乏幽默笑点。成人儿童都适合看的一部优秀动画片。值得一看。,1111207000,GLO534962155,4.5,2
183,长寿,2,有笑点 挺好看的,1111210863,今天甜了吗。,5.0,2
184,广州,1,拳拳到肉的对话方式，😂没听懂就是又捶一遍,1111234058,科仔0924,4.5,4
185,德阳,,好看 好看极了,1111232734,Bcu717848747,5.0,3
186,连云港,,非常完美，很喜欢,1111230910,yaopaipai,5.0,2
187,临夏,1,"画面质感超级好
很搞笑，看着挺有意思
反正大家可以值得一看",1111218353,对方正在抢救,4.5,2
188,商丘,,还是不错的，剧情也可以，画面也很唯美，也蛮搞笑的。不错的,1111234013,seU848881589,5.0,1
189,呼和浩特,1,好看，剧情紧凑不拖沓，爆赞。,1111234010,Hzzz123456,5.0,1
190,达州,,不错，挺搞笑的。,1111230879,栉风沐雨rain,4.5,2
191,秦皇岛,1,雷霆狂花🌸 一家人在一起,1111210836,csl0331,4.5,2
192,抚州,1,非常nice,1111231800,少一点天份,5.0,2
193,邢台,2,太好看了  这种片子才适合在电影院里看吧  太好看了额,1111232667,B.,5.0,1
194,黄骅,1,动画效果值得我们中国学习 但是内容有待加强,1111233240,L梁云鹏,4.0,2
195,绵阳,1,很搞笑！好看！,1111231777,💯裸睡💭🐠,4.5,3
196,抚州,1,还行吧。。。。,1111206960,足矣,4.0,2
197,杭州,1,画面太美，剧情完美,1111229922,A-Jie,5.0,3
198,铜梁,1,不错，很有趣,1111232566,朝夕暮迟,5.0,2
199,淮南,1,超出预期，哈哈😃 😃😃😃 ,1111233158,Dz,5.0,2
200,郑州,,   好看的,1111233157,CwB829913316,5.0,2
201,重庆,2,画面唯美，震撼，电影本身呈现出的细节也让我看完感觉非常的感动。家人就该在一起。亲情，友情，爱情，需要的的就是坚定不移，那样就可以克服任何困难。,1111233139,保持微笑@,5.0,2
202,襄阳,2,好看，比第一部精彩,1111229836,优优20081016,4.0,2
203,武汉,2,Tomorrow is not a place. It is a human. 疯狂原始人1是我们会勇于面对艰辛，寻找新的家园，原始人2是，纵有山珍美味，你也无可取代。,1111229831,黄艾,5.0,2
204,济南,2,和女儿第一次单独看电影，很不错。,1111210779,茶暖心,5.0,2
205,南昌,1,好看炒鸡好看,1111205879,无,5.0,2
206,和田,2,有深度，也有故事,1111230729,傲娇小格格,5.0,2
207,成都,,剧情还好，动画很棒,1111187722,旎娜娜呀,4.5,2
208,共青城,1,真不错呀真不错,1111210767,J.,4.0,3
209,赣州,,超级喜欢  超级棒,1111206909,是你的阿软呀,4.5,2
210,永州,,好看，值得一看。,1111231616,EbS727509580,4.5,5
211,深圳,1,如果票房不差的话，绝对绝对有第三部，感觉埋下了好多伏笔，垃圾处理，水资源利用等等都没有解释清楚，感觉第三部会出现晓晓的官配,1111233064,X,4.5,2
212,顺德,1,好看，超棒的视觉,1111232457,👑Hovn👑,5.0,2
213,西安,,有寓意，笑点满满，非常不错的动漫,1111231574,xKs618735218,5.0,2
214,沈阳,2,太好玩，太搞笑啦,1110684130,大雁,5.0,1
215,成都,,真的非常不错，特别是画面就像梦境一样。,1111232389,李可乐有个蛋,5.0,2
216,东莞,2,电影搞笑，配眼镜收看，效果很好。,1111206862,🐾  蕊蕊,5.0,2
217,成都,,Treasure your imagination!,1111205825,VgJ818712656,5.0,4
218,呼和浩特,2,满满的狗粮♥淦！好看！,1111232336,武晓萌,5.0,5
219,无锡,,很好！值得看！,1111205805,Tomic85,4.5,2
220,广元,,好看呀，不错,1111206830,相亲相爱zx,5.0,2
221,昆明,,好看    ,1111230538,雪哥很甜,5.0,2
222,攸县,1,差点没睡着💤 ,1111232277,某某某(恺德·董富林),2.0,1
223,武汉,2,还可以，就是时间太长了，2个小时时长不太适合小孩子,1111227858,sugar,4.0,2
224,武汉,2,完全没有第一部的水准，第三部应该不会去看了。,1111231396,gmX911618237,3.0,5
225,北海,,好好好，挺好吃的，超赞。,1111187672,丶扣肉,5.0,1
226,绵阳,1,没有第一部好看，没有让我看第三部的欲望,1111231387,开心每一天,1.5,2
227,深圳,2,疯狂原始人系列一直都是很喜欢的，今天来电影院全程安静，跟着槽点欢乐，值得带孩子一看,1111229584,天天天蓝,5.0,2
228,太原,,感受不错，很好,1111232255,酒窝木子,5.0,3
229,乐清,1,温馨中带笑点，适合家庭观影！核心一家人要在一起,1111230494,W金刚不败7,4.5,3
230,珠海,2,搞笑，好看。,1111187669,小熊饼干,5.0,2
231,贵阳,1,不是很好看。。。,1111227824,sysnm,2.5,2
232,天津,,好看好看贼带感太好看了亲亲,1111232244,薛之谦的攻宝宝,5.0,2
233,长沙,1,好看(｡･ω･｡)ﾉ♡，,1111227808,V字手势,5.0,2
234,成都,2,好好看强烈推荐,1111232222,佛系琳,5.0,2
235,铜梁,,我觉得值这个价格！,1111229536,江薇,5.0,2
236,德阳,1,😶😶😶,1111229532,眼里是微风,5.0,1
237,青岛,1,全篇都挺搞笑的，很适合一家人去观看，最后还来点科普知识挺好的。,1111229529,nMP306883416,5.0,2
238,范县,1,好看 值得一看,1111227790,董广标,5.0,1
239,淮安,2,谢谢这部电影，我本来刚和初恋分手，准备看个电影缓解一下心情，结果他从头到尾都在说初恋，我现在缓解得非常好，谢谢，太谢谢了！,1111232204,心动,0.5,3
240,钦州,,超级好看的！,1111227776,eZS570679262,5.0,1
241,铁岭,2,挺好看的，宝贝特别喜欢,1111206780,🎀小美&嫲嫲🎀,5.0,1
242,海口,2,非常棒，跟我期待的一样,1111231314,柚櫁,5.0,1
243,广州,2,不错，又近家,1111232171,鐘yaya,5.0,2
244,大连,,很好看！比第一部还好看！,1111232156,ssszy12138,5.0,3
245,新郑,,还行。。。。,1111231284,PUl252646584,5.0,2
246,兰州,1,可以，很喜欢,1111229479, ,5.0,2
247,北京,,带孩子去看的。还可以,1111231275,Remember0221,4.5,2
248,绵阳,,噢噢噢哦哦屠龙,1111232146,xzZ529239922,4.0,2
249,大庆,1,给我对象笑疯了，出来耳朵不好使了,1111230374,oops !,5.0,1
250,贵阳,2,非常好看也挺好笑,1111218137,珧畢會,5.0,1
251,丽江,,不错的动漫。还吃狗粮,1111232115,第一眼见到便喜欢你,5.0,1
252,哈尔滨,,坐那没一会就睡着了,1111232100,A晴天的小帅,5.0,2
253,石河子,2,最后画面感爆棚哦，看的激动人心，好看，满足了自己对疯狂2的期待，即使前面剧情平平淡淡，为了给后面做铺垫吧，哈哈哈。以上只属于个人观点。,1111231201,Away,4.5,2
254,哈尔滨,1,高考兔腿🉐,1111229412,yuchang2927,4.5,1
255,西安,2,真的很有意思，剧情也很舒服，满分！,1111205710,泡泡籷雨🤫,5.0,3
256,包头,,好看，好看。,1111232068,kYr317292899,5.0,2
257,郑州,,跟老婆一起看的   挺震撼,1111218102,dhy328510,5.0,2
258,厦门,2,非常好看很好笑。剧情很通畅,1111231160,思念,5.0,1
259,西安,2,超级棒，很久不看这么好的电影了，全程笑点,1111232054,雨忆,5.0,3
260,上海,2,画面唯美，色彩绚烂，非常适合小朋友来观看哦(´-ω-`)，,1111231156,TOU671900280,3.5,3
261,北京,1,很合家欢🌝🌝,1111231154,墨痕几sunrise,4.5,3
262,临海,,挺好紫薯布丁,1111232030,老猫额,5.0,1
263,乌鲁木齐,,真的很好看呀,1111231139,EUD694796380,5.0,1
264,北京,1,超级好看！为女团打电话！！！！！！！！！,1111231136,西红柿超激弹！,4.5,2
265,承德,,不开心就去看电影吧！,1111227590,ValkyriE7,4.5,2
266,广州,,"狼蛛
哈哈哈",1111227584,SGY577838160,5.0,3
267,鞍山,,真的是太好看了！满分！,1111231117,伊藤千棠,5.0,2
268,新乡,,非常好看，值得推荐，牛逼,1111229286,SDe359175864,5.0,4
269,杭州,,电影还不错👍,1111229282,赵冬儿girl,4.0,4
270,重庆,2,挺好看的哦，建议观看,1111227526,冰月陵舞,5.0,1
271,泰安,,真的很搞笑，推荐大家看,1111224950,独醉人心283,5.0,2
272,武汉,,！！可    ,1111229264,王烨桦,5.0,2
273,石家庄,1,欧美动漫一贯水准，很不错,1111227513,FJa488073655,4.5,2
274,赤峰,,很好看   ,1111206671,WYQMG949,4.5,2
275,天津,,主要写父爱和爱情，小孩子理解上有点困难，画面感不错，比较赞外国动画的质感和想象力,1111230165,GId595815677,4.5,3
276,杭州,,没想象中的套路，超好笑,1111231012,QqL466064353,5.0,2
277,重庆,,没有第一部好看,1111205637,名将大师莫子南,2.5,2
278,拉萨,,没去看  迟到了,1111227454,Ovh697293371,0.5,2
279,大连,1,挺好的都很好就是我后面那个小孩一直踹我的凳子我有点难受,1111229200,18一枝花.,5.0,2
280,淄博,1,还是不错的了,1111230099,Aa宋维波,4.0,2
281,义乌,,不错挺好看的,1111227434,顾夏卿卿,4.5,2
282,珠海,2,太好笑了吧！！！,1111224846,TinG,4.5,2
283,赤峰,,"100分！
",1111230052,PRT353925487,5.0,3
284,衡阳,1,还不错，电影很好看,1111227379,qinxiaobo1988,5.0,2
285,重庆,2,挺好看的呀 ,1111227368,猫满分,5.0,1
286,昆山,,非常好看！好,1111229142,兰提西,5.0,2
287,商丘,,还可以吧，挺好看的,1111227367,sway_青春,5.0,1
288,宿州,,挺好的 就是冬天暖气不够 可能是晚上人少的原因吧,1111223919,流年昔,3.5,1
289,南京,,很好看很喜欢,1111205588,ftx497802287,5.0,3
290,长春,2,好看 我姑娘很喜欢哦,1111205586,Fiona,5.0,1
291,北京,1,很棒，很温馨！,1111210467,stamwan,4.5,3
292,郑州,2,"第二季像是给了第一季一个结局 
我还没找到我的明天...",1111206611,现实,4.0,1
293,晋中,,好看！很好看！,1111224752,路人张国荣,5.0,3
294,肥东县,,剧情比较有趣，挺搞笑的，但是有的情节比较尴尬，总得来说还可以，值得一看,1111223849,袁多肉多肉,4.0,2
295,深圳,2,笑死我了，太欢乐了这个电影,1111222953,zx,5.0,4
296,广安,1,搞笑、温暖、亲情、爱情，很值得大家观看！,1111205568,VAINGLORY,5.0,4
297,鹤山,,还行啊。。。,1111205565,opk1573,4.0,2
