,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
124,济南,1,古天乐的电影 一直支持,1110982944,晋乘,4.5,3
125,富阳,2,电影很不错哦,1110982700,毒蝎2013,5.0,2
126,济南,,古天乐帅帅帅,1110967259,lIU990214225,5.0,2
127,淮安,,现在就应抓贪,1110960665,Glp294096426,4.5,3
128,绵阳,,"OK
很棒m",1110972793,PDA626166930,5.0,2
129,郑州,,好看。情节跌宕起伏,1110975333,心心心子吖1,4.5,1
130,柳州,,时间问题没得看完就离场了,1110969689,Qnd720354902,4.5,1
131,深圳,2,啊啊啊啊啊很好看,1110964700,Miss聂小婧,5.0,2
132,上海,2,完美好看 喜欢看电影,1110950317,qKl10111105,5.0,2
133,安岳,1,宝贝很好，值得购买，下次还会购买。,1110877476,FUb377525791,5.0,2
134,绍兴,2,阿迪点上了两条形码！,1110941055,橘子orange24,3.5,2
135,南阳,2,喜欢，我偶像,1110943880,可乐猫612,4.5,2
136,福州,,不错还好挺好,1110908497,子非鱼焉X,4.0,1
137,南京,2,还不错啦，看看就好。,1110929809,二萌女汉纸,3.5,2
138,盐城,,剧情还行，不错👍,1110915952,qHj185130452,5.0,1
139,长春,,还行吧，，，,1110918523,非非vv,3.5,2
140,上海,,超级好看，希望想看的朋友们去看,1110916584,dzi665554823,4.5,1
141,溧阳,,一般，还行，嗯,1110910813,gsI178304803,2.5,1
142,深圳,1,味道不错味道不错,1110906933,赛博朋克947,4.5,2
143,南充,,还是挺好看的。。。。。。,1110906638,slS422801918,4.5,2
144,太原,,我觉得挺好看的,1110890318,你带伞了吗X,4.5,2
145,广州,,林峰演技爆炸 港乐狂喜,1110861637,端州皮王,5.0,2
146,昆明,2,好的，还可以,1110886205,耳朵大不听话,5.0,1
147,杭州,2,不错…………,1110875998,dorisking1991,4.5,2
148,南充,,不错，国产良心片,1110879646,wrL305462143,4.0,1
149,南京,1,还不错，没有让我失望，还需再接再厉！,1110846480,敷衍、要怎么演呢,4.5,1
150,包头,,不错！很好看,1110875776,nbi352926953,5.0,2
151,鞍山,,古校长，爱了他好久,1110873400,ExtremeC,5.0,3
152,徐州,,非常不错 很喜欢 ,1110871500,艳楠123456,4.5,1
153,常州,,还行吧，感觉不错,1110871479,uhu654702743,4.5,2
154,宿迁,1,"好看，刺激，
",1110815962,爱的精致,5.0,2
155,金坛,1,是啊韩剧真的好看,1110855929,李伟3333,4.0,1
156,顺德,,值得一看，不错👍,1110842047,lYi673989487,5.0,3
157,郑州,1,存现在考虑我,1110847483,须弥纳芥子326,3.5,3
158,成都,,非常好看，推荐,1110838993,宇芯Angel,4.5,2
159,武穴,2,挺好看的，不错,1110812598,Q.,4.5,2
160,福安,2,挺好的！！！！,1110810057,三桥,5.0,1
161,重庆,1,还不错，挺好。,1110803251,Eric.Mac,5.0,1
162,德州,,演员很到位尤其是古天乐太帅了,1110789120,京津冀彭于晏,5.0,2
163,长沙,1,好看啊我现在就过去,1110795234,杀狼潶,5.0,2
164,广州,,挺好看的  ,1110768707,KIKITABOR,4.5,2
165,瑞安,1,非常好，还想在刷一遍,1110783368,Bzc88317,5.0,1
166,惠阳,,还不错吧，值得推荐,1110725901,Chankitcheung,4.5,2
167,桐庐,2,很好看。好看。,1110749539,小兔软糖 🐰,5.0,1
168,济宁,,挺好的 故事不错 情节合理 ,1110725685,君临天下TXJ,4.5,1
169,上海,2,看起来还可以！！！！！！,1064329865,画九 4,5.0,1
170,秦皇岛,2,挺好看的，好评,1110748181,那年夏天的我们9,5.0,2
171,杭州,,还可以吧，警匪片大致感觉都差不多,1110760152,Lion灬Queen,4.5,3
172,海安,,刺激。。。。,1110745761,丫宝的猪,5.0,2
173,上海,,非常非常好看,1110750254,zpm322053135,5.0,2
174,兰州,,👍👍👍,1110722689,coS415456530,4.5,2
175,顺德,1,腊鸡。。。，,1110734760,胡胡铁花,2.5,2
176,东莞,,非常好。！！！！,1110693665,XiX！i,4.5,1
177,南通,2,好看，超喜欢古天乐,1110731794,维166,5.0,2
178,乌兰察布,,好看的，推荐～,1110728901,nFv490388517,4.0,2
179,郑州,,完美 好看 值得,1110722075,kSz693176501,5.0,2
180,博罗县,,好看，推荐。,1110734247,伊慕瑶,3.5,2
181,中山,,挺搞笑的  不错,1110729582,DvO929989055,5.0,2
182,太康县,,"震撼人心
！",1110723995,黑刘与喵,5.0,1
183,广州,,有古仔先来的,1110726679,叼你哀主,5.0,2
184,上海,,还可以好看的,1110723924,叮呤咚咙822,4.5,1
185,兴安盟,2,好好看看(｡･ω･｡)ﾉ♡,1110711248,奇怪23,0.0,2
186,漯河,,很不错，每一部电影都很用心,1110723366,LTl855539944,4.5,2
187,上海,1,一般吧，凑满字数,1110716587,_qq46c1345642292,3.5,2
188,吴江,,很好看的一部电影,1110718159,J大闹,5.0,3
189,三河,,还行吧  不错不错,1110717202,默然手机,4.0,1
190,佛山,2,好看！不错不错,1110717186,诗其2020,5.0,1
191,大冶,,还可以，👍👍👍,1110715533,opj230278336,4.5,1
192,佛山,1,不错   加油,1110690648,农的传人660,5.0,2
193,东莞,,主要是冲着古天乐去的,1110690588,WtJ436154600,4.0,1
194,东莞,,很好看！！！,1110633434,张秋纯815,4.5,2
195,绍兴,,很有节奏感，很好,1110708324,HFG343450378,5.0,3
196,成都,1,每天都来看。。,1110713073,xcc1115,5.0,2
197,佛山,,型仔，峯哥至型仔,1110703459,ztl857666,5.0,2
198,重庆,,牛逼，，，哈哈哈,1110702562,mai痴W,4.5,2
199,成都,,不错啊，挺好的,1110702416,有成大哥,5.0,1
200,连云港,2,还可以哦，！！,1110701560,twx223783332,4.5,2
201,淳安,1,电影🎬很好，针砭时弊,1110700729,平昌少公子,5.0,2
202,临沂,2,好看！好   ，,1110698757,张君祺,4.5,3
203,佛山,2,这部电影挺好看,1110673838,MM_MZZ,5.0,2
204,深圳,,特殊就回来来咯来咯,1110696190,IbY278890521,4.5,2
205,深圳,,非常完美，好,1110694640,gNE958698367,5.0,2
206,河源,,整体剧情紧凑,1110694435,teamoxiaoyang,4.0,3
207,武汉,,好👌满意 ,1110672614,WW王半城,4.5,2
208,蚌埠,,古天乐 古天乐 张智霖 张智霖 ,1110689151,AXc298705256,5.0,2
209,海东,,不错的   好看,1070392285,fjE789769661,5.0,3
210,福州,,还好吧！挺好的！！！,1110672272,陈家福123,4.5,2
211,西安,1,港片感觉，值得一看,1110678827,www306091563,3.5,1
212,荆州,,反贪风暴可！,1110679889,mAR256664781,4.5,3
213,无锡,,很精彩的电影，喜欢。,1110681055,vVg691394963,5.0,3
214,汾阳,,好看，憋不出夸赞的话……,1110674876,我的小祖宗诶.,4.0,2
215,呼和浩特,2,好看 环境也好,1110671876,pQy118664765,5.0,2
216,西安,,好看，好看，,1110671822,UVS355230218,5.0,3
217,深圳,,喜欢就可以看,1110671581,意（奕）中人,5.0,3
218,成都,,就还可以吧╮(￣▽￣)╭,1110670544,icebear吃,3.0,2
219,乌鲁木齐,,不错不错，😄,1110670249,王静静www,4.0,3
220,佛山,,喜欢林峰所以才看的，林峰在剧中饰演坏的角色，却令人无法抗拒，痞帅的角色在剧中演得淋漓尽致。,1110669388,MJH313068559,4.0,2
221,杭州,,好看非常好看，挺激动人心的。,1110630530,YF323232,4.5,4
222,东莞,,还可以  跟朋友去看,1110661955,Wyy糯米,4.5,2
223,广州,2,挺好看的 有感觉,1110639974,MNN588367671,5.0,1
224,西安,2,还不错！！！,1110660774,冰菇凉202,5.0,2
225,广州,,非常好看。(*^ω^*),1110639873,EwT239289805,4.5,2
226,南昌,,剧情不错，挺好的,1110663109,UeM801016648,4.5,1
227,长沙,2,还行，中规中矩,1110635737,嘉妹儿er,4.0,2
228,武汉,,666666666，全片看下来，个个都6666666,1110655599,Dcr516928977,2.5,3
229,新郑,,真心好看，很不错👍👍👍,1110656151,大舅哥W,5.0,2
230,开封,2,"太好看了
超级喜欢古天乐",1110636591,KK阿珂KK,5.0,2
231,武汉,,发日常好看。不错,1110650564,黑冠仔,5.0,2
232,深圳,,吼吼看力挺一,1110649621,泰美_拉,5.0,3
233,大悟县,1,很不错的一部片子,1110651154,yue阿乐,5.0,1
234,永川,2,效果非常的震撼,1110635204,……84749,5.0,1
235,英德,,好评不怕晚好评不怕晚,1110649053,miqidada,3.5,2
236,抚顺,2,好好用手机看了几页！好像有点想知道什么事叫他做作业我的生活,1110642858,啊啊啊，好饿,5.0,2
237,南宁,1,很有港片的那味，很喜欢的风格。,1110643653,_qqn671405649626,5.0,2
238,平度,1,非常好。。。。,1110641722,BabyGao666,5.0,3
239,大丰,,非常棒 ☺☺☺,1110641601,uva326667727,5.0,2
240,哈尔滨,2,好看！！！！,1110640756,bTS485734400,5.0,2
241,哈尔滨,,这个挺好我喜欢,1110643143,丹婶啊,4.5,2
242,东莞,,吓到我隔离那个阿姨尿裤子,1110643017,AtJ863864294,3.5,2
243,普宁,1,很好看好不错,1110598555,吓個潞扣马惠忠,5.0,1
244,北京,,特别特别好看！,1110598515,RKs333816194,5.0,2
245,深圳,,喜欢港剧，特别是刘德华主演的,1110637129,MQt娇娇,4.0,2
246,钟祥,1,好好看看吧！,1110614417,Lucky、MMM,4.5,1
247,上海,,很好👌👌👌,1110632013,克林啊,4.5,3
248,哈尔滨,,真的特别好看超赞,1110629369,abP910864873,5.0,2
249,贵阳,,值得购买去看,1110625668,陳橙晨c,4.5,2
250,武汉,,没什么感觉。,1110623780,渃衷,5.0,2
251,北京,2,棒极了，强烈推荐,1110622448,娟妹儿774,5.0,2
252,合肥,2,喜欢的人啊哈哈哈,1110623283,Daisy19900216,4.5,2
253,沈阳,,不错啊～可以看看,1110620701,qin学,5.0,2
254,岳阳,,不错，很喜欢,1110618487,mdC274785760,5.0,2
255,汕头,,这啥电影我都忘了,1110596745,QdW781849426,5.0,1
256,咸宁,,依旧好看，配合前系列更佳,1110620249,Dark默默,4.5,1
257,长兴,1,好看，非常好看,1110613969,爱猫者2013Jason,5.0,1
258,沭阳,2,还是不错的哦！,1110595594,L夜猫娘,4.5,2
259,盘锦,1,我还挺喜欢的。,1110595542,ZMJ467863067,5.0,2
260,邯郸,,电影非常的好看！,1110596407,wXz325706599,4.5,3
261,东莞,,好有激情，好看,1110596239,成安良,5.0,2
262,兰州,1,好看的电影，剧情也不错,1110582973,xfl282510397,4.5,2
263,深圳,,不写感受发不了评价，可也不知道写啥,1110608209,晴天娃娃927,5.0,2
264,广州,1,一年半来评价也是够厉害吧！,1110607511,你的小粉粉,5.0,2
265,广州,,挺好的，，，。。。。。,1110595056,vwp180479702,4.5,3
266,海口,,一般般般啦！,1110606394,旅途56224,1.5,2
267,宁乡,2,喜欢画面太美，剧情跌宕起伏,1110600789,虞美辰,4.5,4
268,太原,,好看，不错，可以,1110601826,长明烛煌491,5.0,3
269,成都,,很棒，好看，,1110600745,rBl743436928,5.0,1
270,秦皇岛,1,好看    ,1110577810,贼牛逼的名字,5.0,2
271,南通,1,港片还行，没有失望,1110601681,oWs861953137,5.0,3
272,丹阳,,扑克脸演技不在线,1110600569,长胡子的猫zeo,3.0,2
273,北京,,忘了什么时候看的了,1110582489,yy277843283,4.5,2
274,广州,1,好看，下次再去试一试！,1110599442,溢韵茶香,4.5,3
275,扬州,1,太好看了，推荐给大家了,1110593780,祥哥520888,5.0,1
276,台山,2,我好像没看呀,1110593762,PdS169732130,4.5,1
277,南京,,挺好看的，阵容强大。,1110577508,矮小丑,4.5,2
278,东兴,,不会说不定就,1110593557,EFT877007626,4.5,2
279,武汉,,推荐大家给看。,1110569872,wqC428640438,4.5,2
280,哈尔滨,2,还行吧还行吧,1110592639,fBH143622880,4.0,2
281,南京,,还可以……，,1110579390,chenjiaqi0718,3.5,3
282,博罗县,,非常给力的港片,1110593271,fvv294470048,4.5,2
283,佛山,,喜欢看的     ,1110569739,Acacia6,4.0,4
284,广州,1,"还可以，挺好的！
",1110591470,峰回路转风生水起,5.0,2
285,武汉,,喜欢看港剧，很刺激,1110585559,TTW370682561,4.5,2
286,武汉,,好看好看好看个锤子,1110583491,不食人间烟草,5.0,1
287,上海,,不错的电影...,1110585015,peakling,4.0,5
288,东莞,1,还可以，喜欢这种类型的电影。,1110581190,吴渠001,3.5,2
289,合肥,,续集大概都这样，怎么都比不上第一部,1110558613,Henry444,3.5,2
290,广州,,不错 喜欢的赶紧,1110576346,rwP989159443,5.0,1
291,烟台,,emmm不怎么样,1110505331,大胖虎哈哈哈哈,4.5,4
292,深圳,,电影很好看，细节处理的很好，演员演技没的说，好评,1110574555,往事如烟9265,4.5,2
293,江门,2,很好....,1110558270,T丶Rabbit,5.0,1
294,成都,,还不错 可以看,1110561033,Emily1417,3.5,2
295,武汉,2,很好看，棒极了,1110544828,death玲子,4.5,2
296,苍溪县,,🤔🤔🤔🤔🤔,1110566381,qVW203987824,5.0,2
297,上海,2,还行国家科技奖可口可乐了看看,1110540880,小土豆12138li,5.0,1
298,成都,2,演技好，内容佳,1110559936,m霖子,4.5,1
299,马鞍山,1,还可以吧！！,1110540784,MR_WangHao,4.0,2
300,大冶,1,找不到答案时，就去看一看这个世界,1110559755,oracle110,4.0,2
301,安顺,2,好，很好。。。,1110562138,BoL429026895,5.0,3
302,咸阳,1,挺好的挺好的,1110557975,每天都很拉风o,4.5,2
303,北京,1,还是挺不错的,1110554781,望断天涯2012,4.0,3
304,济南,1,还不错，好好好,1110535126,刘然198,5.0,2
305,茂名,,很好看不错值得推荐,1110559203,iAn985134601,5.0,2
306,阳泉,,印象里挺不错的,1110555443,勒布朗mr,4.5,1
307,郑州,,非常好的电影，很牛啊 不错,1110544288,barknanzi,5.0,2
308,合肥,,真的还挺好的,1110554400,周团了个购,4.5,2
309,新沂,2,很不错的感觉,1110554358,好好皓,5.0,1
310,忻州,,喜欢，值得一看,1110557132,lucky9lucky,4.5,2
311,武汉,1,还好不错的呢,1110549878,夏筅森,4.5,1
312,成都,,r the y,1110549626,VHN197938443,5.0,2
313,河池,,还不错。。。。,1110549616,PbH148933913,5.0,1
314,钦州,,副会长见死不救看见过,1110546769,STi247436717,5.0,3
315,廊坊,,看完就忘记了,1110538539,wNm249871774,4.5,2
316,深圳,,这部电影还可以,1110534155,sDz180392561,3.0,3
317,义乌,2,很喜欢的港片呢，剧情紧凑呢,1110528562,happy蝶吻,4.0,3
318,慈溪,2,喜欢的剧、人物也喜欢、演员就更喜欢、,1110524994,Vdu908473897,5.0,3
319,襄阳,,只要有古校长，必须点赞,1110526737,FVW738750806,5.0,2
320,广州,1,一般吧！！！,1110527136,请别叫我胖墩,3.5,2
321,成都,1,好的很好的很,1110518777,ebR541622751,5.0,2
322,上海,1,还是要看粤语,1110512930,lesile86,4.5,2
323,武汉,2,挺好看的，值得去,1110512692,ilU238058547,4.5,1
324,平凉,2,很好看，很不错,1110486981,毛毛我爱你,5.0,2
325,三亚,,不太记得了，整体来说还不错,1110510480,玩世不恭‖夢歲,4.5,2
326,包头,,"挺好看的呢
",1110500772,FYe934126243,5.0,2
327,黔南,2,好看！？。。,1110498999,情淡伊人妆o,5.0,2
328,义乌,,这也太好看了吧，大家可以去看看哦。,1110507147,康体91号,4.5,2
329,景德镇,2,好看的 可以看,1110498569,Demon嘿,5.0,2
330,佛山,,还行吧也算是,1110499525,芒炎,5.0,1
331,台州,,满满的一百分 真的很喜欢看古天乐的电影 ,1110494984,夜间飞行1990,5.0,1
332,上海,2,剧情很好看。,1110498181,余西西啊,5.0,3
333,沈阳,,电影挺好看的,1110499187,dRr716967861,5.0,1
334,广州,,一般般，还可以吧,1110497268,miraclefeng,3.0,3
335,兰州,2,古叔叔真的永远都是我的男神，粉丝滤镜，怎么样都好看,1110494783,Lisa沐子,5.0,1
336,福州,,好看…………,1110495290,annielee0616,4.0,2
337,郑州,,很好，自己喜欢的的电影。,1110491766,胡小喷ii,5.0,2
338,东莞,,完美，很好看,1110493351,小公主的杰森,5.0,2
339,厦门,,这个系列目前最好的一部，一直为片中的那句神预言所折服。,1110488531,雷霆救兵2016,3.5,4
340,湛江,1,无尿点 不拖沓,1110482179,一天吃八顿c,5.0,3
341,天津,1,哈哈哈那就啊啊,1110477284,Future4743,3.5,3
342,台州,1,不错完美。。。,1110473223,dTI13616690663,5.0,3
343,西双版纳,,不错，视觉效果很好，但是感觉没有太大的变化,1110447740,xwP436499621,4.5,2
344,那曲,,很好看的阿咋,1110468530,YPb976561582,5.0,1
345,重庆,,电饭锅干活干活嚯哈哈哈哈哈,1110469002,zsq149293394,4.5,2
346,陆丰,,超级好看哈哈哈哈,1110465375,Certainsuper,5.0,3
347,同安,,挺好的，香港电影很有故事情节！,1110462780,Mc尒媙,5.0,1
348,晋城,1,好看看看看有没有,1110454201,qSE570293859,4.0,2
349,昆明,,林峰的反派演的太到位。,1110461605,南温未暖,4.5,2
350,通化,,还不错，挺好！,1110455997,ATZ262732888,4.5,2
351,海宁,,港剧都比较喜欢看,1110440243,kyafei,4.5,2
352,佛山,1,还行吧...,1110453576,嚟稳野食,3.0,1
353,昆明,,好看，很好朋友一起去看，最好的我们还是我们。,1110451954,果悦370,4.5,2
354,北京,,感觉还不错 比较喜欢这种,1110427591,XDAIAN,5.0,2
355,上海,,很好看，希望出第二部,1110422754,BUc467197387,4.5,3
356,唐山,,有古仔必须支持,1110445437,HbA774350247,4.0,3
357,上海,,感官不错。赞,1110444015,JCq875644480,4.5,3
358,深圳,,还可以不错电影,1110443317,ezr926177600,5.0,1
359,杭州,,比较好比较好,1110437790,梁国统先生,4.0,2
360,长春,,看完好久了 ,1110436847,公主1e,3.5,2
361,三河,1,挺好看，影院环境好,1110439232,为爱拼搏一生165,5.0,2
362,武汉,,哦琴女信息哦这弄,1110432549,二卷MSN,4.5,3
363,眉山,1,🎃🎌🎐🎐💗💖💗💛,1110429808,afgjh,4.5,2
364,茂名,,哈哈哈哈好吧,1110429216,MaoMao1478,5.0,2
365,南京,,啊好看死了。,1110423773,gfz151529277,4.5,2
366,扬州,,很好看，非常不错,1110391892,phx595939072,5.0,2
367,广州,,挺好看的咯哈,1110403152,蒙蒙夏雨殇,5.0,2
368,东莞,,男朋友很喜欢这部电影,1110413149,勿忘心安Yxxc,4.5,3
369,淄博,2,"好
看
好
",1110384956,王浪浪啊浪,5.0,1
370,汕头,,酷毙了。非常好看,1110405678,Fci196448749,4.5,2
371,长沙,1,古仔    ,1110404949,RasorZ,3.0,2
372,合肥,,好极了，值得一看,1110406467,盛和8255,4.5,1
373,惠州,,想刷第二遍。,1110390272,吃货肥猪猪,4.0,2
374,广州,1,挺不错的。。,1110376279,NnW446501979,4.5,2
375,深圳,,节奏贼稳，好看,1110400713,LXp947057733,4.5,2
