,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
123,昆山,,感受匪浅，刻苦铭心,1111195103,paq776066932,5.0,3
124,芜湖,,打出大国气势,1111195095,mhr967017074,4.5,2
125,南通,,这部电影满满的正能量,1111193604,wangliang2015js,4.5,2
126,连云港,,非常好看能激发爱国情怀,1111196086,SLN184523831,5.0,3
127,广州,2,挺好看的 推荐,1111168824,Yuki,5.0,2
128,常州,1,运会和h也一样,1111192275,唔啦啦啦丶,4.5,2
129,郑州,,enmmmm,1111194065,boliviaz,3.0,2
130,盘锦,1,不错，看着满满的激动,1111190894,myjlk1314,5.0,1
131,衡阳,,挺好的，比较震撼。给孩子看不错,1111193400,HIq388148308,5.0,2
132,赣榆,,应该是被删减的太多了，后半部分有点莫名其妙。,1111193291,迷惑的方向,3.0,2
133,哈尔滨,1,中国牛逼🇨🇳,1111169666,快乐的小木鱼,5.0,2
134,河源,2,我觉得好好看,1111185416,siglefairy,5.0,1
135,烟台,2,好看的！！！！,1111183572,于樱桃子,5.0,2
136,广州,1,好看的电影真的是太好看,1111185375,王泓_,5.0,2
137,葫芦岛,2,看的激情澎湃…比较喜欢这一类电影…,1111190043,陌陌1210,5.0,2
138,重庆,1,挺不錯，女排精神,1111156345,微笑89086,5.0,2
139,邯郸,2,感觉好可以吧,1111184451,有蛇精病的小女孩,3.5,3
140,恩施,,女排精神，一直传承,1111186036,TracyMcGrady15,5.0,2
141,郴州,1,挺感动的，有共情的感觉,1111161809,凡是,4.5,3
142,武汉,,值得观看！！,1111180838,鱼珉,5.0,2
143,淄博,2,看哭了 很感动,1111182226,花椒H,5.0,1
144,许昌,1,很好，电影不错,1111180675,积极乐观11,4.5,2
145,濮阳,,好看，激动人心,1111177714,不妖了！,5.0,2
146,南京,1,"好看的电影
",1111177408,温热之感,4.5,2
147,重庆,,可以的可以的,1111179149,世元老弟,5.0,2
148,宜昌,,还行，一般般,1111070899,贩卖仙气.514,3.5,2
149,威海,,佩服郞平！内心的强大才是真的强大！,1111173989,WcW497732566,5.0,3
150,临沧,2,很好哭咯开孔,1111179020,JCP684680450,5.0,3
151,青岛,2,一般般吧，实在没得看了就凑合看看，不是太恶心。,1111174978,蝎子战队,2.5,3
152,西安,1,很感人 女排精神值得传承,1111177146,一个字521,4.5,1
153,灯塔,,很好的的都很好的,1111156044,妖孽哪里跑1,5.0,2
154,新余,,That’s a wonderful movie,1111173907,Air大南瓜,5.0,2
155,广州,,"挺好看的。
",1111070886,gKq794014576,5.0,2
156,洛阳,,"女排精神总是让人很感动。
巩俐饰演的郎平为啥看着那么像我麻麻🤣🤣🤣",1111149983,醉卧云巅,4.5,3
157,南京,1,非常好看，顶一个,1111176382,石头城520,5.0,2
158,北京,,好看，很感人,1111152857,svY472526985,5.0,3
159,北京,,非常好看，中国人的骄傲。,1111174379,thecow10000,5.0,1
160,太原,1,好看吗？好看,1111172494,那年锦时x,5.0,2
161,成都,,好马拉卡纳啊,1111172483,CAh349536817,5.0,2
162,昆明,1,老婆说朱婷是她姐,1111175267,钰帝有话说,5.0,3
163,贵阳,,感觉郎平的气场没有拍出来。,1111125878,lxfw2000,4.5,2
164,石家庄,2,女排精神，让人感动，非常好的电影，喜欢，巩女王演的真好。,1111175024,abghdg,3.5,2
165,吉安,,👍👍👍,1111174001,木易海波,4.5,2
166,郑州,,很好看哦我很喜欢,1111165863,罗君陶,5.0,3
167,钦州,,还原度挺高的,1111125808,小敏酱abc,4.0,2
168,上海,1,振奋人心，  好看,1111166797,cc小五cc,5.0,3
169,常州,,很好看啦啦啦,1111149565,悦大阳啊,5.0,3
170,惠州,,酷帅。老师细心好看。,1111167438,Coku_,5.0,2
171,杭州,1,很不错，推荐观看,1111152408,海洋之渊228,4.5,3
172,玉树,,挺好的挺好的,1111163888,Hgt660760642,4.5,2
173,昆明,,文艺片+纪录片，但就不是爽片,1111163546,lazzyeater,4.5,2
174,德惠市,,比较励志，郎导的女儿演的不错。,1111151195,念佛念心阿弥陀佛,4.0,3
175,上海,,贼可以 炒鸡牛,1111159890,小阿杰吖king,5.0,2
176,昆明,1,我是一个创业者，观影时好几次流下了感同身受的泪，要想人前显贵，就得背后受罪啊,1111159830,烨境,5.0,1
177,瑞安,,"很有意义啦
",1111163069,Haaa398,4.5,2
178,咸阳,1,挺好的~~~,1111142592,细雨微醺花入烟,5.0,1
179,重庆,,好看，好看。,1111160506,Qog645814376,5.0,2
180,西安,,不错，挺好看,1111160263,Baronsmac,5.0,2
181,无锡,,特别好看的呀,1111162021,Ets367011299,3.5,2
182,吕梁,,振奋人心，永远的女排精神！,1111158392,owq129011625,4.5,2
183,北京,,乌鲁木齐最后一场电影，很好看,1111133901,笨笨小蔡蔡,5.0,2
184,宾阳,,还行吧…………,1111131963,鸡大腿i,5.0,2
185,郑州,,还是蛮不错的，故事稳扎稳打，有几个小高潮,1111155882,QDM91870060,4.5,3
186,深圳,,演技到位剧情有看点,1111131947,小蘑菇MVP,5.0,2
187,唐山,,很好很好看👀,1111155767,娆小燊,4.5,1
188,阜阳,,很不错，很感动人(ಥ_ಥ),1111155736,fywyf,4.5,2
189,贵阳,,感觉还行吧。,1111158136,扶风月影,3.5,3
190,上海,2,工具发给发昏规划局,1111155542,SyU336546368,5.0,3
191,北京,1,很励志！很感动！,1111155480,人文情怀,4.0,2
192,太原,,好不错。。。,1111154608,MBe527403348,4.5,2
193,东莞,2,好很好非常好,1111131795,jjo654768312,5.0,1
194,百色,,很有女排精神,1111155457,雪碧无极限,4.0,1
195,杭州,2,好看啊，值得表扬,1111148825,格空落影,4.0,1
196,深圳,,巩俐演的太出色了！黄渤让人出戏！,1111155297,胡燕305,4.0,2
197,长沙,2,是很好看的呀,1111148536,努力hly,5.0,2
198,运城,1,感动哭了，我小时候喜欢看，,1111148474,এ᭄ꦿ长街少年এ᭄ꦿ,5.0,1
199,烟台,,没有想象的好，感觉精华都在预告里了,1111150510,xUJ253556424,4.5,2
200,新乡,,好看的。。。,1111142044,林二月,5.0,3
201,郑州,,中国女排   我爱二传,1111147707,你失眠了嗎WY,4.5,3
202,中牟,,嗯好好不错哦,1111121927,rsQ823186973,4.0,2
203,广州,,特别好看非常热血,1111147415,zfK493678093,5.0,2
204,温州,,超级好看推荐,1111147398,GiulianaYe,5.0,2
205,漯河,,特别好看，看完我更爱国了，很励志，适合和孩子一起看，女排精神其实就是中国精神，女排的成败和振兴其实就是中国的成败振兴，女排象征着一个时代也是中国人中的一个代表，女排会越来越好，中国人会越来越好，中国也会越来越好,1111143903,途爱眠,4.5,4
206,上海,,好看，巩俐演技好,1111147387,du少爷AI,5.0,3
207,呼和浩特,,看着五星红旗升起来，控制不住的激动,1111143877,btwcf1975,5.0,2
208,攀枝花,,满腔热血，振奋人心,1111146474,刘BAOZI,4.0,2
209,哈尔滨,,好看，确实好看,1111133298,忘川野鹤归,5.0,2
210,北京,1,精神可嘉，比我想象中好。,1111121820,白先生949,4.0,1
211,深圳,1,一般般，没想象中的好看,1111146280,VyM182508161,3.5,2
212,绵阳,,我也是学排球的  看着前辈们的努力  感触很深,1111134221,小刘吃不饱嗷,5.0,3
213,漯河,,非常好！感人,1111146078,wuli艺兴呐,5.0,2
214,徐州,2,"还不错，不
",1111141827,liying881227,4.5,2
215,石家庄,2,还可以，比较热血,1111134145,爱着园园的婷儿,4.5,1
216,武汉,,为了祖国的荣誉拼搏奋进！看了电影好激动！祝愿祖国越来越繁荣昌盛！,1111145012,WLRdd528,4.5,3
217,濮阳,,好看！特别励志！,1111143308,闪耀的刘露_,5.0,3
218,成都,2,其实很平淡，但看哭了好几次,1111143296,团团团捏,4.0,2
219,贺兰县,,嗯……感受到了热血,1111144213,Dylonyue,5.0,2
220,聊城,,很好看！！！！！,1111140760,TTO517859170,4.5,3
221,东莞,,还不错，可以尝试,1111143053,moyutingmona,4.0,2
222,南昌,,我觉得值得一看,1111140709,QnB701230152,5.0,2
223,重庆,1,还不错推荐一下,1111138862,GVs333861747,4.5,1
224,绵阳,,很满意，特别棒,1111139504,ewh996396692,5.0,2
225,上海,1,。为什么要写影评，写影评不会剧透吗？,1111141116,Microxi钿,4.5,3
226,白城,2,很好看 很励志,1111141063,张祐维丶,5.0,3
227,乌海,2,没怎么看，所以给个好评吧,1111140249,杨小呆1214,5.0,2
228,上海,,特别特别的好看,1111135880,happy小囡囡,5.0,2
229,金华,,很好看，国内少有佳作。有关排球，更有关个人成长，让我这个80后开始有点理解90后。,1111135852,ttF484337418,5.0,1
230,常熟,,挺好的。。。,1111136441,f＿初见。,5.0,2
231,太原,,精彩精彩。 热血,1111136381,YH是大哥,5.0,2
232,威海,,很值得观看，看得热血沸腾，中国女排的精神很激励每一个中华儿女,1111138196,xxm19930628,4.5,3
233,西安,,不错😊，强烈推荐,1111112703,LD龙弟,4.5,2
234,盐城,,真的真的好看,1111130936,BdV876048336,4.5,2
235,包头,,很真实，值得一看,1111135496,tWb527610008,5.0,2
236,济南,,体育精神值得我们每个人学习。,1111136152,tylxr1314,5.0,3
237,深圳,,还不错，全场就我一个人！这次是赚了，一个人包场。哈哈😄,1111129769,星蓝魂星,5.0,2
