,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
83,上海,,我就喜欢悬疑剧～,1111184318,东方神鱼cri,4.5,2
84,临海,1,很好，很不错,1111137008,临海咸蛋超人,5.0,3
85,长清区,,"可以
值得去看",1111182619,小魏童鞋吖,3.5,2
86,深圳,2,超级好看超级无敌好看,1111183096,lioujy,4.5,4
87,阳江,,一个人包场看完了，结局很震惊。,1111182102,默苒与,4.5,2
88,西宁,2,很扎心，很扎心,1111171059,爱，不解释131,2.5,2
89,石家庄,,挺好看的，可以在春天玩,1111177455,徐跃华565,5.0,2
90,濮阳,1,好看，剧情不拖沓,1111151990,sunnyery,4.5,3
91,宿迁,,很不错的电影,1111181188,樱桃树下寄相思,5.0,2
92,郑州,,"
                                 ",1111181140,SAZ152400572,4.5,2
93,天津,2,很好看，感动了,1111070904,柠萌桃子酱,5.0,2
94,新余,,That’s too awesome,1111168005,Air大南瓜,5.0,2
95,昆明,,挺不错的…………,1111173866,wPM526564471,4.0,2
96,滕州,1,和老婆吃得很开心 希望这样的活动多点,1111176390,dqD787019635,4.5,2
97,肥东县,,棒，，真棒！,1111173656,cheng19971012，,4.5,3
98,南阳,2,好看，演员都演的很好，故事也精彩,1111175635,小龙女zx,4.5,2
99,贵阳,,情节跌宕起伏很满意,1111175371,ncW988590007,5.0,2
100,烟台,,翻拍的有东西,1111172223,CaptainSun22,5.0,2
101,池州,,我和她的第一部电影，可是现在她离开我了，对不起，没能和你走到最后，被爱的人不用抱歉。,1111166681,tfY758402080,5.0,3
102,鹤山,,很好看、OK,1111152461,张冼苼,5.0,2
103,南京,,一般般吧 无聊随便看看,1111164564,LV花错,3.5,2
104,郑州,,挺好看的。。,1111163741,otR745719430,5.0,2
105,辽阳,2,好看继续支持,1111166245,雪儿94763,5.0,2
106,鹤壁,,好看 演技超级棒,1111163538,郭培奥i,5.0,2
107,运城,,我刚刚看完印度版，中国版就来了。。。感觉内容上有很多相似的地方，有些新编剧情感觉更符合人心，但却有点不符合现实。确实没有我第一遍看的时候震撼，但还是不错吧,1111159947,残殇泪阳,3.5,2
108,西安,,还行吧还行吧,1111163335,以后要少吃外卖,4.5,3
109,洛阳,,剧情反转很不错,1111142734,心目中的完美cR,5.0,2
110,廊坊,,等了好久终于有了,1111160784,高艺宁777,5.0,2
111,沈阳,1,一般斑斑驳驳,1111157936,酷.365,3.5,3
112,保定,2,感情真的很到位，,1111134954,特别关心*,5.0,2
113,深圳,,还不错！！！,1111070591,YoH305570865,5.0,2
114,广州,,还可以还可以,1111142444,lCC215087405,4.5,4
115,西安,,不错，虽然是翻拍的，但是还不错，为啥不给九分，因为结局非得是圆满的，人生本来就是不完美的,1111134849,桔子___,4.0,3
116,三河,,比较精彩 推荐,1111133809,徐琳珊思密达,4.0,3
117,海口,1,值得一看。个别推荐。,1111157266,m442597059,4.5,2
118,太原,1,电影十分精彩,1111155650,小玄先生丶,5.0,2
119,大连,2,这个电影看的有些揪心，但是每个环节都很精彩,1111133767,罗大漂亮1991,5.0,2
120,无锡,,男主是真的很厉害,1111155605,ugM741853933,5.0,2
121,温州,,好好好好样的,1111155518,Gyv451434646,4.5,2
122,北京,,非常好看的电影,1111153680,苗小桑,5.0,1
123,长沙,,值得一看  ,1111154643,二叔255,4.5,2
124,芜湖,2,很不错的电影,1111142243,米修米修1989,5.0,2
125,任丘,,好看，值得朋友去看,1111153527,雪儿秀78,4.0,2
126,呼和浩特,,好看的好看的,1111133655,YRV331304006,5.0,2
127,招远,,情节烧脑，欢欢紧扣赞！,1111154339,埖埖小姐,4.0,1
128,成都,2,"每一段真挚关系的发展与毁灭  都是由不得任何控制的  一个人的出现和离去  不会因为你在哪个路口说没说哪句话就能改变  你权衡把控的  只会是节奏  不会是结局  命运就是  无论怎么重来  依然要义无反顾的相爱和分开  但我感谢这安排相遇就是用来错过的
生活总要和过去告别
不一定有人一直爱你  但却一直有人爱你
前程似锦这四个字只是没有说出口的后会无期
我的爱是想要触碰却又收回  最后坦然落空的手
",1111154193,KEu131052526,4.5,2
129,成都,2,！！！！绝了，巨好看,1111148373,韩玟清,5.0,2
130,北京,,影片细节很到位,1111150338,DEj270978784,5.0,2
131,衡水,,非常好看的电影，相当给力！,1111148225,冰瑚891024,4.5,2
132,苏州,2,看了两遍，情节紧凑不拖拉，演技都在线，好评,1111146871,雨寂925699,4.5,2
133,西安,,很不错十分悬疑,1111148158,你好一兀,4.5,2
134,上海,1,挺不错的  ,1111146583,难敌宿命,4.5,3
135,郑州,,情节很好。演员也很到位,1111146446,yc990716,5.0,2
136,天津,,翻拍的很成功 肖央的优秀,1111144706,小宇想吞天,4.5,2
137,海口,,还不错的电影,1111147146,xMX544949372,5.0,2
138,仙桃,1,情节比较好。,1111144638,小乐哥,3.5,2
139,潍坊,,还可吧差不多,1111144597,王msw,3.5,2
140,湘潭,,（>△<）☆*☆*☆*飞龙在天,1111145218,LUE849772649,5.0,1
141,重庆,,肖央演的好.,1111141908,Yuuucen,4.5,2
142,深圳,1,1。我也没法呀，嗯😊,1111144314,no7curly,5.0,2
143,苏州,1,肖央演技666,1111070332,Love哈哈哈,5.0,3
144,贵阳,2,好看，全程无尿点,1111070313,Gapsong157,5.0,1
145,长春,,"⓪ᵕ̈ᴹᴼᴿᴺᴵᴺᴳᵕ̈
我和太阳比谁起得更早
我赢了，因为今天没太阳",1111144102,张丢丢0811,4.5,3
146,乌鲁木齐,1,挺好看的呀！,1111143170,兔爷....,5.0,2
147,成都,1,挺不错的 国产片屋里面相当可以的了,1111144018,CXC27684827,3.5,4
148,聊城,,特别非常好看,1111139728,TTO517859170,4.5,3
149,成都,,好看的好看的,1111093911,yFV340036589,5.0,3
150,郑州,,还不错，特别好看，我都看哭了,1111093867,妍妍宝贝130419,4.5,3
151,广州,,好 很好看 ,1111140306,Yvonne2CG,4.5,2
152,武汉,,还不错，相对于翻拍的韩版各有各的感觉,1111121266,下唐百里,4.5,3
153,重庆,2,好看，非常好看,1111114792,幕后的阳光,5.0,2
154,烟台,2,还不错哦……,1111136342,dFN301892624,4.5,2
155,胶州,,很好看的电影,1111135664,KVB162682914,5.0,2
156,青岛,1,就很棒，演员演技全在线！,1111129850,三月丶烟花未至,3.5,4
157,上海,,挺好的翻拍，剧情生动曲折，引人入胜！,1111135467,纳翟姆,4.5,3
158,郑州,1,揭露人心的阴暗面,1111135459,七月梨花,4.0,4
159,郑州,,好看可口可乐了了可口可乐了了,1111121100,aw6668j,5.0,2
160,宝鸡,,服装设计师的梦想,1111135183,恬哦吧啦,4.5,2
161,天津,,比较好。。。,1111128861,JID280463626,4.0,2
162,上海,,情结有点乱…,1111130494,超级可爱的小白菜,3.5,2
163,济宁,,不错剧情很好看,1111132517,颜。915,5.0,3
164,周口,,好看，真好看,1111129413,明月960626,5.0,2
165,郑州,,肖央将来是能得影帝的，两位老师谭和陈表演的很棒,1111130377,旅行者一号v1,4.0,2
166,丹阳,,还行，针对现在社会的现象，这么多的父母为了爱，为了所谓的尊严和面子，毁掉的不仅仅是孩子的正义和是非，更多更严重的，可能是生命,1106666650,zhang007166,4.5,2
167,海口,,很好 推荐看,1111132387,BqK858897351,4.0,2
168,吴江,2,感觉不错👍🏻👍🏻👍🏻,1111112469,一个小半圈,4.0,2
169,旬阳县,,推荐－－－－,1111132283,中等速度。。,4.0,2
170,松滋,,好看！喜欢！,1111129217,Lchen518,5.0,2
171,武汉,,"好
极了好看",1111132246,Yun858534852,4.5,1
172,淄博,,和帅哥看的电影,1111129081,樱井圆圆rei,4.5,2
173,新郑,,中间还断片几分钟 差评,1111112421,吴亚杰呀,0.5,2
174,苏州,1,太好看了救命,1111114393,L鱼丸,5.0,2
175,合肥,,电影很好看。,1111127609,nMz374744339,5.0,2
176,郑州,,心灵海豚湾666紫薯布丁,1111111412,无敌奶油嘤嘤怪,5.0,2
177,长沙,2,一级棒棒棒～,1111128316,c00083,5.0,2
178,深圳,,感觉还不错呀，挺好看的,1111128304,xixi26888,4.5,3
179,陵水,2,很棒棒哒哦。,1111124883,蕊蕊蕊蕊577,5.0,1
180,武汉,,拍的相当不错，肖央演技爆棚,1111123870,Meow喵yo,4.5,2
181,西安,,情节很棒，演技很好,1111111316,雪球的外卖i,4.5,2
182,昆明,,好看，现在都记忆犹新。,1111126690,duh110560298,5.0,3
183,连云港,1,好可以还可以,1111123705,lygzhuangjie,4.0,2
184,北京,,紧张刺激好看,1111093460,Hxx438913929,5.0,5
185,景德镇,,有点像蒙太奇？？但是非常不错,1111124536,Suncy.18,4.5,2
186,即墨,,"可能是在朋友那里把剧情全部内容听了一遍的关系吧。在观看当中没觉得好看 😂 
",1111126106,Wnv730552627,5.0,4
187,铜川,2,太好看了，太刺激了,1111093315,李梦斌你今天喝水了吗,5.0,3
188,鞍山,,好看，翻拍很成功,1111124051,vUl620205818,5.0,2
189,江山,,蛮紧张的，后来知道其实那个男的没死有点心疼,1111120415,如卜酱果,5.0,2
190,银川,2,故事很好，反转，细节出乎意料,1111092964,王小初,5.0,3
191,聊城,2,这部影片故事讲的极好。案情迷离引人遐想，情节一层层展开，最后真相揭晓，让人不禁感叹虽为小人物的父亲却拥有智慧和伟大～,1102626266,dudu,4.0,3
192,铜陵,,陈冲老师的演技绝了,1111118271,我是火锅店老板,4.5,2
193,西安,,还可以吧，朋友看的我没看,1111097682,xinaiduoduo,4.0,1
194,郑州,,很好看，建议推荐,1111102234,Rpy851131739,5.0,2
195,西安,2,很好很好很好看，我喜欢的类型,1111113987,RrrYcc.,5.0,2
196,商丘,,不错不错嗯嗯,1111110766,DbY215175344,5.0,2
197,齐齐哈尔,,好多意想不到的剧情，看的人心总是揪着！,1111110466,vLJ373489266,5.0,2
198,浏阳,,好看！推荐下！,1111108378,CeF875664681,4.5,1
199,郑州,,非常好，无可挑剔,1111103996,阿G不,5.0,2
200,大连,1,整体演技都不错，内容可圈可点，很不错,1111091161,哦娜na,4.5,2
201,武汉,,感觉很好看👍,1111101683,紫陌yeh,5.0,2
202,大同,,超级好看👷,1111078968,泽哥的小团团,5.0,2
203,九江,2,他爱女儿，替女儿蹲监狱。他没有完成完美犯罪，他被抓的，但是他完美的让全泰国的人误认为他是被迫的,1111092036,.囍囍.,5.0,2
204,长春,,很好看的一部电影,1111084324,QZH503593613,4.5,2
205,杭州,1,不错，挺好看,1111072486,宝贝天悦520,4.0,2
206,长沙,1,如果我是一个父亲，我一样会让伤害我子女，家人受到惩罚,1111088669,吾die,4.0,2
207,唐山,2,法国好爸爸v刚刚过分,1111089521,Fay2580,5.0,1
208,珠海,2,个人觉得非常好看的一部电影，推荐！,1111064854,nOK637792992,4.5,3
209,南阳,,还可以，可以看,1111087569,rau792900165,3.5,2
210,洛阳,,很满意。。。,1111085820,zpp吖,5.0,2
211,中山,,特好看很喜欢,1111078107,恩美思美甲美容,4.5,2
212,赤峰,1,不错很好看的一部,1111085734,Cro－Codile,5.0,1
213,秦皇岛,,好看，有点烧脑,1111081787,hbdfkll,5.0,3
214,常州,,非常好，完美,1111057902,rMD790038285,5.0,1
215,深圳,,肖央挺棒的 赞,1111081433,wzr372824,4.5,2
216,金湖,,好好好好看！,1111081303,微笑花99,5.0,1
217,鸡西,,哈哈(ಡωಡ)hiahiahia,1111082299,Tbw985745201,5.0,1
218,乐山,,非常棒棒哒棒,1111081050,罗华东7777,4.5,2
219,西安,1,好着里！！！,1111077886,fysdty,4.0,2
220,广州,1,很好看的电影,1111073975,胸罩里面有神器,5.0,3
221,珠海,,太牛了 刺激,1111057518,VERAVERA.W,4.5,3
222,天津,2,特别好看啊！,1111075304,梦Trist,5.0,2
223,成都,,挺好看的 剧情不错 ,1111057372,老板发个红包,4.5,2
224,合肥,,还可以吧。。,1111075141,开心一点撒,4.5,3
225,合肥,2,感觉还可以吧 ,1111071461,那棵藤310,4.5,3
226,上海,,肖央是真的有才，能唱能演能导，这部电影让我对他刮目相看，实力派,1111069908,wysuper007,4.5,3
227,开封,,"好看，值得二刷
",1111065982,BfP403166299,4.5,2
228,宿迁,,不错哦，结局很好,1111069380,xinyi121816,4.5,2
229,杭州,,好看，挺刺激的,1111067394,tbj550622475,5.0,2
230,天津,,剧情还是不错的,1111067370,pqY807804054,4.0,2
231,青岛,2,演技都挺不错,1111053233,T樱小桃,4.5,2
232,北京,1,肖央值得一个影帝。,1111067114,Utopia…,4.5,3
233,江油,,剧情完美6666,1111029479,NbY434861891,5.0,2
234,北京,2,哈哈哈，忘了故事情节了,1111063726,Jessica0yang,5.0,2
235,平凉,,父爱真的伟大,1111061711,gxt779829724,5.0,3
236,常州,,非常好看！！！,1111066042,gDQ515925904,4.5,4
237,南昌,,还可以。。。。,1111058962,zlf198598,4.0,2
238,昭通,,还不错，剧情可以,1111059583,二毛0605,3.5,2
239,嘉兴,1,还行，比较有悬念的,1111039730,晖·C,4.5,2
240,上海,2,电影很好看。,1111060568,Altmanxjm,5.0,2
241,黄冈,,其实非常不错的一部电影，值得看,1111035907,saint安哥,4.5,2
242,承德,,早就看了，刚来评论。,1111063013,吕振京,5.0,3
243,昆明,,LT    👑👑,1111055581,GaD425370806,5.0,2
244,睢宁,1,很好看！！！,1111049968,Zow843738584,5.0,1
245,普宁,,很好看这部剧,1111024936,pLl380098688,5.0,2
246,三门峡,,好看 非常好看,1111052138,小蓓B,5.0,4
247,绵阳,2,好好看看这个电影,1111052081,甜甜吃天下,4.5,3
248,大连,1,剧情跌宕起伏，这两年中国的好片子真的不少啊,1111039180,風中竹韵,4.5,2
249,北京,1,非常好看的电影,1111049409,白6156,5.0,4
250,杭州,,还挺好看的觉得,1110999845,Ashely.b,5.0,1
251,伊宁,,太棒了这个电影,1111044691,小王同学鸭！,5.0,3
252,昆明,2,还行吧...,1111044621,PDd868950436,3.5,2
253,平阳,,这是我2019年看的最好看，最刺激，最感动，最最最…太喜欢了，虽然是印度改编，但是真的希望我们多出好电影！真的很精彩！,1111040946,uVZ475243651,5.0,2
254,合肥,2,节奏紧凑合理,1111042642,浅末幽然,4.0,2
255,鄂尔多斯,,太好看了吧！,1111024474,NQn757766517,5.0,2
256,广州,,肖央不愧是导演系的 演技没话说 ,1111040602,Gxa837436035,4.5,2
257,沈阳,1,挺不错的，剧情紧凑,1111041451,BrClina,4.5,2
258,滕州,,全程很紧绷 ，观看下了有点疲惫，但是很刺激，剧情很严谨,1110999643,乆九哇,4.5,3
259,银川,,电影可以的！,1111036860,curtainend,5.0,2
260,天水,,好看极了，推荐！,1111015752,宋生芳,4.5,2
261,平昌县,,拍的不错 很有感觉 演员演技都很到位,1111033976,Ovn631056571,5.0,2
262,上海,,剧情反转太多，蛮好的,1111019482,安.7544,5.0,2
263,东莞,,好看的 建议观看,1111033731,x041204.,5.0,2
264,沧州,1,一般般，不算特别好看,1111036466,Lonely～gg,4.0,3
265,六安,,可！       ,1111036456,y春风吹又生,5.0,2
266,西安,,好看强烈推荐,1111019369,bulabula869,5.0,2
267,珠海,,虽然还不错，但是山寨就是山寨,1111019309,jamesjsh,3.0,2
268,郑州,,内容很精彩！男主通过自己看的书电影啥的，在一次误杀中演绎了一场时间线的迷惑,1111032458,谬谬23,4.5,2
269,邳州,,还行，环境不错,1111032435,遇见你很开心l,4.0,2
270,贵阳,,这部电影真的是超好！！整部电影我都超级满意，看这部电影有心惊胆战，里面也讲了很感人的亲情，反正就是值得一看！,1111030621,草莓益菌多加冰,5.0,2
271,天津,,很好看的电影,1111031501,ahJ546461378,4.0,2
272,郑州,,不错 很好看,1111027880,eee、,5.0,2
273,中山,,中国电影越来越好看,1111030091,爱D力量,0.0,2
274,锦州,2,非常好看！！,1111028353,L.2931,5.0,2
275,西宁,,还可以、挺好看的、不错,1111000842,崔晓萌萌,4.5,2
276,承德,,情节很好，，,1111000777,故人梦梦故人,4.5,3
277,曲靖,,故事情节有张力，把人性在一场意外中完美展现，没有过度的拔高，但有人性的光辉，结合演员高超的表演技巧，太棒了，看完余味无穷！特别赞一下演员妆容与身份的一致，没有大浓妆，没有A4腰，没有耍酷扮靓，只剩下对剧情的诠释！这才是优秀电影！,1111023132,ZeS795421562,5.0,3
278,无锡,1,非常好看哦。,1111023220,宝宝是吗,4.5,2
279,呼和浩特,,特别好的，谢谢,1111006421,琪琪公主3936,5.0,3
280,无锡,,🙃🙃🙃🙃,1111021688,家有童童小仙女,3.5,2
281,盐城,,可以。。。。,1111018640,一生陪伴LEE,5.0,3
282,锦州,,挺好的，值得看,1110994711,楼外小晴6401,4.0,2
283,昆明,2,还不错的，很感动,1111020334,熊吃吃吃。,4.5,3
284,南京,,"还不错，值得一看
",1111020293,XKD778628302,4.0,2
285,南京,,故事情节紧凑，跌宕起伏，引人深思，不仅是电影本身，还有其背后反映出的一些社会人性问题,1110995591,YYZ952585381,4.0,2
286,苏州,2,挺好的，建议观看,1111012681,YZQ1118,5.0,2
287,灯塔,,很好。。。。,1111011683,是阿美哇,4.5,2
288,中牟,,好看又有意义,1111013596,uYG842108189,5.0,2
289,桂林,,不错不错 很好看,1111010824,J仙女甜,5.0,3
290,长春,,片子拍的比较写实，两大影帝演技在线，值得推荐！,1110994378,小驴撒欢0419,4.5,2
291,沈阳,,前期剧情🉑，后边大家都懂得,1111000165,墨色的墨鱼,4.0,2
292,石家庄,2,"悬疑片
 还不错哈哈哈哈哈哈",1111009462,小新新思密达l,3.5,1
293,青岛,,蛮不错的 推荐,1111011078,佳990331,5.0,3
294,海口,,好看，肖央让我眼前一亮，这个电影好看，剧情赢了。,1111010316,欢伯Alcoholic,5.0,2
295,广州,,好看！好看！,1111005614,GGF105205254,5.0,3
296,北京,,还可以的 可以看看,1110986610,NxM526530008,4.5,3
297,海口,,非常好看，值得一看,1110968622,JEm694191399,5.0,2
298,海口,2,好看，有点刺激,1110997675,嘉怡,5.0,1
299,乌鲁木齐,2,好级了hao,1110993658,dtq203437683,5.0,3
300,东莞,1,可以挺不错的,1110977604,ORrighted,4.0,2
301,大连,,不错不错可以,1110977595,琳琳i..,4.5,2
302,普宁,,蛮刺激蛮好看的,1110997310,lliwp,5.0,2
303,成都,,还是挺不错的,1110986040,Dwc811457437,4.5,1
304,廊坊,1,剧情紧凑，不拖沓。,1110998104,张曼城,5.0,2
305,秦皇岛,,非常好看 喜欢,1110977396,d小榛子。,5.0,3
306,宜春,1,和姐姐们一起看,1110977338,轨迹,4.5,2
307,北京,,剧情刺激，表达清楚而且悬念非常合理，从开始我就没猜中过结局,1110987663,geG912826323,5.0,1
308,昆山,2,电影很刺激，也很激动人心,1110987582,pFe843516996,4.0,2
309,成都,,👌👌👌👌,1110987413,NOparkinging,4.5,1
310,武汉,1,蛮好看的 我喜欢,1110988152,Y,4.5,2
311,肇庆,1,太好看了8⃣️,1110987019,快递吴彦祖,4.5,3
312,高碑店,,很满意。。。,1110981648,EeO711482555,5.0,2
313,琼海,,可以说是很不错的电影了。,1110985086,nDB758333459,5.0,1
314,济南,1,挺好看帮都让人,1110957780,晋乘,5.0,3
315,简阳,,好看 剧情精彩 演技好 ,1110974992,小筱昱子,4.5,2
316,无锡,2,好久以前看的忘了,1110958596,朱剑爱陈玲,5.0,1
317,郑州,,"好看，不错
",1110976285,迷森鹿Max,4.5,2
318,惠阳,2,还不错的电影,1110974278,vickyHP,5.0,2
319,绵阳,,"很好很棒
姐姐",1110973483,PDA626166930,5.0,2
320,扬州,,剧情还是很好看的，演技在线,1110974161,kzl323147070,4.5,2
321,西安,,蛮好的蛮好的,1110971764,Fyliccc,5.0,2
322,东阳,,很不错的，非常好,1110973058,HgP803680035,5.0,3
323,天津,,烧脑特辑，特别好看，棒,1110973027,axY775729294,5.0,2
324,富阳,,可以可以好看的,1110970375,Yjv258584707,4.0,2
325,抚州,,很不错的电影，看完扣人心弦，只是结局不完美,1110963334,许者之心,4.5,2
326,鸡西,2,很好看！特别感动，受欺负的女孩儿就应该反击,1110963207,zhanglingilove,4.5,1
327,沈阳,,hen hao,1110961375,莯木7,5.0,3
328,金堂,,好看     ,1110961070,X影踪创意设计,3.5,2
329,广安,1,"很好看的呀
",1110959109,杏子味的,4.5,2
330,呼和浩特,,超级好看，喜欢,1110954389,ZCn741792471,5.0,2
331,合肥,,很不戳。。。,1110952202,Emi399133251,4.5,3
332,西安,2,看完好揪心。,1110877353,疯。纸。,5.0,3
333,湛江,,不错，挺好看的,1110949060,演绎唯哎,5.0,2
334,赤峰,,可以喔！好看,1110942900,tex277059408,5.0,2
335,贵阳,1,良心国产片子,1110943976,chenlong173707,4.0,2
336,伊金霍洛旗,,剧情跌宕起伏 很不错,1110942842,知予。,5.0,2
337,石家庄,1,剧情丰富多彩,1110922763,闪电鹤,4.5,2
338,成都,,棒极了！国产悬疑算是很有品质的电影了,1110940941,a cute girl,4.5,2
339,荣成,,这电影太好看了,1110945360,Yuj780501481,5.0,2
340,烟台,2,一年前看的。挺好的,1110935967,超级无敌的潘安,4.5,1
341,韶关,,很OK的一部电影推荐,1110943547,tLz127046446,5.0,2
342,湘潭,,好好好非常好，值得拥有哈哈哈哈哈哈哈,1110943409,wBh507961694,4.5,2
343,南京,,非常不错，节奏紧凑,1110942282,RicharCorona,4.5,2
344,北京,,演技在线，肖央谭卓配,1110932876,晨儿rainbow,4.5,3
345,深圳,,不错，值得看看，情节感人。,1110920300,LWa396788875,4.5,2
346,南昌,,好看，烧脑，代入感强,1110933298,lhalittle,4.0,2
