,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
31,武汉,1,感觉没有第一部好看，但是也还行,1111208725,钰凝夜紫,3.5,2
32,西安,,好的不错很好,1111211280,萌萌何其多,4.5,1
33,六安,,散场后只记得贯穿全片的洗脑音乐,1111207715,乏善可陈882,3.5,3
34,太原,,还不错。。。,1111208403,vxu714961488,3.0,2
35,西安,2,死忠粉留~~~,1111191418,美少女饭士,5.0,2
36,上海,,画质很好，故事情节很棒,1111207382,jzhqcao,5.0,4
37,秦皇岛,,个人还是比较喜欢第一部,1111208123,mXo101235705,4.5,3
38,集美,,好很好很好h,1111208057,Lyuning61,5.0,2
39,遵义,,好看     ,1111201791,ADJ508492052,5.0,2
40,吴江,,可以带孩子一起来看看,1111202928,lrX148621354,4.5,2
41,沈阳,,和🐷一起看的，猪睡着了。我很喜欢！,1111178726,zeQ408868496,5.0,2
42,石家庄,,彩蛋部分记得关注哦,1111199454,FKq215165602,5.0,2
43,合肥,2,期待下一部，棒,1111202464,汪礼迎,4.5,3
44,呼和浩特,2,很好看我很喜欢第一部也好看,1111137214,_qqzdn1345618628,4.5,2
45,福州,,超级好看😊,1111178484,wdB792407354,5.0,1
46,郑州,2,好，很棒了！,1111195512,你把糖给她吧,5.0,2
47,合肥,,影片特别好看,1111194565,zy520_2012,4.5,2
48,长春,,非常满意非常好看,1111196510,Lilily2020,5.0,2
49,滨州,2,挺好看的，孩子喜欢,1111194188,小米兰millet,5.0,1
50,北京,,还可以的，推荐孩子看,1111186978,peiboa,4.5,4
51,昆明,,非常非常好看,1111169783,Sik0,5.0,2
52,郑州,1,非常👍🏻,1111190805,紅龍415,5.0,1
53,宝鸡,,非常震撼，特效不错！,1111186732,Wym4268,5.0,2
54,辉县,2,还可以，陪孩子看的,1111183917,赵祥飞fei,5.0,2
55,贵阳,,本来就比较喜欢第一部 第二部出了也是很开心,1111161862,叶子oco,4.5,2
56,杭州,,一般般。。。,1111156278,梅林789,3.5,2
57,重庆,,孩子很喜欢。,1111177924,w妖妖灵w,4.0,2
58,沈阳,,宝贝非常爱看,1111177908,xylitolno1,5.0,1
59,石家庄,,可以去看了，,1111171008,徐跃华565,4.5,2
60,佛山,,真好看，很感动,1111176042,dCG717805366,5.0,4
61,白银,,好看，不错，,1111173294,空空如也anson,4.0,2
62,威海,2,很好看，很震撼,1111125842,雪球咩咩,4.5,2
63,兰溪,,好看的，很喜欢看动画片,1111070762,lVq333496660,5.0,2
64,丹东,,好看，特别是特效,1111167325,NwS743093470,4.5,2
65,连云港,2,不错 还行吧,1111167036,是陈艺呀,3.5,1
66,昆明,,太棒了，我很喜欢,1111162826,weM545975932,5.0,2
67,大连,,很好哦，非常好的观影体验,1111163093,zbD395274028,5.0,2
68,北京,,孩子最喜欢的电影，确实大人也觉得不错！,1111159607,龙先生ljz,4.0,1
69,梅州,,不错，很期待下次,1111162335,hao97,5.0,3
70,哈尔滨,,好看值得拥有,1111153938,TYo875221916,5.0,2
71,贵阳,,好看。。。。,1111154818,丿文丶,5.0,2
72,昌吉,,忒好看了，女儿非常喜欢,1111155674,美人鱼0425,5.0,2
73,绍兴,,好看，可以看看,1111148912,dap268623038,4.5,3
74,绵阳,,还不错，。嗯,1111154449,TqR909140554,4.5,3
75,开封,,真的好看，艾莎的衣服细节绝了,1111148717,。。。。11969,5.0,2
76,重庆,,一般吧，没有第一部好看,1111148620,n与妻书,2.5,2
77,烟台,,很精彩但是没有第一部那么精彩,1111133542,xUJ253556424,3.5,2
78,洛阳,2,陪孩子看的，总体不错吧！,1111147763,lxj18596,3.5,1
79,乌鲁木齐,,蛮好看的一部电影，每次都在美团购买，速度快，特别好！,1111133396,紫色恋人1104,5.0,1
80,深圳,1,不好看，不是我喜欢的类型,1111070375,VyM182508161,3.0,2
81,广州,,孩子很喜欢看,1111140688,gigi明,4.5,2
82,营口,,挺好看的一家人都挺喜欢的,1111121438,王雪7788527,4.5,2
83,海门,,还行挺好看的,1111138727,旭尧鸭,4.0,2
84,郑州,,还可以，没有上一部好看，唱的比较多,1111141136,妍妍宝贝130419,3.5,3
85,本溪,2,音乐，剧情，人物都超级棒！,1111136179,月棠,5.0,2
86,郑州,1,一项的迪士尼歌舞剧,1111093720,七月梨花,3.5,4
87,运城,1,很好看😉😉😉,1111132924,OUT672521208,5.0,1
88,南通,,很不错，画质很棒,1111132619,S丨W,4.5,3
89,海口,,非常好看，推荐，,1111111512,rrQ26742915,5.0,2
90,旬阳县,,不错不错！！,1111130224,中等速度。。,4.0,2
91,贵阳,2,一般吧，剧情有点太话剧了,1111130149,鳅鳅鱼00,3.0,2
92,涿州,,不错，好看，,1111111439,fpk583344307,4.5,2
93,合肥,,艾莎太美了，爱她,1111093553,夜微星辰,4.5,2
94,许昌,,很好，孩子很喜欢。,1111123898,AJC132287480,5.0,2
95,临沂,,太喜欢安娜和艾莎了,1111123851,Ejiang_,4.5,2
96,上海,,没有第一部好看,1111126865,TangRino,3.5,2
97,庆阳,2,特别喜欢😘,1111127351,LRj314352287,4.5,2
98,上海,,陪小朋友看的,1111120652,辰哲粑粑,4.5,3
99,吉林,,hen hao,1111126133,小紫嘉,5.0,1
100,即墨,,孩子喜欢看，但这部电影大人也喜欢看👀  剧情很好,1111123246,Wnv730552627,5.0,4
101,成都,,好看(｡･ω･｡)ﾉ♡,1111120166,AqR244643044,5.0,2
102,吴川,,真的很好kan,1111115532,Max967358679,4.5,1
103,蒙自市,,童心未泯来看看吧迪士尼,1111110907,墨沁。倾,5.0,2
104,商丘,,比第一部好看一点,1111008863,醉留,5.0,2
105,东海,,好看，很不错,1111091536,CYi246375859,5.0,2
106,萍乡,2,好看。         ,1111110271,Ph煜,4.5,3
107,哈尔滨,,非常好看！！！,1111091243,ctw896524148,4.5,4
108,邯郸,,很好看，我喜欢,1111103073,Awaken1211,5.0,2
109,临沂,2,孩子喜欢，感觉很不错,1111094806,胖丫683,5.0,1
110,泉州,2,好👌好好h,1111078295,uVX735554145,5.0,2
111,简阳,,值得推荐。。。。。,1111088529,IFY384389043,5.0,2
112,阿拉尔,,还可以，孩子喜欢,1111090156,szg54488,5.0,1
113,深圳,,电影挺不错的,1111088140,耗老湿,5.0,2
114,上海,,很好看很好看,1111086386,敖丙本丙,5.0,2
115,太原,,挺好看的姑娘喜欢,1111083898,iOq481642484,4.5,1
116,呼伦贝尔,,每周都看电影，美团买票很方便,1111087142,OYf583884688,5.0,2
117,中山,,没第一部惊艳好看，,1111081747,sVF766283152,3.5,2
118,安阳,2,好看！！！！,1111029981,我还是原来的我g,5.0,2
119,昆明,2,现在动画片更好看啊,1111082275,Qiuli曦曦,4.5,3
120,深圳,2,和男朋友去看的 其实也是没怎么看懂哈哈哈哈 因为坐最后一排也看不太清,1111075929,🐰ྀི,5.0,3
121,东莞,,艾莎还是你艾莎，太美了,1111075740,Felicia_,5.0,2
122,重庆,,"不错不错！
",1111008286,浪费人生808,5.0,2
123,昆明,1,太奇幻了，真心的不错,1111075131,猫小倪,5.0,2
124,渭南,,值得一看。。,1111029705,ndb245890731,4.5,2
125,扬州,,蛮好看的。特效方面不错,1111057224,MITATO,4.0,3
126,石家庄,,非常不错啊啊啊啊啊啊,1111067511,ylphuadian,4.5,2
127,乌鲁木齐,1,可以呢，很好看。,1111065593,CWe576214095,5.0,3
128,广州,2,第二次看，和姐姐一起，剧情很nice～是开心的晚上,1111053176,就是难过.,4.0,2
129,北京,2,这个电影挺好看的！原谅我一直比较忙才来评价然后这个电影的话就是怎么说呢很励志很正能量很唯美所有的场景啊会给你一种身临其境的感觉？,1111061777,美娜小天使1,5.0,2
130,海口,1,有强大特效，哈哈,1111063633,生命在于运动509,5.0,2
131,常州,,喜欢，好看！！！！！,1111066055,gDQ515925904,4.5,4
132,深圳,,剧情虽然偏弱，但制作更加精良了，画面太美了，加上圆满的结局，真的不错。,1111034845,sXl230638087,4.5,2
133,北京,1,带孩子看的还不错,1111056760,qTV880586453,5.0,2
134,广州,2,迪士尼的电影效果没得说，可能是对第二部的期待值太大了，而有一定的落差吧。对我来说这个电影看的意义重大！承载了很多回忆！希望有第三部,1111056273,23ec4676-500246,3.5,1
135,濮阳,,👍👍👍,1111050787,wHZ923458272,5.0,2
136,厦门,,感觉没第一部好，全程唱歌，有点尴尬，带着男朋友弟弟去的，弟弟都睡着了，哈哈，但是还是很喜欢冰雪奇缘的,1111055455,王小猪耶嗯哼,5.0,3
137,滁州,,真的非常好看。,1111034556,清酒2652,4.5,2
138,邹城,,还行吧，感觉一般,1111048996,BuC451514792,2.5,2
139,辛集,,很好看 啊小朋友更喜欢😘,1111050062,勿忘初心暖,5.0,2
140,徐州,2,好看，更是推荐！,1111024718,yiyunke,5.0,2
141,长春,1,不错，陪孩子看,1111034194,iYX965902833,5.0,3
142,伊宁,,xixi很好！！,1111048142,小王同学鸭！,5.0,3
143,广州,,很喜欢很喜欢冰雪奇缘,1111042909,溪南朴彩英,5.0,3
144,平阳,,我真的很喜欢，都说适合小孩，我觉得坐在那里自己看着美丽的画面，就像身临其境！磨难一定会过去,1111034045,uVZ475243651,5.0,2
145,乐山,,好看 虽然不知道为什么但是我哭了,1111045123,ikP360184264,4.5,2
146,武汉,2,我们的确是一个很,1111019742,WvR987794005,5.0,3
147,绵阳,,没有1好看。,1111042380,ekb15726969,4.5,4
148,孝感,2,还不错啊喜欢,1111038956,原来是辞瑶啊.,5.0,3
149,北京,,不错得！！！！！,1111041463,jlE657791817,5.0,3
150,沈阳,,还可以，还可以把,1111041222,dKV607948553,3.5,2
151,富阳,,还可以，特效不错,1111015837,HKy804308512,4.0,2
152,忻州,,效果很好，，,1111014733,锋子很霸气,5.0,2
153,乌鲁木齐,2,还行吧反正小孩子爱看,1111014661,張張張張張張小妖,4.5,2
154,营口,,动画不错，服装很有特色,1111038162,qVr507240673,5.0,2
155,东莞,,可以o 动画感很强,1110999503,x041204.,5.0,2
156,天津,2,不错，挺好看,1111030904,ljnzhim,5.0,3
157,大连,,还好吧，没有一好看,1111036070,感觉651,3.0,3
158,连云港,,分分合合急急急刚刚好,1111032381,CER762240825,4.5,3
159,滨州,,很不错很不错,1111026786,GCf991919359,5.0,4
160,三河,,感同身受，身临其境。,1111025892,哎太可恶了,4.5,2
161,淮安,,nice nice,1111014126,翠花eeeee,5.0,2
162,泰安,,挺喜欢这个电影的,1111026421,WtK593188815,5.0,2
163,芜湖,2,画面很美，但是买成普通话版了，太尬,1111026394,khB759952318,4.5,2
164,大理,1,好看，推荐观看,1111023467,Jay8118,5.0,1
165,厦门,,还可以音乐还可,1111027074,MPu681530686,3.0,2
166,临沂,2,孩子比较喜欢,1110999102,soal达达,4.5,2
167,南昌,2,好看，男主彻底沦为路人甲，有他没他不影响主旨，剧情就是围绕姐妹俩开展，中午看到不谈恋爱的迪斯尼了，过瘾，几个地方看的想哭。,1111022006,肾上限速,4.5,2
168,深圳,2,挺好看的！！,1110994655,mawenli1029,4.5,3
169,文山,,还行吧还行吧,1111017269,亵渎星辰,3.5,2
170,张家界,,喜欢，美美美,1111017136,woshishuaigeggg,4.5,3
171,运城,,很好分厂完美,1110944368,UOr818421447,4.5,1
172,合肥,,👏👏👏优秀,1111012722,fNZ73978435,5.0,2
173,广州,,一直都挺不错的。,1111012622,茶以诀,3.5,3
174,吉林,1,好看，陪孩子不错,1111012435,yvd133683602,4.5,2
175,鞍山,1,好几年才想起来评价，电影太好看了！,1110994429,steel0206,5.0,1
176,溧阳,1,好看的动画片,1111011541,玛丽熊猫,4.5,2
177,双城,1,女儿已经没有那么着迷爱莎公主了，可能是她长大了,1110986912,kYX194962280,5.0,2
178,九江,,很好看，弟弟觉得很好看哈哈,1111011466,晖不吃鱼,5.0,2
179,长春,,片子拍的非常漂亮，非常适合带孩子观看，值得推荐！,1111011451,小驴撒欢0419,3.5,2
180,临汾,1,好看，全家都高兴,1111009537,自由使者1981,4.5,1
181,晋中,,好看，画面音乐都很美！,1110995172,ozv695615031,5.0,1
182,太原,,孩子们喜欢，值得推荐,1111003933,胡pan,5.0,2
183,顺德,2,内容丰富。喜欢,1111004987,LSG272562201,5.0,2
184,莱阳,,很好看(｡･ω･｡)ﾉ♡,1111002888,karry210921,5.0,2
185,遂宁,,还行吧   ,1110994028,LeeYangGyoel,4.0,2
186,保定,,还行吧  挺适合小朋友观看的,1110997757,FVr684680128,5.0,2
187,成都,1,我和她看过的第一部电影，也是最后一部…,1092764167,画心,4.0,2
188,长沙,,追二部去的  ,1110997194,大頭饿了,4.5,2
189,嘉兴,2,嗯、还不错吧,1110989941,霸气的小黄草,5.0,2
190,北京,1,很好很赞很喜欢,1110989877,饿了么爱好者,5.0,2
191,广州,1,女孩的公主梦,1110988834,Rby928248386,5.0,2
192,重庆,1,挺好的，不错的,1110988409,耕耘266,4.5,2
193,揭阳,,好看。评价晚了。,1110957910,铃45999,5.0,3
194,重庆,,孩子看了，一直说艾莎姐姐，特别喜欢！！！,1110967405,cqtaxi,5.0,3
195,宿迁,2,没有第一部的感觉，不知道咋回事,1110983440,XW🐰.,3.5,2
196,株洲,,累可以可以了,1110975801,jam_luo,3.5,3
197,潍坊,2,童话里永远是最美的、很唯美我喜欢💕,1110969971,Haq705129585,5.0,2
198,广州,2,可以，不过后续,1110959962,Keelen20170901,3.5,3
199,西安,,电影确实不错！,1110953395,王军辉504,5.0,2
200,如东,,皮卡丘太可爱啦,1110951868,oeF395131552,4.5,2
201,西安,,期待了很久的冰雪奇缘二，很好看哦,1110953164,GJK695174407,5.0,1
202,江阴,1,儿子说太恐怖,1110952272,renxiao0818,3.5,3
203,达州,,一般般，没有上一部好,1110908689,土豆叻,3.0,3
204,成都,1,感觉还可以还可以还可以,1110948230,XMHALL,5.0,4
205,安庆,,看的还可以和朋友一起，电影不错,1110945598,EBA384193951,4.5,1
206,郑州,,很不错，孩子很喜欢,1110943837,BFx482481212,4.5,2
207,珠海,2,一般般的样子,1110925657,呼噜噜吃多多,4.5,2
208,广州,,不好看的………,1110924946,cherish28656,3.5,2
209,烟台,,孩子很喜欢看,1110927207,Eev613667623,5.0,2
210,青岛,1,陪孩子看，剧情还不错。,1110926375,Anjameal,4.0,4
211,无锡,,很棒，很好看,1110926231,林王绪,5.0,2
212,哈尔滨,1,续作也非常优秀,1110924761,nHb698762195,5.0,2
213,天津,,音乐还是那么好听👍🏻,1110919159,huanglianhoup,5.0,2
214,雅安,2,可以呀相当好一言不合就尬唱,1110915617,憨憨,1.0,2
215,平凉,,去年和喜欢的人看的电影 现在评论来了 不过我们分开马上也有一年了,1110909954,一口草莓🍓,5.0,3
216,抚顺,2,"挺好的嗯
对的",1110910765,GqX805207483,5.0,1
217,南昌,2,整体来说还行,1110907900,莫悠然289,3.5,2
218,成都,1,优秀！！！！,1110910020,小气球维,5.0,2
219,重庆,,歌好听 老少皆宜,1110907616,cte298940668,5.0,2
220,沈阳,1,还可以。。。,1110904915,田立强5211,3.5,2
221,北京,,孩子很喜欢，情节好,1110902925,duA478128886,5.0,2
222,上海,,感觉很不戳。,1110902450,蔡子霆2,5.0,1
223,太原,,特效不错，故事还是迪士尼的故事 没有太惊喜，发挥正常，延续了1的大场景 空制作，但是还是精品,1110872996,小红花💮,4.0,3
224,长沙,2,好看啊啊啊啊,1110895746,vhZ826898755,4.5,1
225,沈阳,,我太爱姐姐了,1110883058,照镜子的鲸鱼,5.0,2
226,莱州,,还行吧，比较火，我觉得一般。,1110891368,oUI500164937,2.5,2
227,营口,1,孩子超喜欢，下次还要去,1110889763,柳成军,5.0,2
228,成都,1,小朋友喜欢。,1110889524,Tvb229430273,3.5,4
229,广州,1,比起1来说差点意思,1110886999,Agatha、回忆,4.5,2
230,唐山,2,挺好的孩子喜欢,1110880113,琉璃果88,5.0,1
231,西安,,比较失望 赶紧没有之前好看,1110873830,薛之谦女朋友qw,3.5,2
232,景德镇,,小孩觉得非常好看 ,1110873690,zcA293571960,5.0,2
233,沧州,2,艾莎好美！好看！,1110865091,纟纟纟纟,5.0,2
234,郴州,,很喜欢很喜欢！,1110870734,NjX734043613,5.0,2
235,西安,2,还行吧。。。,1110871148,madhatter7,3.5,3
236,武汉,2,👍ʕ๑•ɷ•๑ʔ❀,1110870501,雾水望花月,4.5,2
237,柳州,,爽了包场看的——！,1110870339,特里休·乌纳,5.0,2
238,盐城,2,小朋友的最爱,1110866420,蜜西西163000,4.5,1
239,宿迁,,一般般 适合小朋友看,1110843697,Is于业秀,2.5,2
240,抚顺,2,很好看。。。。,1110867207,哲860523,4.5,1
241,北京,,好看好看好k,1110864058,王倩王蓬云,4.0,2
242,万州,,很好看 效果很震撼,1110859107,EOR983464674,4.5,2
243,怀化,,还可以，女儿喜欢,1110857620,ztt880105,4.5,3
244,丽水,2,女儿一直喜欢的,1110855557,Langtingting1987,5.0,2
245,上海,,非常满意满意,1110856252,YxV159839763,5.0,2
246,东莞,2,没有特别好的感想,1110849666,李李李凯凯凯妮,5.0,3
247,蚌埠,,全家一起看的，非常好,1110840882,大师611,5.0,2
248,成都,,我永远喜欢elsanna,1110837709,殷哑a,5.0,2
249,成都,,非常好看，值得推荐,1110805980,yMe138025835,5.0,2
250,石家庄,,不错，好吃。,1110817341,偷天圣手黑色浪漫,5.0,3
251,济南,,👍👍👍👍👍,1110831420,小小赞YYP,4.0,2
252,南充,2,还不错，可以带孩子去看看,1110830334,Meng20101009,5.0,3
253,乌鲁木齐,2,好看，带小朋友一起看的，小朋友很喜欢，但是总觉得没有第一部好看！整体感觉还不错,1110828555,记忆里仿佛只有你,5.0,2
254,贵阳,1,小朋友很喜欢看！,1110799828,呢喃的阿菠,4.5,2
255,宁德,1,看睡着了，哈哈,1110821439,xLj108244167,3.5,3
256,成都,,陪我妹跟她同学去看的，我本人不是很喜欢吧，不过也挺不错的,1110820118,wSL860427141,4.5,3
257,金沙,1,看完第一部觉得还好 第二部感觉这种随时都在唱的音乐电影 不太合我的胃口 个人没什么感觉,1110811687,改什么鸡毛名字烦,3.0,2
258,杭州,1,整部剧下来感觉唱的太多了，故事主线也比较俗套，看情怀,1110810866,junjie1989jjj,4.0,2
259,重庆,,感觉还不错！,1110788266,q8699,4.0,1
260,焦作,,挺好看的，闺女喜欢,1110794614,锈刀剌情V5,4.5,2
261,菏泽,2,孩子很喜欢看,1110790957,ln821004,5.0,3
262,东莞,,电影有点看不懂,1110759588,xmaizd,3.5,2
263,天津,1,儿童剧，孩子很喜欢,1110775533,都懒得吃饭,5.0,2
264,长沙,,回忆杀，很完美,1110776034,VdI614195753,4.5,2
265,哈尔滨,,孩子喜欢看。,1110769638,QmZ531009258,5.0,2
266,兰州,,不错不错，挺好,1110765868,MjZ522137407,5.0,2
267,葫芦岛,,非常好看好看,1110765863,vuI636725156,5.0,2
268,敦化,2,喜欢，最爱雪宝,1110740874,安安kiko,5.0,3
269,绵阳,,真的是经典之作,1110771065,尖尖少爷,4.5,2
270,曲靖,,可以吧可以吧,1110725659,ezB446684643,4.0,2
271,西安,,带孩子看的，习惯好评,1110725657,yting801112,5.0,2
272,仁寿,2,孩子很喜欢！,1110763250,NTa911553003,4.5,2
273,杭州,,陪小孩子来看的，算补自己个童年吧,1110749020,Lion灬Queen,4.5,3
274,邯郸,2,孩子看的，哈可以吧,1110740374,lanvicki,3.5,1
275,无锡,,故事内容还行，孩子很喜欢。,1110740348,cfd891724898,3.5,2
276,宜宾,2,"女朋友很喜欢
",1110752505,晚安.,5.0,2
277,南安,,二代的剧情还是可以的。主要也是围绕冰雪女王为故事。又多了一件新的衣服。,1110753152,纤山之鱈,3.5,3
278,克拉玛依,1,好看，值得看。,1110750716,love月夜听荷,5.0,2
279,孝感,2,好看😊！！！,1110747892,dengmenglian,4.5,2
280,哈尔滨,,带孩子看的，情节比第一部更跌宕起伏，画面质感好，爱莎美极了！,1110745644,付爽2013,4.0,3
281,宜昌,2,非常好看 画面很美,1110750125,Leesolyan,4.5,2
282,昆明,2,不错👍值得拥有,1110742433,行走的纽扣兔tm,5.0,2
283,西安,,适合小孩子看，是迪士尼的风格了，很梦幻,1110743144,APu725126730,3.5,2
284,成都,,很好。很好。,1110738561,我会吃会做,5.0,2
285,成都,,非常不错，值得一看,1110735285,chj275952762,4.5,3
286,延边,,挺有意思的话！,1110709843,YPX318903557,5.0,2
287,昆明,2,还不错，孩子喜欢,1110729991,lBP973724460,4.0,2
288,湘西,2,👍👍👍👍,1110709752,aoR887171435,4.5,2
289,济南,,很好看，我很喜欢,1110731314,kwI736760918,5.0,2
290,西安,,感动啊！爱情，责任！！！！！,1110729440,tCC837223207,4.5,2
291,嘉峪关,,非常不错的影片 孩子很喜欢,1110724799,xve362549982,5.0,1
292,清远,,不错    ,1110709488,SXE886569432,4.5,2
293,上海,,女儿的最爱，好评,1110729005,二七三九九,5.0,2
294,武汉,2,又有洗脑神曲了，脑袋里面那首伴奏响了几天🤣,1110726296,轱辘儿滚一圈,3.0,2
295,北京,2,只能说除了动画效果，剧情没啥意思。,1110724201,Zz小肉球Zz,2.0,2
296,句容,,宝宝很喜欢！,1110720573,Uoy948864280,4.5,2
297,南京,,一般 有点失望,1110719980,nOV185240909,1.5,2
298,长春,2,感觉没有上一部好,1110723165,live小太阳,3.5,2
299,亳州,,棒极了👍🌟🌟,1110723029,程先森ABC,4.5,2
300,常熟,2,很好看 小孩特别喜欢 ,1110719595,biubiubabiubiu,5.0,2
301,广州,,很好哦，qi,1110721149,NQe770909997,4.0,3
302,连云港,2,家有女宝的必打卡，每个女孩都有一个公主梦！孩子很喜欢的动画人物！,1110717681,菲儿不寻常,5.0,2
303,东莞,,👌🏻👌🏻,1110709046,旧友与旅,4.5,2
304,昆明,,嘿嘿嘿，话不多说，好看,1110717513,我有一杯空气,4.0,3
305,抚顺,,特效好看，，,1110716612,m川尻松子,5.0,2
306,兰州,,我觉得剧情太普通了,1110715030,PJu301558675,3.5,3
307,哈尔滨,,hao ka,1110703964,姜睿凝,5.0,2
308,贵阳,,陪小孩看，还可以,1110690426,wXP307762861,3.5,3
309,广州,1,很好看，感觉还不错。,1110690377,vzR388547356,4.5,1
310,南雄,,好看，孩子喜欢。,1110695186,外星人28,4.5,2
311,兰州,2,没第一部好看，购票的时候忘了选择中文的，英文的宝贝听不懂。,1110702776,klU932877688,5.0,2
312,大冶,,美丽的公主，扣人心炫，很喜欢的动画电影,1110700930,BUn591594376,5.0,4
313,南阳,,挺好看的啊哈哈,1110633306,Hds761324292,5.0,2
314,北京,1,挺好的，小朋友很喜欢,1110690009,历史的哭泣,5.0,2
315,武汉,,一般般，都快看睡着了,1110700527,努米,1.5,4
316,苏州,,好评强烈推荐好评强烈推荐,1110700493,dgxhc28,5.0,2
317,济南,2,很好看，孩子很开心,1110697747,s1012x,5.0,1
318,西安,1,电影不错哟、,1110696387,本城莲GG,5.0,3
319,舟山,,很好看的一场,1110697318,小兜兜xxoo,5.0,2
320,北京,,没有第一部好看,1110692639,IceBoxAnita,3.5,4
321,滁州,,挺好看的，小孩喜欢,1110694842,严严qwert,3.5,2
322,北京,,挺好的 很棒啊,1110684008,BDd676503193,5.0,2
323,太原,2,还可以吧，嗯,1110694203,被养胖的猪宝,3.5,2
324,昆明,,还不错！动画超美！,1110672535,Dvd510184004,4.5,2
325,湖州,2,蛮好看的，带着妹妹一起去的，剧情很精彩,1110694158,英子最帅,4.5,1
326,嘉兴,2,还行，小孩子喜欢,1110666878,温柔的傲雪696,5.0,1
327,淄博,1,咖喱咖喱厉害,1110685903,ywlsllmt,4.5,3
328,东营,,好看，孩子很喜欢,1110688311,BG4PKU,5.0,3
329,鞍山,2,挺好看的，画面很美。,1110689298,cynthia0522,5.0,2
330,岳阳,,好！推荐好看,1110686825,VDh912875640,5.0,3
331,威海,2,挺好看的，但没看完,1110683943,油桃毛桃都是桃儿,4.5,2
332,诸城,,fddvgd,1110687047,北大校长4,5.0,4
333,成都,,比第一部差点。,1110662156,UvN340804622,4.0,2
334,天津,,好看   很喜欢,1110682792,vqN647458373,5.0,1
335,武汉,,小朋友们适合看的动画电影，意境很美！,1110682540,rul179145199,5.0,2
336,深圳,2,对艾莎只想夸,1110682427,荞麦小面,5.0,1
337,青岛,,孩子们喜欢，希望赶紧出下一部吧！！,1110682334,Shawn0821,3.5,2
338,凉山,,很好看，国漫之光,1110683241,月月biuboom,5.0,2
339,石家庄,,好看，第二部也很喜欢,1110680700,woR713920125,5.0,3
340,呼和浩特,,一般啊无语是的,1110654960,阿弥饿了,3.5,2
341,成都,,小朋友很喜欢,1110678658,I1I911,5.0,2
342,昆山,,ch h h j,1110679770,张烨452,4.0,3
343,黄冈,,还可以挺不错的,1110680267,rSe985489626,5.0,2
344,嘉兴,,忘记了哈哈😄,1110666283,liujunzeng198300,3.5,2
345,北京,,好极了，还会去,1110680192,BbI207851374,5.0,2
346,桃源,,hao kan,1110677579,SVd166533224,4.5,3
347,慈溪,1,还可以，迪斯尼的电影一直都很好,1110678091,小小太阳v,5.0,3
348,滕州,2,还可以！？？。,1110674554,马丽mary221,4.5,2
349,郑州,2,很好看孩子们喜欢,1110677240,宝贝涵mami,5.0,1
350,福州,,艾莎真的太美了,1110654472,kWo714220786,5.0,2
351,昌乐,,姑娘非常喜欢,1110669610,隔壁DE伟仔,5.0,1
352,海口,,非常的好看。,1110670198,FZE157423303,4.5,3
353,成都,,挺好看的，一直喜欢看这种,1110646708,EZg19582188,5.0,2
